Epoch 00000 | Loss 2.0935 | Test Acc 0.2235 | Time(s) nan
Epoch 00001 | Loss 6.0652 | Test Acc 0.2536 | Time(s) nan
Epoch 00002 | Loss 2.2666 | Test Acc 0.2216 | Time(s) nan
Epoch 00003 | Loss 2.0239 | Test Acc 0.2190 | Time(s) 0.0116
Epoch 00004 | Loss 1.9865 | Test Acc 0.2216 | Time(s) 0.0116
Epoch 00005 | Loss 1.9190 | Test Acc 0.3523 | Time(s) 0.0116
Epoch 00006 | Loss 1.8639 | Test Acc 0.4301 | Time(s) 0.0116
Epoch 00007 | Loss 1.8387 | Test Acc 0.2758 | Time(s) 0.0117
Epoch 00008 | Loss 1.7955 | Test Acc 0.2706 | Time(s) 0.0117
Epoch 00009 | Loss 2.0553 | Test Acc 0.5320 | Time(s) 0.0120
Epoch 00010 | Loss 1.6158 | Test Acc 0.3627 | Time(s) 0.0120
Epoch 00011 | Loss 1.8213 | Test Acc 0.5477 | Time(s) 0.0124
Epoch 00012 | Loss 1.6284 | Test Acc 0.4477 | Time(s) 0.0123
Epoch 00013 | Loss 1.5209 | Test Acc 0.4693 | Time(s) 0.0122
Epoch 00014 | Loss 1.4523 | Test Acc 0.5458 | Time(s) 0.0122
Epoch 00015 | Loss 1.3219 | Test Acc 0.6078 | Time(s) 0.0121
Epoch 00016 | Loss 1.2300 | Test Acc 0.6176 | Time(s) 0.0121
Epoch 00017 | Loss 1.1291 | Test Acc 0.7007 | Time(s) 0.0120
Epoch 00018 | Loss 1.0096 | Test Acc 0.6261 | Time(s) 0.0121
Epoch 00019 | Loss 1.1764 | Test Acc 0.5882 | Time(s) 0.0121
Epoch 00020 | Loss 1.1341 | Test Acc 0.6922 | Time(s) 0.0120
Epoch 00021 | Loss 0.8677 | Test Acc 0.7850 | Time(s) 0.0120
Epoch 00022 | Loss 0.8470 | Test Acc 0.7824 | Time(s) 0.0119
Epoch 00023 | Loss 0.7762 | Test Acc 0.7412 | Time(s) 0.0119
Epoch 00024 | Loss 0.7265 | Test Acc 0.7301 | Time(s) 0.0119
Epoch 00025 | Loss 0.7420 | Test Acc 0.8412 | Time(s) 0.0118
Epoch 00026 | Loss 0.6039 | Test Acc 0.8065 | Time(s) 0.0118
Epoch 00027 | Loss 0.6530 | Test Acc 0.8327 | Time(s) 0.0118
Epoch 00028 | Loss 0.5723 | Test Acc 0.7935 | Time(s) 0.0118
Epoch 00029 | Loss 0.5830 | Test Acc 0.8333 | Time(s) 0.0118
Epoch 00030 | Loss 0.5279 | Test Acc 0.8431 | Time(s) 0.0118
Epoch 00031 | Loss 0.5287 | Test Acc 0.8765 | Time(s) 0.0117
Epoch 00032 | Loss 0.4938 | Test Acc 0.8654 | Time(s) 0.0117
Epoch 00033 | Loss 0.5111 | Test Acc 0.8863 | Time(s) 0.0117
Epoch 00034 | Loss 0.4605 | Test Acc 0.8582 | Time(s) 0.0117
Epoch 00035 | Loss 0.4933 | Test Acc 0.8810 | Time(s) 0.0117
Epoch 00036 | Loss 0.4490 | Test Acc 0.9013 | Time(s) 0.0117
Epoch 00037 | Loss 0.4259 | Test Acc 0.8928 | Time(s) 0.0117
Epoch 00038 | Loss 0.4631 | Test Acc 0.8837 | Time(s) 0.0116
Epoch 00039 | Loss 0.4237 | Test Acc 0.9039 | Time(s) 0.0116
Epoch 00040 | Loss 0.4004 | Test Acc 0.8850 | Time(s) 0.0116
Epoch 00041 | Loss 0.4083 | Test Acc 0.8869 | Time(s) 0.0116
Epoch 00042 | Loss 0.4015 | Test Acc 0.9137 | Time(s) 0.0116
Epoch 00043 | Loss 0.3818 | Test Acc 0.9085 | Time(s) 0.0116
Epoch 00044 | Loss 0.3720 | Test Acc 0.9013 | Time(s) 0.0116
Epoch 00045 | Loss 0.3663 | Test Acc 0.9059 | Time(s) 0.0116
Epoch 00046 | Loss 0.3575 | Test Acc 0.9092 | Time(s) 0.0116
Epoch 00047 | Loss 0.3466 | Test Acc 0.9059 | Time(s) 0.0116
Epoch 00048 | Loss 0.3381 | Test Acc 0.9118 | Time(s) 0.0115
Epoch 00049 | Loss 0.3344 | Test Acc 0.9105 | Time(s) 0.0115
Epoch 00050 | Loss 0.3315 | Test Acc 0.9170 | Time(s) 0.0115
Epoch 00051 | Loss 0.3279 | Test Acc 0.9072 | Time(s) 0.0115
Epoch 00052 | Loss 0.3223 | Test Acc 0.9163 | Time(s) 0.0115
Epoch 00053 | Loss 0.3110 | Test Acc 0.9190 | Time(s) 0.0115
Epoch 00054 | Loss 0.3091 | Test Acc 0.9118 | Time(s) 0.0115
Epoch 00055 | Loss 0.3092 | Test Acc 0.9144 | Time(s) 0.0115
Epoch 00056 | Loss 0.3063 | Test Acc 0.9111 | Time(s) 0.0115
Epoch 00057 | Loss 0.2999 | Test Acc 0.9170 | Time(s) 0.0115
Epoch 00058 | Loss 0.2994 | Test Acc 0.9098 | Time(s) 0.0115
Epoch 00059 | Loss 0.2957 | Test Acc 0.9131 | Time(s) 0.0115
Epoch 00060 | Loss 0.2970 | Test Acc 0.9000 | Time(s) 0.0115
Epoch 00061 | Loss 0.2969 | Test Acc 0.9170 | Time(s) 0.0115
Epoch 00062 | Loss 0.2982 | Test Acc 0.9098 | Time(s) 0.0115
Epoch 00063 | Loss 0.2865 | Test Acc 0.9242 | Time(s) 0.0116
Epoch 00064 | Loss 0.2761 | Test Acc 0.9203 | Time(s) 0.0116
Epoch 00065 | Loss 0.2730 | Test Acc 0.9105 | Time(s) 0.0116
Epoch 00066 | Loss 0.2765 | Test Acc 0.9157 | Time(s) 0.0116
Epoch 00067 | Loss 0.2754 | Test Acc 0.9190 | Time(s) 0.0115
Epoch 00068 | Loss 0.2647 | Test Acc 0.9209 | Time(s) 0.0115
