Epoch 00000 | Loss 2.1023 | Test Acc 0.3131 | Time(s) nan
Epoch 00001 | Loss 5.5604 | Test Acc 0.1301 | Time(s) nan
Epoch 00002 | Loss 2.0669 | Test Acc 0.2523 | Time(s) nan
Epoch 00003 | Loss 1.9401 | Test Acc 0.2203 | Time(s) 0.0124
Epoch 00004 | Loss 2.0304 | Test Acc 0.1595 | Time(s) 0.0124
Epoch 00005 | Loss 1.9524 | Test Acc 0.2549 | Time(s) 0.0125
Epoch 00006 | Loss 1.9844 | Test Acc 0.4915 | Time(s) 0.0125
Epoch 00007 | Loss 1.8824 | Test Acc 0.2275 | Time(s) 0.0127
Epoch 00008 | Loss 1.8178 | Test Acc 0.2301 | Time(s) 0.0129
Epoch 00009 | Loss 1.7609 | Test Acc 0.5105 | Time(s) 0.0129
Epoch 00010 | Loss 1.6578 | Test Acc 0.5667 | Time(s) 0.0129
Epoch 00011 | Loss 1.5910 | Test Acc 0.6157 | Time(s) 0.0128
Epoch 00012 | Loss 1.4586 | Test Acc 0.5523 | Time(s) 0.0127
Epoch 00013 | Loss 1.3239 | Test Acc 0.7157 | Time(s) 0.0127
Epoch 00014 | Loss 1.2176 | Test Acc 0.5242 | Time(s) 0.0126
Epoch 00015 | Loss 1.2620 | Test Acc 0.5791 | Time(s) 0.0126
Epoch 00016 | Loss 1.2125 | Test Acc 0.6157 | Time(s) 0.0126
Epoch 00017 | Loss 1.0723 | Test Acc 0.7307 | Time(s) 0.0127
Epoch 00018 | Loss 0.8756 | Test Acc 0.7758 | Time(s) 0.0127
Epoch 00019 | Loss 0.8222 | Test Acc 0.7850 | Time(s) 0.0126
Epoch 00020 | Loss 0.7375 | Test Acc 0.7765 | Time(s) 0.0126
Epoch 00021 | Loss 0.7065 | Test Acc 0.7699 | Time(s) 0.0126
Epoch 00022 | Loss 0.7156 | Test Acc 0.8229 | Time(s) 0.0126
Epoch 00023 | Loss 0.5615 | Test Acc 0.8582 | Time(s) 0.0125
Epoch 00024 | Loss 0.5183 | Test Acc 0.8523 | Time(s) 0.0125
Epoch 00025 | Loss 0.5644 | Test Acc 0.8529 | Time(s) 0.0125
