Epoch 00000 | Loss 2.1131 | Test Acc 0.2203 | Time(s) nan
Epoch 00001 | Loss 5.5661 | Test Acc 0.2536 | Time(s) nan
Epoch 00002 | Loss 2.9690 | Test Acc 0.1294 | Time(s) nan
Epoch 00003 | Loss 2.0538 | Test Acc 0.2196 | Time(s) 0.0118
Epoch 00004 | Loss 1.9645 | Test Acc 0.2203 | Time(s) 0.0117
Epoch 00005 | Loss 1.9157 | Test Acc 0.3242 | Time(s) 0.0117
Epoch 00006 | Loss 1.9130 | Test Acc 0.2203 | Time(s) 0.0120
Epoch 00007 | Loss 1.9328 | Test Acc 0.2542 | Time(s) 0.0120
Epoch 00008 | Loss 1.9195 | Test Acc 0.4575 | Time(s) 0.0121
Epoch 00009 | Loss 1.8466 | Test Acc 0.2503 | Time(s) 0.0124
Epoch 00010 | Loss 1.8518 | Test Acc 0.3072 | Time(s) 0.0124
Epoch 00011 | Loss 1.7907 | Test Acc 0.4085 | Time(s) 0.0123
Epoch 00012 | Loss 1.7339 | Test Acc 0.5242 | Time(s) 0.0122
Epoch 00013 | Loss 1.6296 | Test Acc 0.4359 | Time(s) 0.0121
Epoch 00014 | Loss 1.6462 | Test Acc 0.4196 | Time(s) 0.0120
Epoch 00015 | Loss 1.6735 | Test Acc 0.4647 | Time(s) 0.0120
Epoch 00016 | Loss 1.4329 | Test Acc 0.5386 | Time(s) 0.0119
Epoch 00017 | Loss 1.3390 | Test Acc 0.6275 | Time(s) 0.0119
Epoch 00018 | Loss 1.3836 | Test Acc 0.5314 | Time(s) 0.0119
Epoch 00019 | Loss 1.2941 | Test Acc 0.6307 | Time(s) 0.0118
Epoch 00020 | Loss 1.1348 | Test Acc 0.6516 | Time(s) 0.0118
Epoch 00021 | Loss 1.1251 | Test Acc 0.6190 | Time(s) 0.0118
Epoch 00022 | Loss 1.0326 | Test Acc 0.7307 | Time(s) 0.0117
Epoch 00023 | Loss 0.9297 | Test Acc 0.7458 | Time(s) 0.0117
Epoch 00024 | Loss 0.8741 | Test Acc 0.7353 | Time(s) 0.0117
Epoch 00025 | Loss 0.8348 | Test Acc 0.6895 | Time(s) 0.0116
Epoch 00026 | Loss 0.9123 | Test Acc 0.7549 | Time(s) 0.0116
Epoch 00027 | Loss 0.8030 | Test Acc 0.8222 | Time(s) 0.0116
Epoch 00028 | Loss 0.6493 | Test Acc 0.7784 | Time(s) 0.0116
Epoch 00029 | Loss 0.6666 | Test Acc 0.8007 | Time(s) 0.0116
Epoch 00030 | Loss 0.6478 | Test Acc 0.8431 | Time(s) 0.0116
Epoch 00031 | Loss 0.5738 | Test Acc 0.8765 | Time(s) 0.0116
Epoch 00032 | Loss 0.5464 | Test Acc 0.8242 | Time(s) 0.0116
Epoch 00033 | Loss 0.5869 | Test Acc 0.8869 | Time(s) 0.0116
Epoch 00034 | Loss 0.4919 | Test Acc 0.8418 | Time(s) 0.0115
Epoch 00035 | Loss 0.5270 | Test Acc 0.8542 | Time(s) 0.0115
Epoch 00036 | Loss 0.5043 | Test Acc 0.8739 | Time(s) 0.0115
Epoch 00037 | Loss 0.4766 | Test Acc 0.8431 | Time(s) 0.0115
Epoch 00038 | Loss 0.5130 | Test Acc 0.8673 | Time(s) 0.0115
Epoch 00039 | Loss 0.5242 | Test Acc 0.8856 | Time(s) 0.0115
Epoch 00040 | Loss 0.4662 | Test Acc 0.8575 | Time(s) 0.0115
Epoch 00041 | Loss 0.4786 | Test Acc 0.9000 | Time(s) 0.0115
Epoch 00042 | Loss 0.4063 | Test Acc 0.8752 | Time(s) 0.0115
Epoch 00043 | Loss 0.4435 | Test Acc 0.9078 | Time(s) 0.0115
Epoch 00044 | Loss 0.3923 | Test Acc 0.8993 | Time(s) 0.0115
Epoch 00045 | Loss 0.4045 | Test Acc 0.9000 | Time(s) 0.0115
Epoch 00046 | Loss 0.3941 | Test Acc 0.9065 | Time(s) 0.0115
Epoch 00047 | Loss 0.3788 | Test Acc 0.9078 | Time(s) 0.0115
Epoch 00048 | Loss 0.3681 | Test Acc 0.9137 | Time(s) 0.0115
Epoch 00049 | Loss 0.3545 | Test Acc 0.8987 | Time(s) 0.0115
Epoch 00050 | Loss 0.3709 | Test Acc 0.8974 | Time(s) 0.0115
Epoch 00051 | Loss 0.3648 | Test Acc 0.9137 | Time(s) 0.0115
Epoch 00052 | Loss 0.3365 | Test Acc 0.9072 | Time(s) 0.0115
Epoch 00053 | Loss 0.3503 | Test Acc 0.9203 | Time(s) 0.0115
Epoch 00054 | Loss 0.3266 | Test Acc 0.8980 | Time(s) 0.0115
Epoch 00055 | Loss 0.3373 | Test Acc 0.9144 | Time(s) 0.0115
Epoch 00056 | Loss 0.3227 | Test Acc 0.9144 | Time(s) 0.0115
Epoch 00057 | Loss 0.3194 | Test Acc 0.9183 | Time(s) 0.0115
Epoch 00058 | Loss 0.3092 | Test Acc 0.9235 | Time(s) 0.0115
Epoch 00059 | Loss 0.3012 | Test Acc 0.9150 | Time(s) 0.0115
Epoch 00060 | Loss 0.3048 | Test Acc 0.9268 | Time(s) 0.0115
Epoch 00061 | Loss 0.2927 | Test Acc 0.9209 | Time(s) 0.0115
Epoch 00062 | Loss 0.2893 | Test Acc 0.9176 | Time(s) 0.0114
Epoch 00063 | Loss 0.2893 | Test Acc 0.9222 | Time(s) 0.0114
Epoch 00064 | Loss 0.2806 | Test Acc 0.9235 | Time(s) 0.0114
Epoch 00065 | Loss 0.2760 | Test Acc 0.9216 | Time(s) 0.0114
Epoch 00066 | Loss 0.2782 | Test Acc 0.9275 | Time(s) 0.0114
Epoch 00067 | Loss 0.2702 | Test Acc 0.9229 | Time(s) 0.0114
Epoch 00068 | Loss 0.2694 | Test Acc 0.9288 | Time(s) 0.0114
Epoch 00069 | Loss 0.2673 | Test Acc 0.9281 | Time(s) 0.0114
Epoch 00070 | Loss 0.2636 | Test Acc 0.9327 | Time(s) 0.0114
Epoch 00071 | Loss 0.2568 | Test Acc 0.9294 | Time(s) 0.0114
Epoch 00072 | Loss 0.2583 | Test Acc 0.9255 | Time(s) 0.0114
Epoch 00073 | Loss 0.2538 | Test Acc 0.9288 | Time(s) 0.0114
Epoch 00074 | Loss 0.2611 | Test Acc 0.9131 | Time(s) 0.0114
Epoch 00075 | Loss 0.2770 | Test Acc 0.9046 | Time(s) 0.0114
Epoch 00076 | Loss 0.3624 | Test Acc 0.9020 | Time(s) 0.0114
Epoch 00077 | Loss 0.2928 | Test Acc 0.9314 | Time(s) 0.0114
Epoch 00078 | Loss 0.2577 | Test Acc 0.9242 | Time(s) 0.0114
Epoch 00079 | Loss 0.2750 | Test Acc 0.9229 | Time(s) 0.0114
Epoch 00080 | Loss 0.2680 | Test Acc 0.9183 | Time(s) 0.0114
Epoch 00081 | Loss 0.2695 | Test Acc 0.9261 | Time(s) 0.0114
Epoch 00082 | Loss 0.2671 | Test Acc 0.9235 | Time(s) 0.0114
Epoch 00083 | Loss 0.2622 | Test Acc 0.9281 | Time(s) 0.0114
Epoch 00084 | Loss 0.2585 | Test Acc 0.9268 | Time(s) 0.0114
Epoch 00085 | Loss 0.2597 | Test Acc 0.9314 | Time(s) 0.0114
Epoch 00086 | Loss 0.2474 | Test Acc 0.9242 | Time(s) 0.0114
Epoch 00087 | Loss 0.2546 | Test Acc 0.9320 | Time(s) 0.0114
Epoch 00088 | Loss 0.2491 | Test Acc 0.9248 | Time(s) 0.0114
Epoch 00089 | Loss 0.2447 | Test Acc 0.9294 | Time(s) 0.0114
Epoch 00090 | Loss 0.2414 | Test Acc 0.9340 | Time(s) 0.0114
Epoch 00091 | Loss 0.2418 | Test Acc 0.9301 | Time(s) 0.0114
Epoch 00092 | Loss 0.2352 | Test Acc 0.9314 | Time(s) 0.0114
Epoch 00093 | Loss 0.2304 | Test Acc 0.9366 | Time(s) 0.0115
Epoch 00094 | Loss 0.2335 | Test Acc 0.9320 | Time(s) 0.0115
Epoch 00095 | Loss 0.2273 | Test Acc 0.9346 | Time(s) 0.0115
Epoch 00096 | Loss 0.2240 | Test Acc 0.9346 | Time(s) 0.0115
Epoch 00097 | Loss 0.2246 | Test Acc 0.9333 | Time(s) 0.0115
Epoch 00098 | Loss 0.2234 | Test Acc 0.9359 | Time(s) 0.0115
Epoch 00099 | Loss 0.2300 | Test Acc 0.9261 | Time(s) 0.0115
Epoch 00100 | Loss 0.2387 | Test Acc 0.9222 | Time(s) 0.0115
Epoch 00101 | Loss 0.2915 | Test Acc 0.9183 | Time(s) 0.0115
Epoch 00102 | Loss 0.2619 | Test Acc 0.9222 | Time(s) 0.0115
Epoch 00103 | Loss 0.3082 | Test Acc 0.9320 | Time(s) 0.0115
Epoch 00104 | Loss 0.2430 | Test Acc 0.8993 | Time(s) 0.0115
Epoch 00105 | Loss 0.3268 | Test Acc 0.9222 | Time(s) 0.0115
Epoch 00106 | Loss 0.3008 | Test Acc 0.9170 | Time(s) 0.0115
Epoch 00107 | Loss 0.3262 | Test Acc 0.9281 | Time(s) 0.0115
Epoch 00108 | Loss 0.2431 | Test Acc 0.8980 | Time(s) 0.0116
Epoch 00109 | Loss 0.3305 | Test Acc 0.9268 | Time(s) 0.0115
Epoch 00110 | Loss 0.2468 | Test Acc 0.9176 | Time(s) 0.0115
Epoch 00111 | Loss 0.2986 | Test Acc 0.9288 | Time(s) 0.0115
Epoch 00112 | Loss 0.2611 | Test Acc 0.9307 | Time(s) 0.0115
Epoch 00113 | Loss 0.2522 | Test Acc 0.9190 | Time(s) 0.0115
Epoch 00114 | Loss 0.2596 | Test Acc 0.9222 | Time(s) 0.0115
Epoch 00115 | Loss 0.2519 | Test Acc 0.9235 | Time(s) 0.0115
Epoch 00116 | Loss 0.2470 | Test Acc 0.9294 | Time(s) 0.0115
Epoch 00117 | Loss 0.2459 | Test Acc 0.9333 | Time(s) 0.0115
Epoch 00118 | Loss 0.2413 | Test Acc 0.9248 | Time(s) 0.0115
Epoch 00119 | Loss 0.2430 | Test Acc 0.9288 | Time(s) 0.0115
Epoch 00120 | Loss 0.2334 | Test Acc 0.9203 | Time(s) 0.0115
Epoch 00121 | Loss 0.2400 | Test Acc 0.9242 | Time(s) 0.0115
Epoch 00122 | Loss 0.2406 | Test Acc 0.9340 | Time(s) 0.0115
Epoch 00123 | Loss 0.2257 | Test Acc 0.9314 | Time(s) 0.0115
Epoch 00124 | Loss 0.2345 | Test Acc 0.9353 | Time(s) 0.0115
Epoch 00125 | Loss 0.2300 | Test Acc 0.9359 | Time(s) 0.0115
Epoch 00126 | Loss 0.2275 | Test Acc 0.9340 | Time(s) 0.0115
Epoch 00127 | Loss 0.2201 | Test Acc 0.9307 | Time(s) 0.0115
Epoch 00128 | Loss 0.2230 | Test Acc 0.9307 | Time(s) 0.0115
Epoch 00129 | Loss 0.2307 | Test Acc 0.9340 | Time(s) 0.0115
Epoch 00130 | Loss 0.2180 | Test Acc 0.9346 | Time(s) 0.0115
Epoch 00131 | Loss 0.2166 | Test Acc 0.9386 | Time(s) 0.0115
Epoch 00132 | Loss 0.2190 | Test Acc 0.9392 | Time(s) 0.0115
Epoch 00133 | Loss 0.2111 | Test Acc 0.9307 | Time(s) 0.0115
Epoch 00134 | Loss 0.2164 | Test Acc 0.9386 | Time(s) 0.0115
Epoch 00135 | Loss 0.2150 | Test Acc 0.9379 | Time(s) 0.0115
