Epoch 00000 | Loss 3.7802 | Test Acc 0.4302 | Time(s) nan
Epoch 00001 | Loss 3.0961 | Test Acc 0.4438 | Time(s) nan
Epoch 00002 | Loss 2.5809 | Test Acc 0.5159 | Time(s) nan
Epoch 00003 | Loss 2.1866 | Test Acc 0.6964 | Time(s) 0.5946
Epoch 00004 | Loss 1.8489 | Test Acc 0.6982 | Time(s) 0.5944
Epoch 00005 | Loss 1.5392 | Test Acc 0.7613 | Time(s) 0.5945
Epoch 00006 | Loss 1.2650 | Test Acc 0.8118 | Time(s) 0.5953
Epoch 00007 | Loss 1.0638 | Test Acc 0.8170 | Time(s) 0.5951
Epoch 00008 | Loss 0.9273 | Test Acc 0.8337 | Time(s) 0.5949
Epoch 00009 | Loss 0.8040 | Test Acc 0.8667 | Time(s) 0.5948
Epoch 00010 | Loss 0.7098 | Test Acc 0.8746 | Time(s) 0.5948
Epoch 00011 | Loss 0.6582 | Test Acc 0.8988 | Time(s) 0.5948
Epoch 00012 | Loss 0.6038 | Test Acc 0.8969 | Time(s) 0.5948
Epoch 00013 | Loss 0.5694 | Test Acc 0.9086 | Time(s) 0.5947
Epoch 00014 | Loss 0.5338 | Test Acc 0.9006 | Time(s) 0.5947
Epoch 00015 | Loss 0.5250 | Test Acc 0.9114 | Time(s) 0.5948
Epoch 00016 | Loss 0.4993 | Test Acc 0.9171 | Time(s) 0.5947
Epoch 00017 | Loss 0.4757 | Test Acc 0.9183 | Time(s) 0.5947
Epoch 00018 | Loss 0.4624 | Test Acc 0.9215 | Time(s) 0.5947
Epoch 00019 | Loss 0.4424 | Test Acc 0.9232 | Time(s) 0.5947
Epoch 00020 | Loss 0.4297 | Test Acc 0.9215 | Time(s) 0.5947
Epoch 00021 | Loss 0.4299 | Test Acc 0.9252 | Time(s) 0.5947
Epoch 00022 | Loss 0.4117 | Test Acc 0.9265 | Time(s) 0.5947
Epoch 00023 | Loss 0.3993 | Test Acc 0.9265 | Time(s) 0.5947
Epoch 00024 | Loss 0.3925 | Test Acc 0.9283 | Time(s) 0.5947
Epoch 00025 | Loss 0.3825 | Test Acc 0.9298 | Time(s) 0.5949
Epoch 00026 | Loss 0.3728 | Test Acc 0.9308 | Time(s) 0.5949
Epoch 00027 | Loss 0.3649 | Test Acc 0.9318 | Time(s) 0.5949
Epoch 00028 | Loss 0.3555 | Test Acc 0.9322 | Time(s) 0.5949
Epoch 00029 | Loss 0.3474 | Test Acc 0.9335 | Time(s) 0.5949
Epoch 00030 | Loss 0.3398 | Test Acc 0.9344 | Time(s) 0.5953
Epoch 00031 | Loss 0.3333 | Test Acc 0.9350 | Time(s) 0.5954
Epoch 00032 | Loss 0.3286 | Test Acc 0.9353 | Time(s) 0.5954
Epoch 00033 | Loss 0.3251 | Test Acc 0.9359 | Time(s) 0.5954
Epoch 00034 | Loss 0.3206 | Test Acc 0.9361 | Time(s) 0.5954
Epoch 00035 | Loss 0.3165 | Test Acc 0.9370 | Time(s) 0.5954
Epoch 00036 | Loss 0.3121 | Test Acc 0.9375 | Time(s) 0.5953
Epoch 00037 | Loss 0.3077 | Test Acc 0.9383 | Time(s) 0.5953
Epoch 00038 | Loss 0.3037 | Test Acc 0.9386 | Time(s) 0.5952
Epoch 00039 | Loss 0.3007 | Test Acc 0.9389 | Time(s) 0.5952
Epoch 00040 | Loss 0.2971 | Test Acc 0.9389 | Time(s) 0.5952
Epoch 00041 | Loss 0.2938 | Test Acc 0.9393 | Time(s) 0.5952
Epoch 00042 | Loss 0.2906 | Test Acc 0.9403 | Time(s) 0.5952
Epoch 00043 | Loss 0.2872 | Test Acc 0.9409 | Time(s) 0.5952
Epoch 00044 | Loss 0.2841 | Test Acc 0.9411 | Time(s) 0.5953
Epoch 00045 | Loss 0.2810 | Test Acc 0.9412 | Time(s) 0.5952
Epoch 00046 | Loss 0.2782 | Test Acc 0.9411 | Time(s) 0.5952
Epoch 00047 | Loss 0.2760 | Test Acc 0.9413 | Time(s) 0.5952
Epoch 00048 | Loss 0.2737 | Test Acc 0.9422 | Time(s) 0.5952
Epoch 00049 | Loss 0.2715 | Test Acc 0.9427 | Time(s) 0.5952
Epoch 00050 | Loss 0.2693 | Test Acc 0.9430 | Time(s) 0.5952
Epoch 00051 | Loss 0.2671 | Test Acc 0.9430 | Time(s) 0.5952
Epoch 00052 | Loss 0.2650 | Test Acc 0.9434 | Time(s) 0.5952
Epoch 00053 | Loss 0.2631 | Test Acc 0.9434 | Time(s) 0.5951
Epoch 00054 | Loss 0.2611 | Test Acc 0.9435 | Time(s) 0.5951
Epoch 00055 | Loss 0.2592 | Test Acc 0.9438 | Time(s) 0.5951
Epoch 00056 | Loss 0.2574 | Test Acc 0.9438 | Time(s) 0.5951
Epoch 00057 | Loss 0.2555 | Test Acc 0.9441 | Time(s) 0.5951
Epoch 00058 | Loss 0.2536 | Test Acc 0.9444 | Time(s) 0.5951
Epoch 00059 | Loss 0.2518 | Test Acc 0.9444 | Time(s) 0.5950
Epoch 00060 | Loss 0.2502 | Test Acc 0.9446 | Time(s) 0.5950
Epoch 00061 | Loss 0.2486 | Test Acc 0.9449 | Time(s) 0.5950
Epoch 00062 | Loss 0.2471 | Test Acc 0.9448 | Time(s) 0.5950
