Epoch 00000 | Loss 3.6434 | Test Acc 0.3182 | Time(s) nan
Epoch 00001 | Loss 3.0433 | Test Acc 0.3241 | Time(s) nan
Epoch 00002 | Loss 2.6222 | Test Acc 0.5679 | Time(s) nan
Epoch 00003 | Loss 2.1950 | Test Acc 0.6831 | Time(s) 0.5916
Epoch 00004 | Loss 1.8313 | Test Acc 0.7131 | Time(s) 0.5915
Epoch 00005 | Loss 1.5140 | Test Acc 0.7630 | Time(s) 0.5918
Epoch 00006 | Loss 1.2702 | Test Acc 0.7856 | Time(s) 0.5919
Epoch 00007 | Loss 1.0476 | Test Acc 0.8442 | Time(s) 0.5917
Epoch 00008 | Loss 0.8766 | Test Acc 0.8539 | Time(s) 0.5918
Epoch 00009 | Loss 0.7698 | Test Acc 0.8755 | Time(s) 0.5919
Epoch 00010 | Loss 0.6839 | Test Acc 0.8745 | Time(s) 0.5917
Epoch 00011 | Loss 0.6334 | Test Acc 0.8825 | Time(s) 0.5917
Epoch 00012 | Loss 0.5895 | Test Acc 0.9041 | Time(s) 0.5919
Epoch 00013 | Loss 0.5469 | Test Acc 0.9074 | Time(s) 0.5918
Epoch 00014 | Loss 0.5336 | Test Acc 0.9097 | Time(s) 0.5919
Epoch 00015 | Loss 0.5137 | Test Acc 0.9150 | Time(s) 0.5918
Epoch 00016 | Loss 0.4853 | Test Acc 0.9176 | Time(s) 0.5918
Epoch 00017 | Loss 0.4721 | Test Acc 0.9187 | Time(s) 0.5935
Epoch 00018 | Loss 0.4662 | Test Acc 0.9228 | Time(s) 0.5933
Epoch 00019 | Loss 0.4489 | Test Acc 0.9231 | Time(s) 0.5932
Epoch 00020 | Loss 0.4356 | Test Acc 0.9239 | Time(s) 0.5940
Epoch 00021 | Loss 0.4221 | Test Acc 0.9233 | Time(s) 0.5939
Epoch 00022 | Loss 0.4131 | Test Acc 0.9258 | Time(s) 0.5938
Epoch 00023 | Loss 0.4008 | Test Acc 0.9276 | Time(s) 0.5937
Epoch 00024 | Loss 0.3921 | Test Acc 0.9285 | Time(s) 0.5936
Epoch 00025 | Loss 0.3834 | Test Acc 0.9289 | Time(s) 0.5936
Epoch 00026 | Loss 0.3746 | Test Acc 0.9305 | Time(s) 0.5935
Epoch 00027 | Loss 0.3646 | Test Acc 0.9320 | Time(s) 0.5934
Epoch 00028 | Loss 0.3567 | Test Acc 0.9324 | Time(s) 0.5933
Epoch 00029 | Loss 0.3513 | Test Acc 0.9338 | Time(s) 0.5933
Epoch 00030 | Loss 0.3441 | Test Acc 0.9345 | Time(s) 0.5932
Epoch 00031 | Loss 0.3382 | Test Acc 0.9354 | Time(s) 0.5932
Epoch 00032 | Loss 0.3324 | Test Acc 0.9358 | Time(s) 0.5931
Epoch 00033 | Loss 0.3273 | Test Acc 0.9361 | Time(s) 0.5931
Epoch 00034 | Loss 0.3230 | Test Acc 0.9363 | Time(s) 0.5931
Epoch 00035 | Loss 0.3191 | Test Acc 0.9367 | Time(s) 0.5930
Epoch 00036 | Loss 0.3151 | Test Acc 0.9375 | Time(s) 0.5929
Epoch 00037 | Loss 0.3108 | Test Acc 0.9377 | Time(s) 0.5929
Epoch 00038 | Loss 0.3071 | Test Acc 0.9383 | Time(s) 0.5929
Epoch 00039 | Loss 0.3030 | Test Acc 0.9386 | Time(s) 0.5930
Epoch 00040 | Loss 0.2994 | Test Acc 0.9389 | Time(s) 0.5929
Epoch 00041 | Loss 0.2961 | Test Acc 0.9397 | Time(s) 0.5929
