Epoch 00000 | Loss 3.7360 | Test Acc 0.3164 | Time(s) nan
Epoch 00001 | Loss 3.3323 | Test Acc 0.2637 | Time(s) nan
Epoch 00002 | Loss 2.9654 | Test Acc 0.4113 | Time(s) nan
Epoch 00003 | Loss 2.6182 | Test Acc 0.5022 | Time(s) 0.5927
Epoch 00004 | Loss 2.4188 | Test Acc 0.6171 | Time(s) 0.5927
Epoch 00005 | Loss 2.0423 | Test Acc 0.6582 | Time(s) 0.5927
Epoch 00006 | Loss 1.8442 | Test Acc 0.6416 | Time(s) 0.5931
Epoch 00007 | Loss 1.6196 | Test Acc 0.7401 | Time(s) 0.5929
Epoch 00008 | Loss 1.3887 | Test Acc 0.7538 | Time(s) 0.5930
Epoch 00009 | Loss 1.2003 | Test Acc 0.7651 | Time(s) 0.5929
Epoch 00010 | Loss 1.0727 | Test Acc 0.8023 | Time(s) 0.5929
Epoch 00011 | Loss 0.9426 | Test Acc 0.8176 | Time(s) 0.5929
Epoch 00012 | Loss 0.8756 | Test Acc 0.8214 | Time(s) 0.5933
Epoch 00013 | Loss 0.7829 | Test Acc 0.8378 | Time(s) 0.5932
Epoch 00014 | Loss 0.7460 | Test Acc 0.8705 | Time(s) 0.5931
Epoch 00015 | Loss 0.6844 | Test Acc 0.8651 | Time(s) 0.5933
Epoch 00016 | Loss 0.6605 | Test Acc 0.8756 | Time(s) 0.5933
Epoch 00017 | Loss 0.6279 | Test Acc 0.8767 | Time(s) 0.5933
Epoch 00018 | Loss 0.6025 | Test Acc 0.8809 | Time(s) 0.5934
Epoch 00019 | Loss 0.5833 | Test Acc 0.8950 | Time(s) 0.5934
Epoch 00020 | Loss 0.5478 | Test Acc 0.9082 | Time(s) 0.5933
Epoch 00021 | Loss 0.5157 | Test Acc 0.9054 | Time(s) 0.5933
Epoch 00022 | Loss 0.5071 | Test Acc 0.9115 | Time(s) 0.5933
Epoch 00023 | Loss 0.4839 | Test Acc 0.9105 | Time(s) 0.5932
Epoch 00024 | Loss 0.4796 | Test Acc 0.9109 | Time(s) 0.5932
Epoch 00025 | Loss 0.4701 | Test Acc 0.9139 | Time(s) 0.5931
Epoch 00026 | Loss 0.4513 | Test Acc 0.9178 | Time(s) 0.5931
Epoch 00027 | Loss 0.4364 | Test Acc 0.9184 | Time(s) 0.5930
Epoch 00028 | Loss 0.4300 | Test Acc 0.9206 | Time(s) 0.5930
Epoch 00029 | Loss 0.4206 | Test Acc 0.9229 | Time(s) 0.5929
Epoch 00030 | Loss 0.4091 | Test Acc 0.9236 | Time(s) 0.5930
Epoch 00031 | Loss 0.4024 | Test Acc 0.9240 | Time(s) 0.5931
Epoch 00032 | Loss 0.3949 | Test Acc 0.9252 | Time(s) 0.5931
Epoch 00033 | Loss 0.3880 | Test Acc 0.9263 | Time(s) 0.5931
Epoch 00034 | Loss 0.3808 | Test Acc 0.9279 | Time(s) 0.5931
Epoch 00035 | Loss 0.3740 | Test Acc 0.9290 | Time(s) 0.5931
Epoch 00036 | Loss 0.3675 | Test Acc 0.9296 | Time(s) 0.5931
Epoch 00037 | Loss 0.3621 | Test Acc 0.9308 | Time(s) 0.5931
Epoch 00038 | Loss 0.3568 | Test Acc 0.9311 | Time(s) 0.5931
Epoch 00039 | Loss 0.3511 | Test Acc 0.9316 | Time(s) 0.5931
Epoch 00040 | Loss 0.3471 | Test Acc 0.9317 | Time(s) 0.5931
Epoch 00041 | Loss 0.3430 | Test Acc 0.9319 | Time(s) 0.5931
Epoch 00042 | Loss 0.3382 | Test Acc 0.9328 | Time(s) 0.5932
Epoch 00043 | Loss 0.3341 | Test Acc 0.9338 | Time(s) 0.5932
Epoch 00044 | Loss 0.3306 | Test Acc 0.9342 | Time(s) 0.5932
Epoch 00045 | Loss 0.3275 | Test Acc 0.9345 | Time(s) 0.5932
Epoch 00046 | Loss 0.3243 | Test Acc 0.9343 | Time(s) 0.5932
