Epoch 00000 | Loss 3.7163 | Test Acc 0.2887 | Time(s) nan
Epoch 00001 | Loss 3.3589 | Test Acc 0.3142 | Time(s) nan
Epoch 00002 | Loss 2.9739 | Test Acc 0.3862 | Time(s) nan
Epoch 00003 | Loss 2.6203 | Test Acc 0.5087 | Time(s) 0.5919
Epoch 00004 | Loss 2.2827 | Test Acc 0.6131 | Time(s) 0.5920
Epoch 00005 | Loss 2.0311 | Test Acc 0.6531 | Time(s) 0.5922
Epoch 00006 | Loss 1.8011 | Test Acc 0.7000 | Time(s) 0.5921
Epoch 00007 | Loss 1.5870 | Test Acc 0.7254 | Time(s) 0.5922
Epoch 00008 | Loss 1.3814 | Test Acc 0.7732 | Time(s) 0.5936
Epoch 00009 | Loss 1.1962 | Test Acc 0.7792 | Time(s) 0.5935
Epoch 00010 | Loss 1.0403 | Test Acc 0.7844 | Time(s) 0.5934
Epoch 00011 | Loss 0.9342 | Test Acc 0.8294 | Time(s) 0.5948
Epoch 00012 | Loss 0.8594 | Test Acc 0.8406 | Time(s) 0.5947
Epoch 00013 | Loss 0.7799 | Test Acc 0.8457 | Time(s) 0.5946
Epoch 00014 | Loss 0.7202 | Test Acc 0.8407 | Time(s) 0.5944
Epoch 00015 | Loss 0.7051 | Test Acc 0.8441 | Time(s) 0.5943
Epoch 00016 | Loss 0.6848 | Test Acc 0.8650 | Time(s) 0.5941
Epoch 00017 | Loss 0.6823 | Test Acc 0.8791 | Time(s) 0.5944
Epoch 00018 | Loss 0.6472 | Test Acc 0.8622 | Time(s) 0.5943
Epoch 00019 | Loss 0.6072 | Test Acc 0.8777 | Time(s) 0.5942
Epoch 00020 | Loss 0.5892 | Test Acc 0.8942 | Time(s) 0.5941
Epoch 00021 | Loss 0.5579 | Test Acc 0.9047 | Time(s) 0.5940
Epoch 00022 | Loss 0.5295 | Test Acc 0.9037 | Time(s) 0.5940
Epoch 00023 | Loss 0.5073 | Test Acc 0.9082 | Time(s) 0.5939
Epoch 00024 | Loss 0.4858 | Test Acc 0.9105 | Time(s) 0.5939
Epoch 00025 | Loss 0.4785 | Test Acc 0.9126 | Time(s) 0.5938
Epoch 00026 | Loss 0.4649 | Test Acc 0.9114 | Time(s) 0.5938
Epoch 00027 | Loss 0.4597 | Test Acc 0.9147 | Time(s) 0.5937
Epoch 00028 | Loss 0.4407 | Test Acc 0.9170 | Time(s) 0.5937
Epoch 00029 | Loss 0.4285 | Test Acc 0.9163 | Time(s) 0.5936
Epoch 00030 | Loss 0.4221 | Test Acc 0.9171 | Time(s) 0.5937
Epoch 00031 | Loss 0.4149 | Test Acc 0.9187 | Time(s) 0.5936
Epoch 00032 | Loss 0.4076 | Test Acc 0.9216 | Time(s) 0.5936
Epoch 00033 | Loss 0.3972 | Test Acc 0.9234 | Time(s) 0.5936
Epoch 00034 | Loss 0.3889 | Test Acc 0.9231 | Time(s) 0.5935
Epoch 00035 | Loss 0.3824 | Test Acc 0.9228 | Time(s) 0.5935
Epoch 00036 | Loss 0.3788 | Test Acc 0.9249 | Time(s) 0.5935
Epoch 00037 | Loss 0.3712 | Test Acc 0.9269 | Time(s) 0.5935
Epoch 00038 | Loss 0.3660 | Test Acc 0.9278 | Time(s) 0.5935
Epoch 00039 | Loss 0.3611 | Test Acc 0.9282 | Time(s) 0.5935
Epoch 00040 | Loss 0.3549 | Test Acc 0.9275 | Time(s) 0.5934
Epoch 00041 | Loss 0.3519 | Test Acc 0.9282 | Time(s) 0.5934
Epoch 00042 | Loss 0.3479 | Test Acc 0.9295 | Time(s) 0.5934
Epoch 00043 | Loss 0.3438 | Test Acc 0.9308 | Time(s) 0.5934
Epoch 00044 | Loss 0.3403 | Test Acc 0.9316 | Time(s) 0.5934
Epoch 00045 | Loss 0.3371 | Test Acc 0.9324 | Time(s) 0.5934
Epoch 00046 | Loss 0.3329 | Test Acc 0.9322 | Time(s) 0.5935
Epoch 00047 | Loss 0.3303 | Test Acc 0.9321 | Time(s) 0.5935
