Epoch 00000 | Loss 3.6922 | Test Acc 0.3419 | Time(s) nan
Epoch 00001 | Loss 3.2165 | Test Acc 0.3694 | Time(s) nan
Epoch 00002 | Loss 2.7103 | Test Acc 0.5089 | Time(s) nan
Epoch 00003 | Loss 2.3103 | Test Acc 0.6188 | Time(s) 0.5975
Epoch 00004 | Loss 1.9845 | Test Acc 0.6690 | Time(s) 0.5976
Epoch 00005 | Loss 1.7350 | Test Acc 0.7203 | Time(s) 0.5968
Epoch 00006 | Loss 1.4640 | Test Acc 0.7896 | Time(s) 0.5960
Epoch 00007 | Loss 1.2162 | Test Acc 0.8159 | Time(s) 0.5967
Epoch 00008 | Loss 1.0184 | Test Acc 0.8328 | Time(s) 0.5963
Epoch 00009 | Loss 0.8874 | Test Acc 0.8455 | Time(s) 0.5960
Epoch 00010 | Loss 0.7705 | Test Acc 0.8683 | Time(s) 0.5957
Epoch 00011 | Loss 0.7212 | Test Acc 0.8823 | Time(s) 0.5956
Epoch 00012 | Loss 0.6431 | Test Acc 0.8832 | Time(s) 0.5954
Epoch 00013 | Loss 0.6017 | Test Acc 0.8859 | Time(s) 0.5953
Epoch 00014 | Loss 0.5781 | Test Acc 0.8940 | Time(s) 0.5952
Epoch 00015 | Loss 0.5444 | Test Acc 0.8988 | Time(s) 0.5952
Epoch 00016 | Loss 0.5258 | Test Acc 0.9103 | Time(s) 0.5952
Epoch 00017 | Loss 0.4992 | Test Acc 0.9118 | Time(s) 0.5951
Epoch 00018 | Loss 0.4829 | Test Acc 0.9154 | Time(s) 0.5951
Epoch 00019 | Loss 0.4679 | Test Acc 0.9168 | Time(s) 0.5951
Epoch 00020 | Loss 0.4646 | Test Acc 0.9194 | Time(s) 0.5950
Epoch 00021 | Loss 0.4476 | Test Acc 0.9207 | Time(s) 0.5950
Epoch 00022 | Loss 0.4298 | Test Acc 0.9220 | Time(s) 0.5953
Epoch 00023 | Loss 0.4180 | Test Acc 0.9236 | Time(s) 0.5953
Epoch 00024 | Loss 0.4079 | Test Acc 0.9259 | Time(s) 0.5953
Epoch 00025 | Loss 0.3975 | Test Acc 0.9271 | Time(s) 0.5953
Epoch 00026 | Loss 0.3889 | Test Acc 0.9281 | Time(s) 0.5952
Epoch 00027 | Loss 0.3776 | Test Acc 0.9282 | Time(s) 0.5952
Epoch 00028 | Loss 0.3721 | Test Acc 0.9291 | Time(s) 0.5951
Epoch 00029 | Loss 0.3670 | Test Acc 0.9307 | Time(s) 0.5951
Epoch 00030 | Loss 0.3586 | Test Acc 0.9314 | Time(s) 0.5951
Epoch 00031 | Loss 0.3524 | Test Acc 0.9324 | Time(s) 0.5951
Epoch 00032 | Loss 0.3463 | Test Acc 0.9332 | Time(s) 0.5951
Epoch 00033 | Loss 0.3414 | Test Acc 0.9333 | Time(s) 0.5950
Epoch 00034 | Loss 0.3374 | Test Acc 0.9342 | Time(s) 0.5950
Epoch 00035 | Loss 0.3325 | Test Acc 0.9346 | Time(s) 0.5949
Epoch 00036 | Loss 0.3281 | Test Acc 0.9349 | Time(s) 0.5951
Epoch 00037 | Loss 0.3244 | Test Acc 0.9360 | Time(s) 0.5950
Epoch 00038 | Loss 0.3197 | Test Acc 0.9365 | Time(s) 0.5950
Epoch 00039 | Loss 0.3161 | Test Acc 0.9368 | Time(s) 0.5952
Epoch 00040 | Loss 0.3127 | Test Acc 0.9373 | Time(s) 0.5954
Epoch 00041 | Loss 0.3093 | Test Acc 0.9379 | Time(s) 0.5954
Epoch 00042 | Loss 0.3066 | Test Acc 0.9387 | Time(s) 0.5956
Epoch 00043 | Loss 0.3033 | Test Acc 0.9389 | Time(s) 0.5955
Epoch 00044 | Loss 0.3001 | Test Acc 0.9389 | Time(s) 0.5955
Epoch 00045 | Loss 0.2980 | Test Acc 0.9394 | Time(s) 0.5954
Epoch 00046 | Loss 0.2949 | Test Acc 0.9398 | Time(s) 0.5954
Epoch 00047 | Loss 0.2922 | Test Acc 0.9407 | Time(s) 0.5954
Epoch 00048 | Loss 0.2895 | Test Acc 0.9405 | Time(s) 0.5954
Epoch 00049 | Loss 0.2870 | Test Acc 0.9407 | Time(s) 0.5953
Epoch 00050 | Loss 0.2847 | Test Acc 0.9408 | Time(s) 0.5953
Epoch 00051 | Loss 0.2823 | Test Acc 0.9415 | Time(s) 0.5953
Epoch 00052 | Loss 0.2802 | Test Acc 0.9417 | Time(s) 0.5953
Epoch 00053 | Loss 0.2777 | Test Acc 0.9419 | Time(s) 0.5953
Epoch 00054 | Loss 0.2758 | Test Acc 0.9422 | Time(s) 0.5952
Epoch 00055 | Loss 0.2737 | Test Acc 0.9425 | Time(s) 0.5952
Epoch 00056 | Loss 0.2720 | Test Acc 0.9427 | Time(s) 0.5952
Epoch 00057 | Loss 0.2698 | Test Acc 0.9428 | Time(s) 0.5952
Epoch 00058 | Loss 0.2681 | Test Acc 0.9432 | Time(s) 0.5952
Epoch 00059 | Loss 0.2662 | Test Acc 0.9432 | Time(s) 0.5952
Epoch 00060 | Loss 0.2645 | Test Acc 0.9431 | Time(s) 0.5952
Epoch 00061 | Loss 0.2627 | Test Acc 0.9433 | Time(s) 0.5952
Epoch 00062 | Loss 0.2611 | Test Acc 0.9437 | Time(s) 0.5952
Epoch 00063 | Loss 0.2594 | Test Acc 0.9436 | Time(s) 0.5952
Epoch 00064 | Loss 0.2578 | Test Acc 0.9438 | Time(s) 0.5952
Epoch 00065 | Loss 0.2562 | Test Acc 0.9439 | Time(s) 0.5952
Epoch 00066 | Loss 0.2547 | Test Acc 0.9443 | Time(s) 0.5951
Epoch 00067 | Loss 0.2531 | Test Acc 0.9444 | Time(s) 0.5951
Epoch 00068 | Loss 0.2517 | Test Acc 0.9442 | Time(s) 0.5951
Epoch 00069 | Loss 0.2503 | Test Acc 0.9444 | Time(s) 0.5951
Epoch 00070 | Loss 0.2491 | Test Acc 0.9442 | Time(s) 0.5953
Epoch 00071 | Loss 0.2483 | Test Acc 0.9434 | Time(s) 0.5952
Epoch 00072 | Loss 0.2487 | Test Acc 0.9433 | Time(s) 0.5952
Epoch 00073 | Loss 0.2512 | Test Acc 0.9418 | Time(s) 0.5953
Epoch 00074 | Loss 0.2515 | Test Acc 0.9446 | Time(s) 0.5954
Epoch 00075 | Loss 0.2467 | Test Acc 0.9443 | Time(s) 0.5953
Epoch 00076 | Loss 0.2438 | Test Acc 0.9426 | Time(s) 0.5954
