Epoch 00000 | Loss 2.3470 | Test Acc 0.3642 | Time(s) nan
Epoch 00001 | Loss 16.9840 | Test Acc 0.1599 | Time(s) nan
Epoch 00002 | Loss 2.7122 | Test Acc 0.2210 | Time(s) nan
Epoch 00003 | Loss 2.1477 | Test Acc 0.1559 | Time(s) 0.0167
Epoch 00004 | Loss 2.1298 | Test Acc 0.1559 | Time(s) 0.0166
Epoch 00005 | Loss 2.0730 | Test Acc 0.3642 | Time(s) 0.0166
Epoch 00006 | Loss 2.0060 | Test Acc 0.3642 | Time(s) 0.0168
Epoch 00007 | Loss 2.0410 | Test Acc 0.3642 | Time(s) 0.0169
Epoch 00008 | Loss 1.9952 | Test Acc 0.3642 | Time(s) 0.0169
Epoch 00009 | Loss 1.9830 | Test Acc 0.3642 | Time(s) 0.0168
Epoch 00010 | Loss 1.9819 | Test Acc 0.3642 | Time(s) 0.0167
Epoch 00011 | Loss 1.9680 | Test Acc 0.3642 | Time(s) 0.0167
Epoch 00012 | Loss 1.9318 | Test Acc 0.4562 | Time(s) 0.0168
Epoch 00013 | Loss 1.9094 | Test Acc 0.4333 | Time(s) 0.0168
Epoch 00014 | Loss 1.8627 | Test Acc 0.3671 | Time(s) 0.0168
Epoch 00015 | Loss 1.8292 | Test Acc 0.4613 | Time(s) 0.0171
Epoch 00016 | Loss 1.7745 | Test Acc 0.4617 | Time(s) 0.0172
Epoch 00017 | Loss 1.7026 | Test Acc 0.4191 | Time(s) 0.0174
Epoch 00018 | Loss 1.6558 | Test Acc 0.4838 | Time(s) 0.0176
Epoch 00019 | Loss 1.6137 | Test Acc 0.4606 | Time(s) 0.0177
Epoch 00020 | Loss 1.5087 | Test Acc 0.4577 | Time(s) 0.0180
Epoch 00021 | Loss 1.4696 | Test Acc 0.4944 | Time(s) 0.0181
Epoch 00022 | Loss 1.4702 | Test Acc 0.5227 | Time(s) 0.0182
Epoch 00023 | Loss 1.3665 | Test Acc 0.5024 | Time(s) 0.0182
Epoch 00024 | Loss 1.3647 | Test Acc 0.5500 | Time(s) 0.0184
Epoch 00025 | Loss 1.3747 | Test Acc 0.6143 | Time(s) 0.0184
Epoch 00026 | Loss 1.2622 | Test Acc 0.5024 | Time(s) 0.0185
Epoch 00027 | Loss 1.3488 | Test Acc 0.6427 | Time(s) 0.0185
Epoch 00028 | Loss 1.2448 | Test Acc 0.6372 | Time(s) 0.0187
Epoch 00029 | Loss 1.2470 | Test Acc 0.6034 | Time(s) 0.0186
Epoch 00030 | Loss 1.1453 | Test Acc 0.5707 | Time(s) 0.0186
Epoch 00031 | Loss 1.1644 | Test Acc 0.6529 | Time(s) 0.0185
Epoch 00032 | Loss 1.1104 | Test Acc 0.6623 | Time(s) 0.0185
Epoch 00033 | Loss 1.0838 | Test Acc 0.6234 | Time(s) 0.0185
Epoch 00034 | Loss 1.0260 | Test Acc 0.6100 | Time(s) 0.0184
Epoch 00035 | Loss 1.0483 | Test Acc 0.6710 | Time(s) 0.0184
Epoch 00036 | Loss 0.9641 | Test Acc 0.6601 | Time(s) 0.0183
Epoch 00037 | Loss 0.9747 | Test Acc 0.6754 | Time(s) 0.0183
Epoch 00038 | Loss 0.9181 | Test Acc 0.6605 | Time(s) 0.0183
Epoch 00039 | Loss 0.9463 | Test Acc 0.6707 | Time(s) 0.0183
Epoch 00040 | Loss 0.8847 | Test Acc 0.6641 | Time(s) 0.0182
Epoch 00041 | Loss 0.9049 | Test Acc 0.6659 | Time(s) 0.0182
Epoch 00042 | Loss 0.8592 | Test Acc 0.6678 | Time(s) 0.0182
Epoch 00043 | Loss 0.8724 | Test Acc 0.6798 | Time(s) 0.0181
Epoch 00044 | Loss 0.8335 | Test Acc 0.6758 | Time(s) 0.0181
Epoch 00045 | Loss 0.8339 | Test Acc 0.6925 | Time(s) 0.0181
Epoch 00046 | Loss 0.8348 | Test Acc 0.7048 | Time(s) 0.0181
Epoch 00047 | Loss 0.8260 | Test Acc 0.6892 | Time(s) 0.0181
Epoch 00048 | Loss 0.8233 | Test Acc 0.7045 | Time(s) 0.0181
Epoch 00049 | Loss 0.7811 | Test Acc 0.7074 | Time(s) 0.0181
Epoch 00050 | Loss 0.8137 | Test Acc 0.6925 | Time(s) 0.0181
Epoch 00051 | Loss 0.8184 | Test Acc 0.6885 | Time(s) 0.0181
Epoch 00052 | Loss 0.8505 | Test Acc 0.7037 | Time(s) 0.0181
Epoch 00053 | Loss 0.8188 | Test Acc 0.7117 | Time(s) 0.0181
Epoch 00054 | Loss 0.7920 | Test Acc 0.6990 | Time(s) 0.0181
Epoch 00055 | Loss 0.7997 | Test Acc 0.7096 | Time(s) 0.0181
Epoch 00056 | Loss 0.7792 | Test Acc 0.7150 | Time(s) 0.0181
Epoch 00057 | Loss 0.7635 | Test Acc 0.7197 | Time(s) 0.0181
Epoch 00058 | Loss 0.7703 | Test Acc 0.7339 | Time(s) 0.0181
Epoch 00059 | Loss 0.7480 | Test Acc 0.7165 | Time(s) 0.0181
Epoch 00060 | Loss 0.7513 | Test Acc 0.7266 | Time(s) 0.0182
Epoch 00061 | Loss 0.7323 | Test Acc 0.7365 | Time(s) 0.0182
Epoch 00062 | Loss 0.7344 | Test Acc 0.7350 | Time(s) 0.0182
Epoch 00063 | Loss 0.7197 | Test Acc 0.7292 | Time(s) 0.0182
Epoch 00064 | Loss 0.7182 | Test Acc 0.7415 | Time(s) 0.0182
Epoch 00065 | Loss 0.7094 | Test Acc 0.7448 | Time(s) 0.0182
Epoch 00066 | Loss 0.7037 | Test Acc 0.7430 | Time(s) 0.0182
Epoch 00067 | Loss 0.6980 | Test Acc 0.7383 | Time(s) 0.0182
Epoch 00068 | Loss 0.6884 | Test Acc 0.7495 | Time(s) 0.0182
Epoch 00069 | Loss 0.6880 | Test Acc 0.7492 | Time(s) 0.0181
Epoch 00070 | Loss 0.6738 | Test Acc 0.7514 | Time(s) 0.0181
Epoch 00071 | Loss 0.6781 | Test Acc 0.7586 | Time(s) 0.0181
Epoch 00072 | Loss 0.6605 | Test Acc 0.7594 | Time(s) 0.0181
Epoch 00073 | Loss 0.6654 | Test Acc 0.7634 | Time(s) 0.0181
Epoch 00074 | Loss 0.6503 | Test Acc 0.7724 | Time(s) 0.0181
Epoch 00075 | Loss 0.6524 | Test Acc 0.7743 | Time(s) 0.0181
Epoch 00076 | Loss 0.6403 | Test Acc 0.7739 | Time(s) 0.0181
Epoch 00077 | Loss 0.6410 | Test Acc 0.7797 | Time(s) 0.0181
Epoch 00078 | Loss 0.6285 | Test Acc 0.7841 | Time(s) 0.0180
Epoch 00079 | Loss 0.6298 | Test Acc 0.7783 | Time(s) 0.0180
Epoch 00080 | Loss 0.6200 | Test Acc 0.7826 | Time(s) 0.0180
Epoch 00081 | Loss 0.6151 | Test Acc 0.7870 | Time(s) 0.0180
Epoch 00082 | Loss 0.6120 | Test Acc 0.7877 | Time(s) 0.0180
Epoch 00083 | Loss 0.6046 | Test Acc 0.7859 | Time(s) 0.0180
Epoch 00084 | Loss 0.6023 | Test Acc 0.7888 | Time(s) 0.0180
Epoch 00085 | Loss 0.5938 | Test Acc 0.7892 | Time(s) 0.0180
Epoch 00086 | Loss 0.5939 | Test Acc 0.7888 | Time(s) 0.0180
Epoch 00087 | Loss 0.5873 | Test Acc 0.7932 | Time(s) 0.0180
Epoch 00088 | Loss 0.5835 | Test Acc 0.7950 | Time(s) 0.0180
Epoch 00089 | Loss 0.5803 | Test Acc 0.7953 | Time(s) 0.0180
Epoch 00090 | Loss 0.5744 | Test Acc 0.7953 | Time(s) 0.0180
Epoch 00091 | Loss 0.5734 | Test Acc 0.7972 | Time(s) 0.0179
Epoch 00092 | Loss 0.5690 | Test Acc 0.7964 | Time(s) 0.0180
Epoch 00093 | Loss 0.5662 | Test Acc 0.7961 | Time(s) 0.0180
Epoch 00094 | Loss 0.5646 | Test Acc 0.7972 | Time(s) 0.0180
Epoch 00095 | Loss 0.5614 | Test Acc 0.7986 | Time(s) 0.0180
Epoch 00096 | Loss 0.5622 | Test Acc 0.7910 | Time(s) 0.0180
Epoch 00097 | Loss 0.5647 | Test Acc 0.7993 | Time(s) 0.0180
Epoch 00098 | Loss 0.5685 | Test Acc 0.7892 | Time(s) 0.0180
Epoch 00099 | Loss 0.5741 | Test Acc 0.7935 | Time(s) 0.0181
Epoch 00100 | Loss 0.5814 | Test Acc 0.7903 | Time(s) 0.0181
Epoch 00101 | Loss 0.5620 | Test Acc 0.8052 | Time(s) 0.0181
Epoch 00102 | Loss 0.5413 | Test Acc 0.6216 | Time(s) 0.0181
Epoch 00103 | Loss 0.9647 | Test Acc 0.3308 | Time(s) 0.0181
Epoch 00104 | Loss 3.0665 | Test Acc 0.7114 | Time(s) 0.0181
Epoch 00105 | Loss 1.2460 | Test Acc 0.5718 | Time(s) 0.0181
Epoch 00106 | Loss 3.0865 | Test Acc 0.6401 | Time(s) 0.0181
Epoch 00107 | Loss 1.6162 | Test Acc 0.6601 | Time(s) 0.0181
Epoch 00108 | Loss 1.0162 | Test Acc 0.5889 | Time(s) 0.0181
Epoch 00109 | Loss 1.2752 | Test Acc 0.5671 | Time(s) 0.0181
Epoch 00110 | Loss 1.4480 | Test Acc 0.6961 | Time(s) 0.0181
Epoch 00111 | Loss 0.9446 | Test Acc 0.2872 | Time(s) 0.0181
Epoch 00112 | Loss 4.2693 | Test Acc 0.6601 | Time(s) 0.0181
Epoch 00113 | Loss 1.1006 | Test Acc 0.6194 | Time(s) 0.0181
Epoch 00114 | Loss 1.2274 | Test Acc 0.5500 | Time(s) 0.0181
Epoch 00115 | Loss 1.3899 | Test Acc 0.5656 | Time(s) 0.0181
Epoch 00116 | Loss 1.3749 | Test Acc 0.5936 | Time(s) 0.0180
Epoch 00117 | Loss 1.2799 | Test Acc 0.5889 | Time(s) 0.0180
Epoch 00118 | Loss 1.2729 | Test Acc 0.6107 | Time(s) 0.0180
Epoch 00119 | Loss 1.1969 | Test Acc 0.5914 | Time(s) 0.0180
Epoch 00120 | Loss 1.1997 | Test Acc 0.5460 | Time(s) 0.0180
Epoch 00121 | Loss 1.1951 | Test Acc 0.6129 | Time(s) 0.0180
Epoch 00122 | Loss 1.1512 | Test Acc 0.6198 | Time(s) 0.0180
Epoch 00123 | Loss 1.1632 | Test Acc 0.6300 | Time(s) 0.0180
Epoch 00124 | Loss 1.1360 | Test Acc 0.6161 | Time(s) 0.0180
Epoch 00125 | Loss 1.1262 | Test Acc 0.6187 | Time(s) 0.0180
Epoch 00126 | Loss 1.1143 | Test Acc 0.6376 | Time(s) 0.0180
Epoch 00127 | Loss 1.0818 | Test Acc 0.6321 | Time(s) 0.0180
Epoch 00128 | Loss 1.0861 | Test Acc 0.6336 | Time(s) 0.0180
Epoch 00129 | Loss 1.0676 | Test Acc 0.6332 | Time(s) 0.0179
