Epoch 00000 | Loss 2.3208 | Test Acc 0.3642 | Time(s) nan
Epoch 00001 | Loss 19.3602 | Test Acc 0.1763 | Time(s) nan
Epoch 00002 | Loss 4.4558 | Test Acc 0.1563 | Time(s) nan
Epoch 00003 | Loss 2.2616 | Test Acc 0.1559 | Time(s) 0.0178
Epoch 00004 | Loss 2.1950 | Test Acc 0.1937 | Time(s) 0.0174
Epoch 00005 | Loss 2.1932 | Test Acc 0.3624 | Time(s) 0.0172
Epoch 00006 | Loss 2.1762 | Test Acc 0.3639 | Time(s) 0.0171
Epoch 00007 | Loss 2.1187 | Test Acc 0.3642 | Time(s) 0.0170
Epoch 00008 | Loss 2.0131 | Test Acc 0.3642 | Time(s) 0.0169
Epoch 00009 | Loss 2.0066 | Test Acc 0.3642 | Time(s) 0.0169
Epoch 00010 | Loss 2.0292 | Test Acc 0.3642 | Time(s) 0.0169
Epoch 00011 | Loss 1.9611 | Test Acc 0.4217 | Time(s) 0.0169
Epoch 00012 | Loss 1.9280 | Test Acc 0.3766 | Time(s) 0.0168
Epoch 00013 | Loss 1.9080 | Test Acc 0.3642 | Time(s) 0.0168
Epoch 00014 | Loss 1.8842 | Test Acc 0.3642 | Time(s) 0.0168
Epoch 00015 | Loss 1.8610 | Test Acc 0.3642 | Time(s) 0.0168
Epoch 00016 | Loss 1.8178 | Test Acc 0.3839 | Time(s) 0.0168
Epoch 00017 | Loss 1.7690 | Test Acc 0.4140 | Time(s) 0.0168
Epoch 00018 | Loss 1.7140 | Test Acc 0.4202 | Time(s) 0.0167
Epoch 00019 | Loss 1.6622 | Test Acc 0.4656 | Time(s) 0.0167
Epoch 00020 | Loss 1.6141 | Test Acc 0.4326 | Time(s) 0.0167
Epoch 00021 | Loss 1.5815 | Test Acc 0.4686 | Time(s) 0.0167
Epoch 00022 | Loss 1.5631 | Test Acc 0.4878 | Time(s) 0.0167
Epoch 00023 | Loss 1.4584 | Test Acc 0.4718 | Time(s) 0.0167
Epoch 00024 | Loss 1.5169 | Test Acc 0.5056 | Time(s) 0.0167
Epoch 00025 | Loss 1.4652 | Test Acc 0.5031 | Time(s) 0.0167
Epoch 00026 | Loss 1.4431 | Test Acc 0.5053 | Time(s) 0.0167
Epoch 00027 | Loss 1.4404 | Test Acc 0.5125 | Time(s) 0.0167
Epoch 00028 | Loss 1.3924 | Test Acc 0.5118 | Time(s) 0.0167
Epoch 00029 | Loss 1.3917 | Test Acc 0.5111 | Time(s) 0.0167
Epoch 00030 | Loss 1.3440 | Test Acc 0.4867 | Time(s) 0.0167
Epoch 00031 | Loss 1.3780 | Test Acc 0.5140 | Time(s) 0.0167
Epoch 00032 | Loss 1.3087 | Test Acc 0.5573 | Time(s) 0.0167
Epoch 00033 | Loss 1.2819 | Test Acc 0.5565 | Time(s) 0.0168
Epoch 00034 | Loss 1.2834 | Test Acc 0.6238 | Time(s) 0.0169
Epoch 00035 | Loss 1.2163 | Test Acc 0.6350 | Time(s) 0.0170
Epoch 00036 | Loss 1.1824 | Test Acc 0.5976 | Time(s) 0.0171
Epoch 00037 | Loss 1.2000 | Test Acc 0.6361 | Time(s) 0.0172
Epoch 00038 | Loss 1.1700 | Test Acc 0.6550 | Time(s) 0.0173
