Epoch 00000 | Loss 2.1663 | Test Acc 0.2203 | Time(s) nan
Epoch 00001 | Loss 9.5576 | Test Acc 0.2536 | Time(s) nan
Epoch 00002 | Loss 6.2499 | Test Acc 0.2536 | Time(s) nan
Epoch 00003 | Loss 2.3808 | Test Acc 0.1601 | Time(s) 0.0129
Epoch 00004 | Loss 2.1401 | Test Acc 0.1320 | Time(s) 0.0130
Epoch 00005 | Loss 2.0326 | Test Acc 0.3706 | Time(s) 0.0129
Epoch 00006 | Loss 1.9823 | Test Acc 0.2536 | Time(s) 0.0128
Epoch 00007 | Loss 1.9370 | Test Acc 0.2791 | Time(s) 0.0127
Epoch 00008 | Loss 1.8704 | Test Acc 0.2484 | Time(s) 0.0127
Epoch 00009 | Loss 1.8455 | Test Acc 0.4013 | Time(s) 0.0127
Epoch 00010 | Loss 1.7769 | Test Acc 0.4131 | Time(s) 0.0127
Epoch 00011 | Loss 1.7095 | Test Acc 0.5752 | Time(s) 0.0126
Epoch 00012 | Loss 1.6177 | Test Acc 0.4542 | Time(s) 0.0129
Epoch 00013 | Loss 1.5271 | Test Acc 0.5961 | Time(s) 0.0129
Epoch 00014 | Loss 1.3775 | Test Acc 0.6915 | Time(s) 0.0128
Epoch 00015 | Loss 1.2211 | Test Acc 0.6451 | Time(s) 0.0127
Epoch 00016 | Loss 1.1334 | Test Acc 0.6824 | Time(s) 0.0126
Epoch 00017 | Loss 1.0277 | Test Acc 0.7359 | Time(s) 0.0126
Epoch 00018 | Loss 0.9344 | Test Acc 0.7974 | Time(s) 0.0125
Epoch 00019 | Loss 0.8655 | Test Acc 0.7882 | Time(s) 0.0125
Epoch 00020 | Loss 0.7744 | Test Acc 0.7418 | Time(s) 0.0125
Epoch 00021 | Loss 0.7628 | Test Acc 0.8359 | Time(s) 0.0124
Epoch 00022 | Loss 0.6529 | Test Acc 0.8536 | Time(s) 0.0124
Epoch 00023 | Loss 0.6099 | Test Acc 0.7902 | Time(s) 0.0124
Epoch 00024 | Loss 0.6445 | Test Acc 0.8575 | Time(s) 0.0124
Epoch 00025 | Loss 0.5773 | Test Acc 0.8869 | Time(s) 0.0124
Epoch 00026 | Loss 0.5109 | Test Acc 0.8621 | Time(s) 0.0125
Epoch 00027 | Loss 0.5055 | Test Acc 0.8732 | Time(s) 0.0125
Epoch 00028 | Loss 0.4995 | Test Acc 0.9052 | Time(s) 0.0125
Epoch 00029 | Loss 0.4320 | Test Acc 0.8739 | Time(s) 0.0125
Epoch 00030 | Loss 0.4566 | Test Acc 0.8765 | Time(s) 0.0124
Epoch 00031 | Loss 0.4682 | Test Acc 0.8830 | Time(s) 0.0124
Epoch 00032 | Loss 0.4222 | Test Acc 0.8824 | Time(s) 0.0124
Epoch 00033 | Loss 0.4242 | Test Acc 0.9085 | Time(s) 0.0123
Epoch 00034 | Loss 0.3999 | Test Acc 0.9111 | Time(s) 0.0123
Epoch 00035 | Loss 0.3922 | Test Acc 0.9020 | Time(s) 0.0123
Epoch 00036 | Loss 0.3708 | Test Acc 0.9092 | Time(s) 0.0123
Epoch 00037 | Loss 0.3563 | Test Acc 0.9170 | Time(s) 0.0122
Epoch 00038 | Loss 0.3550 | Test Acc 0.9235 | Time(s) 0.0123
Epoch 00039 | Loss 0.3301 | Test Acc 0.8980 | Time(s) 0.0123
Epoch 00040 | Loss 0.3535 | Test Acc 0.9216 | Time(s) 0.0123
