Epoch 00000 | Loss 2.0701 | Test Acc 0.3876 | Time(s) nan
Epoch 00001 | Loss 9.3470 | Test Acc 0.1157 | Time(s) nan
Epoch 00002 | Loss 3.3566 | Test Acc 0.1301 | Time(s) nan
Epoch 00003 | Loss 2.7109 | Test Acc 0.1092 | Time(s) 0.0119
Epoch 00004 | Loss 2.0820 | Test Acc 0.2373 | Time(s) 0.0118
Epoch 00005 | Loss 1.9269 | Test Acc 0.2686 | Time(s) 0.0120
Epoch 00006 | Loss 1.8175 | Test Acc 0.4176 | Time(s) 0.0120
Epoch 00007 | Loss 1.7380 | Test Acc 0.5039 | Time(s) 0.0119
Epoch 00008 | Loss 1.6518 | Test Acc 0.5418 | Time(s) 0.0118
Epoch 00009 | Loss 1.4942 | Test Acc 0.4908 | Time(s) 0.0120
Epoch 00010 | Loss 1.4810 | Test Acc 0.5464 | Time(s) 0.0120
Epoch 00011 | Loss 1.3662 | Test Acc 0.5987 | Time(s) 0.0119
Epoch 00012 | Loss 1.3192 | Test Acc 0.5405 | Time(s) 0.0118
Epoch 00013 | Loss 1.2484 | Test Acc 0.6739 | Time(s) 0.0118
Epoch 00014 | Loss 1.1357 | Test Acc 0.7588 | Time(s) 0.0117
Epoch 00015 | Loss 1.0059 | Test Acc 0.6725 | Time(s) 0.0117
Epoch 00016 | Loss 0.9295 | Test Acc 0.6954 | Time(s) 0.0117
Epoch 00017 | Loss 0.8507 | Test Acc 0.7464 | Time(s) 0.0116
Epoch 00018 | Loss 0.8484 | Test Acc 0.7190 | Time(s) 0.0116
Epoch 00019 | Loss 0.7622 | Test Acc 0.7582 | Time(s) 0.0117
Epoch 00020 | Loss 0.7175 | Test Acc 0.8588 | Time(s) 0.0117
Epoch 00021 | Loss 0.6388 | Test Acc 0.8379 | Time(s) 0.0117
Epoch 00022 | Loss 0.6057 | Test Acc 0.8686 | Time(s) 0.0117
Epoch 00023 | Loss 0.5224 | Test Acc 0.7863 | Time(s) 0.0116
Epoch 00024 | Loss 0.6045 | Test Acc 0.8614 | Time(s) 0.0116
Epoch 00025 | Loss 0.5142 | Test Acc 0.8941 | Time(s) 0.0116
Epoch 00026 | Loss 0.4436 | Test Acc 0.8516 | Time(s) 0.0116
Epoch 00027 | Loss 0.4905 | Test Acc 0.8680 | Time(s) 0.0116
Epoch 00028 | Loss 0.5574 | Test Acc 0.8980 | Time(s) 0.0116
Epoch 00029 | Loss 0.4512 | Test Acc 0.8667 | Time(s) 0.0115
Epoch 00030 | Loss 0.4644 | Test Acc 0.8954 | Time(s) 0.0115
Epoch 00031 | Loss 0.3829 | Test Acc 0.9013 | Time(s) 0.0115
Epoch 00032 | Loss 0.3946 | Test Acc 0.9013 | Time(s) 0.0115
Epoch 00033 | Loss 0.3946 | Test Acc 0.9196 | Time(s) 0.0115
Epoch 00034 | Loss 0.3412 | Test Acc 0.8876 | Time(s) 0.0115
Epoch 00035 | Loss 0.3931 | Test Acc 0.9183 | Time(s) 0.0115
Epoch 00036 | Loss 0.3284 | Test Acc 0.9085 | Time(s) 0.0115
Epoch 00037 | Loss 0.3491 | Test Acc 0.9111 | Time(s) 0.0115
Epoch 00038 | Loss 0.3381 | Test Acc 0.9157 | Time(s) 0.0115
Epoch 00039 | Loss 0.3109 | Test Acc 0.9059 | Time(s) 0.0115
Epoch 00040 | Loss 0.3256 | Test Acc 0.9235 | Time(s) 0.0115
Epoch 00041 | Loss 0.3145 | Test Acc 0.9111 | Time(s) 0.0114
Epoch 00042 | Loss 0.3172 | Test Acc 0.9203 | Time(s) 0.0114
Epoch 00043 | Loss 0.3019 | Test Acc 0.9216 | Time(s) 0.0114
Epoch 00044 | Loss 0.2981 | Test Acc 0.9144 | Time(s) 0.0114
Epoch 00045 | Loss 0.2896 | Test Acc 0.9124 | Time(s) 0.0114
Epoch 00046 | Loss 0.2894 | Test Acc 0.9242 | Time(s) 0.0114
Epoch 00047 | Loss 0.2815 | Test Acc 0.9255 | Time(s) 0.0114
Epoch 00048 | Loss 0.2806 | Test Acc 0.9235 | Time(s) 0.0114
Epoch 00049 | Loss 0.2672 | Test Acc 0.9137 | Time(s) 0.0114
Epoch 00050 | Loss 0.2758 | Test Acc 0.9261 | Time(s) 0.0114
Epoch 00051 | Loss 0.2613 | Test Acc 0.9275 | Time(s) 0.0114
Epoch 00052 | Loss 0.2630 | Test Acc 0.9268 | Time(s) 0.0114
Epoch 00053 | Loss 0.2556 | Test Acc 0.9242 | Time(s) 0.0114
Epoch 00054 | Loss 0.2559 | Test Acc 0.9275 | Time(s) 0.0114
Epoch 00055 | Loss 0.2490 | Test Acc 0.9294 | Time(s) 0.0114
Epoch 00056 | Loss 0.2496 | Test Acc 0.9275 | Time(s) 0.0114
Epoch 00057 | Loss 0.2420 | Test Acc 0.9307 | Time(s) 0.0114
Epoch 00058 | Loss 0.2387 | Test Acc 0.9327 | Time(s) 0.0114
Epoch 00059 | Loss 0.2434 | Test Acc 0.9314 | Time(s) 0.0114
Epoch 00060 | Loss 0.2312 | Test Acc 0.9301 | Time(s) 0.0114
Epoch 00061 | Loss 0.2434 | Test Acc 0.8882 | Time(s) 0.0113
Epoch 00062 | Loss 0.2949 | Test Acc 0.9314 | Time(s) 0.0113
Epoch 00063 | Loss 0.2562 | Test Acc 0.9248 | Time(s) 0.0113
Epoch 00064 | Loss 0.2776 | Test Acc 0.9281 | Time(s) 0.0113
Epoch 00065 | Loss 0.2441 | Test Acc 0.9137 | Time(s) 0.0113
Epoch 00066 | Loss 0.2565 | Test Acc 0.9248 | Time(s) 0.0113
Epoch 00067 | Loss 0.2619 | Test Acc 0.9261 | Time(s) 0.0113
Epoch 00068 | Loss 0.2800 | Test Acc 0.9301 | Time(s) 0.0113
Epoch 00069 | Loss 0.2306 | Test Acc 0.9065 | Time(s) 0.0113
Epoch 00070 | Loss 0.2651 | Test Acc 0.9294 | Time(s) 0.0113
Epoch 00071 | Loss 0.2316 | Test Acc 0.9379 | Time(s) 0.0113
Epoch 00072 | Loss 0.2265 | Test Acc 0.9366 | Time(s) 0.0113
Epoch 00073 | Loss 0.2248 | Test Acc 0.9307 | Time(s) 0.0113
Epoch 00074 | Loss 0.2246 | Test Acc 0.9359 | Time(s) 0.0113
Epoch 00075 | Loss 0.2119 | Test Acc 0.9301 | Time(s) 0.0113
Epoch 00076 | Loss 0.2222 | Test Acc 0.9359 | Time(s) 0.0113
Epoch 00077 | Loss 0.2143 | Test Acc 0.9386 | Time(s) 0.0113
Epoch 00078 | Loss 0.2076 | Test Acc 0.9366 | Time(s) 0.0113
Epoch 00079 | Loss 0.2156 | Test Acc 0.9392 | Time(s) 0.0113
Epoch 00080 | Loss 0.2063 | Test Acc 0.9399 | Time(s) 0.0113
Epoch 00081 | Loss 0.2050 | Test Acc 0.9379 | Time(s) 0.0113
Epoch 00082 | Loss 0.2054 | Test Acc 0.9392 | Time(s) 0.0113
Epoch 00083 | Loss 0.2014 | Test Acc 0.9392 | Time(s) 0.0113
Epoch 00084 | Loss 0.1971 | Test Acc 0.9412 | Time(s) 0.0113
Epoch 00085 | Loss 0.2003 | Test Acc 0.9412 | Time(s) 0.0113
Epoch 00086 | Loss 0.1942 | Test Acc 0.9405 | Time(s) 0.0113
Epoch 00087 | Loss 0.1942 | Test Acc 0.9431 | Time(s) 0.0112
Epoch 00088 | Loss 0.1919 | Test Acc 0.9464 | Time(s) 0.0112
Epoch 00089 | Loss 0.1892 | Test Acc 0.9444 | Time(s) 0.0112
Epoch 00090 | Loss 0.1899 | Test Acc 0.9438 | Time(s) 0.0112
Epoch 00091 | Loss 0.1848 | Test Acc 0.9418 | Time(s) 0.0112
Epoch 00092 | Loss 0.1861 | Test Acc 0.9438 | Time(s) 0.0112
Epoch 00093 | Loss 0.1830 | Test Acc 0.9451 | Time(s) 0.0112
Epoch 00094 | Loss 0.1835 | Test Acc 0.9438 | Time(s) 0.0112
Epoch 00095 | Loss 0.1801 | Test Acc 0.9438 | Time(s) 0.0112
Epoch 00096 | Loss 0.1814 | Test Acc 0.9471 | Time(s) 0.0112
Epoch 00097 | Loss 0.1792 | Test Acc 0.9451 | Time(s) 0.0112
Epoch 00098 | Loss 0.1785 | Test Acc 0.9471 | Time(s) 0.0112
Epoch 00099 | Loss 0.1748 | Test Acc 0.9451 | Time(s) 0.0112
Epoch 00100 | Loss 0.1753 | Test Acc 0.9471 | Time(s) 0.0112
Epoch 00101 | Loss 0.1737 | Test Acc 0.9471 | Time(s) 0.0112
Epoch 00102 | Loss 0.1747 | Test Acc 0.9458 | Time(s) 0.0112
Epoch 00103 | Loss 0.1731 | Test Acc 0.9477 | Time(s) 0.0112
Epoch 00104 | Loss 0.1731 | Test Acc 0.9458 | Time(s) 0.0112
Epoch 00105 | Loss 0.1710 | Test Acc 0.9490 | Time(s) 0.0112
Epoch 00106 | Loss 0.1701 | Test Acc 0.9497 | Time(s) 0.0112
Epoch 00107 | Loss 0.1675 | Test Acc 0.9477 | Time(s) 0.0112
Epoch 00108 | Loss 0.1667 | Test Acc 0.9490 | Time(s) 0.0112
Epoch 00109 | Loss 0.1654 | Test Acc 0.9490 | Time(s) 0.0113
Epoch 00110 | Loss 0.1644 | Test Acc 0.9497 | Time(s) 0.0113
Epoch 00111 | Loss 0.1635 | Test Acc 0.9490 | Time(s) 0.0113
Epoch 00112 | Loss 0.1627 | Test Acc 0.9497 | Time(s) 0.0113
Epoch 00113 | Loss 0.1619 | Test Acc 0.9497 | Time(s) 0.0113
Epoch 00114 | Loss 0.1613 | Test Acc 0.9484 | Time(s) 0.0113
Epoch 00115 | Loss 0.1619 | Test Acc 0.9471 | Time(s) 0.0113
Epoch 00116 | Loss 0.1676 | Test Acc 0.9294 | Time(s) 0.0113
Epoch 00117 | Loss 0.1865 | Test Acc 0.9235 | Time(s) 0.0113
Epoch 00118 | Loss 0.2530 | Test Acc 0.9203 | Time(s) 0.0113
Epoch 00119 | Loss 0.2024 | Test Acc 0.9451 | Time(s) 0.0113
Epoch 00120 | Loss 0.1814 | Test Acc 0.9464 | Time(s) 0.0113
Epoch 00121 | Loss 0.1628 | Test Acc 0.9327 | Time(s) 0.0113
Epoch 00122 | Loss 0.1816 | Test Acc 0.9418 | Time(s) 0.0113
Epoch 00123 | Loss 0.1986 | Test Acc 0.9451 | Time(s) 0.0113
