Epoch 00000 | Loss 2.4612 | Test Acc 0.3642 | Time(s) nan
Epoch 00001 | Loss 14.8625 | Test Acc 0.1592 | Time(s) nan
Epoch 00002 | Loss 2.9167 | Test Acc 0.1599 | Time(s) nan
Epoch 00003 | Loss 2.1485 | Test Acc 0.1908 | Time(s) 0.0171
Epoch 00004 | Loss 2.1182 | Test Acc 0.1563 | Time(s) 0.0172
Epoch 00005 | Loss 2.0858 | Test Acc 0.3897 | Time(s) 0.0168
Epoch 00006 | Loss 2.0218 | Test Acc 0.3642 | Time(s) 0.0169
Epoch 00007 | Loss 1.9887 | Test Acc 0.3642 | Time(s) 0.0169
Epoch 00008 | Loss 2.0165 | Test Acc 0.3730 | Time(s) 0.0168
Epoch 00009 | Loss 1.9407 | Test Acc 0.4075 | Time(s) 0.0167
Epoch 00010 | Loss 1.9226 | Test Acc 0.4119 | Time(s) 0.0166
Epoch 00011 | Loss 1.8981 | Test Acc 0.4151 | Time(s) 0.0167
Epoch 00012 | Loss 1.8547 | Test Acc 0.4300 | Time(s) 0.0168
Epoch 00013 | Loss 1.7981 | Test Acc 0.4260 | Time(s) 0.0167
Epoch 00014 | Loss 1.7460 | Test Acc 0.4326 | Time(s) 0.0167
Epoch 00015 | Loss 1.6668 | Test Acc 0.4620 | Time(s) 0.0166
Epoch 00016 | Loss 1.5823 | Test Acc 0.4224 | Time(s) 0.0166
Epoch 00017 | Loss 1.6321 | Test Acc 0.4202 | Time(s) 0.0166
Epoch 00018 | Loss 1.5771 | Test Acc 0.4493 | Time(s) 0.0167
Epoch 00019 | Loss 1.5117 | Test Acc 0.4391 | Time(s) 0.0167
Epoch 00020 | Loss 1.4853 | Test Acc 0.4515 | Time(s) 0.0167
Epoch 00021 | Loss 1.3924 | Test Acc 0.5453 | Time(s) 0.0166
Epoch 00022 | Loss 1.3721 | Test Acc 0.5213 | Time(s) 0.0166
Epoch 00023 | Loss 1.3366 | Test Acc 0.5329 | Time(s) 0.0166
Epoch 00024 | Loss 1.2756 | Test Acc 0.5558 | Time(s) 0.0167
Epoch 00025 | Loss 1.3870 | Test Acc 0.5293 | Time(s) 0.0166
Epoch 00026 | Loss 1.2475 | Test Acc 0.5253 | Time(s) 0.0166
Epoch 00027 | Loss 1.2172 | Test Acc 0.5198 | Time(s) 0.0166
Epoch 00028 | Loss 1.2671 | Test Acc 0.6419 | Time(s) 0.0180
Epoch 00029 | Loss 1.1012 | Test Acc 0.6496 | Time(s) 0.0191
Epoch 00030 | Loss 1.0709 | Test Acc 0.6587 | Time(s) 0.0192
Epoch 00031 | Loss 1.0301 | Test Acc 0.6478 | Time(s) 0.0192
Epoch 00032 | Loss 1.0249 | Test Acc 0.6678 | Time(s) 0.0193
Epoch 00033 | Loss 0.9661 | Test Acc 0.6638 | Time(s) 0.0193
Epoch 00034 | Loss 0.9522 | Test Acc 0.6816 | Time(s) 0.0193
Epoch 00035 | Loss 0.9002 | Test Acc 0.6736 | Time(s) 0.0194
Epoch 00036 | Loss 0.9071 | Test Acc 0.6776 | Time(s) 0.0194
Epoch 00037 | Loss 0.8676 | Test Acc 0.6758 | Time(s) 0.0194
Epoch 00038 | Loss 0.8599 | Test Acc 0.6888 | Time(s) 0.0194
Epoch 00039 | Loss 0.8361 | Test Acc 0.6965 | Time(s) 0.0194
Epoch 00040 | Loss 0.8264 | Test Acc 0.6976 | Time(s) 0.0195
Epoch 00041 | Loss 0.7965 | Test Acc 0.6921 | Time(s) 0.0195
Epoch 00042 | Loss 0.7916 | Test Acc 0.6983 | Time(s) 0.0195
Epoch 00043 | Loss 0.7682 | Test Acc 0.7048 | Time(s) 0.0195
Epoch 00044 | Loss 0.7578 | Test Acc 0.7092 | Time(s) 0.0195
Epoch 00045 | Loss 0.7435 | Test Acc 0.7088 | Time(s) 0.0194
Epoch 00046 | Loss 0.7317 | Test Acc 0.7128 | Time(s) 0.0195
Epoch 00047 | Loss 0.7268 | Test Acc 0.7310 | Time(s) 0.0195
Epoch 00048 | Loss 0.7185 | Test Acc 0.7241 | Time(s) 0.0194
Epoch 00049 | Loss 0.7053 | Test Acc 0.7190 | Time(s) 0.0194
Epoch 00050 | Loss 0.6931 | Test Acc 0.7354 | Time(s) 0.0193
Epoch 00051 | Loss 0.6854 | Test Acc 0.7368 | Time(s) 0.0192
Epoch 00052 | Loss 0.6750 | Test Acc 0.7314 | Time(s) 0.0192
Epoch 00053 | Loss 0.6686 | Test Acc 0.7332 | Time(s) 0.0191
Epoch 00054 | Loss 0.6578 | Test Acc 0.7430 | Time(s) 0.0191
Epoch 00055 | Loss 0.6513 | Test Acc 0.7434 | Time(s) 0.0190
Epoch 00056 | Loss 0.6423 | Test Acc 0.7503 | Time(s) 0.0190
Epoch 00057 | Loss 0.6342 | Test Acc 0.7495 | Time(s) 0.0189
Epoch 00058 | Loss 0.6261 | Test Acc 0.7586 | Time(s) 0.0189
Epoch 00059 | Loss 0.6129 | Test Acc 0.7615 | Time(s) 0.0189
Epoch 00060 | Loss 0.6063 | Test Acc 0.7775 | Time(s) 0.0188
Epoch 00061 | Loss 0.5957 | Test Acc 0.7844 | Time(s) 0.0188
Epoch 00062 | Loss 0.5885 | Test Acc 0.7888 | Time(s) 0.0187
Epoch 00063 | Loss 0.5784 | Test Acc 0.7950 | Time(s) 0.0187
Epoch 00064 | Loss 0.5691 | Test Acc 0.8030 | Time(s) 0.0187
Epoch 00065 | Loss 0.5603 | Test Acc 0.8164 | Time(s) 0.0186
Epoch 00066 | Loss 0.5492 | Test Acc 0.8175 | Time(s) 0.0186
Epoch 00067 | Loss 0.5407 | Test Acc 0.8353 | Time(s) 0.0186
Epoch 00068 | Loss 0.5314 | Test Acc 0.8233 | Time(s) 0.0185
Epoch 00069 | Loss 0.5295 | Test Acc 0.8273 | Time(s) 0.0185
Epoch 00070 | Loss 0.5484 | Test Acc 0.7605 | Time(s) 0.0188
Epoch 00071 | Loss 0.6624 | Test Acc 0.7794 | Time(s) 0.0189
Epoch 00072 | Loss 0.6120 | Test Acc 0.8248 | Time(s) 0.0191
Epoch 00073 | Loss 0.5244 | Test Acc 0.7579 | Time(s) 0.0192
Epoch 00074 | Loss 0.6280 | Test Acc 0.8284 | Time(s) 0.0194
Epoch 00075 | Loss 0.4951 | Test Acc 0.7957 | Time(s) 0.0195
Epoch 00076 | Loss 0.6239 | Test Acc 0.7706 | Time(s) 0.0198
Epoch 00077 | Loss 0.7005 | Test Acc 0.7434 | Time(s) 0.0200
Epoch 00078 | Loss 0.7762 | Test Acc 0.7975 | Time(s) 0.0203
Epoch 00079 | Loss 0.5591 | Test Acc 0.7085 | Time(s) 0.0205
Epoch 00080 | Loss 0.8362 | Test Acc 0.8030 | Time(s) 0.0207
Epoch 00081 | Loss 0.6137 | Test Acc 0.7285 | Time(s) 0.0211
Epoch 00082 | Loss 0.8355 | Test Acc 0.8099 | Time(s) 0.0213
Epoch 00083 | Loss 0.5887 | Test Acc 0.7972 | Time(s) 0.0213
Epoch 00084 | Loss 0.5932 | Test Acc 0.7714 | Time(s) 0.0213
Epoch 00085 | Loss 0.6743 | Test Acc 0.7986 | Time(s) 0.0212
Epoch 00086 | Loss 0.5947 | Test Acc 0.8248 | Time(s) 0.0212
Epoch 00087 | Loss 0.5257 | Test Acc 0.8150 | Time(s) 0.0211
Epoch 00088 | Loss 0.5511 | Test Acc 0.8052 | Time(s) 0.0211
Epoch 00089 | Loss 0.5878 | Test Acc 0.8270 | Time(s) 0.0210
Epoch 00090 | Loss 0.5362 | Test Acc 0.8244 | Time(s) 0.0210
Epoch 00091 | Loss 0.5188 | Test Acc 0.8110 | Time(s) 0.0209
Epoch 00092 | Loss 0.5234 | Test Acc 0.8026 | Time(s) 0.0209
Epoch 00093 | Loss 0.5265 | Test Acc 0.8153 | Time(s) 0.0208
Epoch 00094 | Loss 0.4960 | Test Acc 0.8350 | Time(s) 0.0208
Epoch 00095 | Loss 0.4776 | Test Acc 0.8430 | Time(s) 0.0207
Epoch 00096 | Loss 0.4766 | Test Acc 0.8408 | Time(s) 0.0207
Epoch 00097 | Loss 0.4776 | Test Acc 0.8422 | Time(s) 0.0207
Epoch 00098 | Loss 0.4668 | Test Acc 0.8415 | Time(s) 0.0206
Epoch 00099 | Loss 0.4521 | Test Acc 0.8419 | Time(s) 0.0206
Epoch 00100 | Loss 0.4517 | Test Acc 0.8448 | Time(s) 0.0205
Epoch 00101 | Loss 0.4421 | Test Acc 0.8451 | Time(s) 0.0205
Epoch 00102 | Loss 0.4458 | Test Acc 0.8444 | Time(s) 0.0205
Epoch 00103 | Loss 0.4360 | Test Acc 0.8470 | Time(s) 0.0205
Epoch 00104 | Loss 0.4372 | Test Acc 0.8491 | Time(s) 0.0204
Epoch 00105 | Loss 0.4288 | Test Acc 0.8499 | Time(s) 0.0204
Epoch 00106 | Loss 0.4311 | Test Acc 0.8510 | Time(s) 0.0203
Epoch 00107 | Loss 0.4238 | Test Acc 0.8553 | Time(s) 0.0203
Epoch 00108 | Loss 0.4189 | Test Acc 0.8546 | Time(s) 0.0203
Epoch 00109 | Loss 0.4184 | Test Acc 0.8550 | Time(s) 0.0202
Epoch 00110 | Loss 0.4157 | Test Acc 0.8582 | Time(s) 0.0202
Epoch 00111 | Loss 0.4097 | Test Acc 0.8604 | Time(s) 0.0202
Epoch 00112 | Loss 0.4058 | Test Acc 0.8539 | Time(s) 0.0202
Epoch 00113 | Loss 0.4043 | Test Acc 0.8557 | Time(s) 0.0202
Epoch 00114 | Loss 0.4015 | Test Acc 0.8604 | Time(s) 0.0201
Epoch 00115 | Loss 0.3981 | Test Acc 0.8615 | Time(s) 0.0201
Epoch 00116 | Loss 0.3959 | Test Acc 0.8611 | Time(s) 0.0201
Epoch 00117 | Loss 0.3922 | Test Acc 0.8640 | Time(s) 0.0200
Epoch 00118 | Loss 0.3920 | Test Acc 0.8655 | Time(s) 0.0200
