Epoch 00000 | Loss 1.9473 | Test Acc 0.1360 | Time(s) nan
Epoch 00001 | Loss 1.9442 | Test Acc 0.1110 | Time(s) nan
Epoch 00002 | Loss 1.9330 | Test Acc 0.2930 | Time(s) nan
Epoch 00003 | Loss 1.9076 | Test Acc 0.3200 | Time(s) 0.0078
Epoch 00004 | Loss 1.8606 | Test Acc 0.4480 | Time(s) 0.0079
Epoch 00005 | Loss 1.7793 | Test Acc 0.5750 | Time(s) 0.0079
Epoch 00006 | Loss 1.6546 | Test Acc 0.6640 | Time(s) 0.0079
Epoch 00007 | Loss 1.4799 | Test Acc 0.6550 | Time(s) 0.0079
Epoch 00008 | Loss 1.2599 | Test Acc 0.6990 | Time(s) 0.0079
Epoch 00009 | Loss 1.0194 | Test Acc 0.7290 | Time(s) 0.0079
Epoch 00010 | Loss 0.7751 | Test Acc 0.7780 | Time(s) 0.0079
Epoch 00011 | Loss 0.5595 | Test Acc 0.7590 | Time(s) 0.0079
Epoch 00012 | Loss 0.3829 | Test Acc 0.7820 | Time(s) 0.0079
Epoch 00013 | Loss 0.2523 | Test Acc 0.7800 | Time(s) 0.0079
Epoch 00014 | Loss 0.1649 | Test Acc 0.7630 | Time(s) 0.0079
Epoch 00015 | Loss 0.1070 | Test Acc 0.7630 | Time(s) 0.0079
Epoch 00016 | Loss 0.0649 | Test Acc 0.7820 | Time(s) 0.0081
Epoch 00017 | Loss 0.0420 | Test Acc 0.7730 | Time(s) 0.0081
Epoch 00018 | Loss 0.0247 | Test Acc 0.7600 | Time(s) 0.0081
Epoch 00019 | Loss 0.0119 | Test Acc 0.7620 | Time(s) 0.0081
Epoch 00020 | Loss 0.0082 | Test Acc 0.7590 | Time(s) 0.0081
Epoch 00021 | Loss 0.0035 | Test Acc 0.7550 | Time(s) 0.0080
Epoch 00022 | Loss 0.0019 | Test Acc 0.7420 | Time(s) 0.0080
Epoch 00023 | Loss 0.0012 | Test Acc 0.7410 | Time(s) 0.0080
Epoch 00024 | Loss 0.0009 | Test Acc 0.7440 | Time(s) 0.0080
Epoch 00025 | Loss 0.0005 | Test Acc 0.7450 | Time(s) 0.0080
Epoch 00026 | Loss 0.0003 | Test Acc 0.7480 | Time(s) 0.0080
Epoch 00027 | Loss 0.0002 | Test Acc 0.7520 | Time(s) 0.0080
Epoch 00028 | Loss 0.0001 | Test Acc 0.7580 | Time(s) 0.0080
Epoch 00029 | Loss 0.0001 | Test Acc 0.7580 | Time(s) 0.0080
Epoch 00030 | Loss 0.0001 | Test Acc 0.7570 | Time(s) 0.0080
Epoch 00031 | Loss 0.0001 | Test Acc 0.7570 | Time(s) 0.0080
Epoch 00032 | Loss 0.0001 | Test Acc 0.7570 | Time(s) 0.0080
Epoch 00033 | Loss 0.0001 | Test Acc 0.7590 | Time(s) 0.0080
Epoch 00034 | Loss 0.0001 | Test Acc 0.7550 | Time(s) 0.0080
Epoch 00035 | Loss 0.0001 | Test Acc 0.7510 | Time(s) 0.0080
Epoch 00036 | Loss 0.0001 | Test Acc 0.7500 | Time(s) 0.0080
Epoch 00037 | Loss 0.0000 | Test Acc 0.7500 | Time(s) 0.0080
Epoch 00038 | Loss 0.0000 | Test Acc 0.7430 | Time(s) 0.0080
Epoch 00039 | Loss 0.0000 | Test Acc 0.7430 | Time(s) 0.0080
Epoch 00040 | Loss 0.0000 | Test Acc 0.7430 | Time(s) 0.0080
Epoch 00041 | Loss 0.0000 | Test Acc 0.7420 | Time(s) 0.0080
Epoch 00042 | Loss 0.0000 | Test Acc 0.7420 | Time(s) 0.0080
Epoch 00043 | Loss 0.0000 | Test Acc 0.7430 | Time(s) 0.0081
Epoch 00044 | Loss 0.0000 | Test Acc 0.7430 | Time(s) 0.0081
Epoch 00045 | Loss 0.0000 | Test Acc 0.7430 | Time(s) 0.0081
Epoch 00046 | Loss 0.0000 | Test Acc 0.7440 | Time(s) 0.0081
Epoch 00047 | Loss 0.0000 | Test Acc 0.7410 | Time(s) 0.0081
Epoch 00048 | Loss 0.0000 | Test Acc 0.7410 | Time(s) 0.0081
Epoch 00049 | Loss 0.0000 | Test Acc 0.7410 | Time(s) 0.0081
Epoch 00050 | Loss 0.0000 | Test Acc 0.7410 | Time(s) 0.0081
Epoch 00051 | Loss 0.0000 | Test Acc 0.7400 | Time(s) 0.0081
Epoch 00052 | Loss 0.0000 | Test Acc 0.7400 | Time(s) 0.0081
Epoch 00053 | Loss 0.0000 | Test Acc 0.7390 | Time(s) 0.0081
