Epoch 00000 | Loss 1.9466 | Test Acc 0.1490 | Time(s) nan
Epoch 00001 | Loss 1.9442 | Test Acc 0.1490 | Time(s) nan
Epoch 00002 | Loss 1.9345 | Test Acc 0.2580 | Time(s) nan
Epoch 00003 | Loss 1.9123 | Test Acc 0.2480 | Time(s) 0.0075
Epoch 00004 | Loss 1.8688 | Test Acc 0.2730 | Time(s) 0.0076
Epoch 00005 | Loss 1.7948 | Test Acc 0.3630 | Time(s) 0.0076
Epoch 00006 | Loss 1.6809 | Test Acc 0.4540 | Time(s) 0.0076
Epoch 00007 | Loss 1.5213 | Test Acc 0.5290 | Time(s) 0.0076
Epoch 00008 | Loss 1.3212 | Test Acc 0.6200 | Time(s) 0.0076
Epoch 00009 | Loss 1.0941 | Test Acc 0.6870 | Time(s) 0.0076
Epoch 00010 | Loss 0.8609 | Test Acc 0.7380 | Time(s) 0.0076
Epoch 00011 | Loss 0.6399 | Test Acc 0.7260 | Time(s) 0.0076
Epoch 00012 | Loss 0.4611 | Test Acc 0.7580 | Time(s) 0.0075
Epoch 00013 | Loss 0.3163 | Test Acc 0.7510 | Time(s) 0.0075
Epoch 00014 | Loss 0.2130 | Test Acc 0.7650 | Time(s) 0.0075
Epoch 00015 | Loss 0.1469 | Test Acc 0.7170 | Time(s) 0.0075
Epoch 00016 | Loss 0.1021 | Test Acc 0.7680 | Time(s) 0.0075
Epoch 00017 | Loss 0.0828 | Test Acc 0.7200 | Time(s) 0.0075
Epoch 00018 | Loss 0.0462 | Test Acc 0.7120 | Time(s) 0.0075
Epoch 00019 | Loss 0.0346 | Test Acc 0.7610 | Time(s) 0.0075
Epoch 00020 | Loss 0.0195 | Test Acc 0.7660 | Time(s) 0.0075
Epoch 00021 | Loss 0.0218 | Test Acc 0.7400 | Time(s) 0.0075
Epoch 00022 | Loss 0.0082 | Test Acc 0.7110 | Time(s) 0.0075
Epoch 00023 | Loss 0.0092 | Test Acc 0.6970 | Time(s) 0.0075
Epoch 00024 | Loss 0.0070 | Test Acc 0.7080 | Time(s) 0.0075
Epoch 00025 | Loss 0.0034 | Test Acc 0.7250 | Time(s) 0.0075
Epoch 00026 | Loss 0.0029 | Test Acc 0.7400 | Time(s) 0.0075
Epoch 00027 | Loss 0.0028 | Test Acc 0.7410 | Time(s) 0.0075
Epoch 00028 | Loss 0.0019 | Test Acc 0.7410 | Time(s) 0.0075
Epoch 00029 | Loss 0.0011 | Test Acc 0.7340 | Time(s) 0.0075
Epoch 00030 | Loss 0.0008 | Test Acc 0.7270 | Time(s) 0.0075
Epoch 00031 | Loss 0.0006 | Test Acc 0.7260 | Time(s) 0.0075
Epoch 00032 | Loss 0.0005 | Test Acc 0.7160 | Time(s) 0.0075
Epoch 00033 | Loss 0.0003 | Test Acc 0.7120 | Time(s) 0.0075
Epoch 00034 | Loss 0.0003 | Test Acc 0.7080 | Time(s) 0.0075
Epoch 00035 | Loss 0.0002 | Test Acc 0.7040 | Time(s) 0.0075
Epoch 00036 | Loss 0.0002 | Test Acc 0.7020 | Time(s) 0.0075
Epoch 00037 | Loss 0.0002 | Test Acc 0.6950 | Time(s) 0.0075
Epoch 00038 | Loss 0.0002 | Test Acc 0.6920 | Time(s) 0.0075
Epoch 00039 | Loss 0.0001 | Test Acc 0.6890 | Time(s) 0.0075
Epoch 00040 | Loss 0.0001 | Test Acc 0.6860 | Time(s) 0.0075
Epoch 00041 | Loss 0.0001 | Test Acc 0.6860 | Time(s) 0.0075
Epoch 00042 | Loss 0.0001 | Test Acc 0.6860 | Time(s) 0.0075
Epoch 00043 | Loss 0.0001 | Test Acc 0.6850 | Time(s) 0.0075
Epoch 00044 | Loss 0.0001 | Test Acc 0.6860 | Time(s) 0.0075
Epoch 00045 | Loss 0.0001 | Test Acc 0.6880 | Time(s) 0.0075
Epoch 00046 | Loss 0.0001 | Test Acc 0.6890 | Time(s) 0.0075
Epoch 00047 | Loss 0.0001 | Test Acc 0.6930 | Time(s) 0.0075
Epoch 00048 | Loss 0.0000 | Test Acc 0.6950 | Time(s) 0.0075
Epoch 00049 | Loss 0.0000 | Test Acc 0.6970 | Time(s) 0.0075
Epoch 00050 | Loss 0.0000 | Test Acc 0.6990 | Time(s) 0.0075
Epoch 00051 | Loss 0.0000 | Test Acc 0.6990 | Time(s) 0.0075
Epoch 00052 | Loss 0.0000 | Test Acc 0.7000 | Time(s) 0.0075
Epoch 00053 | Loss 0.0000 | Test Acc 0.7000 | Time(s) 0.0076
Epoch 00054 | Loss 0.0000 | Test Acc 0.7020 | Time(s) 0.0075
Epoch 00055 | Loss 0.0000 | Test Acc 0.7050 | Time(s) 0.0076
Epoch 00056 | Loss 0.0000 | Test Acc 0.7070 | Time(s) 0.0076
Epoch 00057 | Loss 0.0000 | Test Acc 0.7080 | Time(s) 0.0076
Epoch 00058 | Loss 0.0000 | Test Acc 0.7090 | Time(s) 0.0076
Epoch 00059 | Loss 0.0000 | Test Acc 0.7120 | Time(s) 0.0076
Epoch 00060 | Loss 0.0000 | Test Acc 0.7130 | Time(s) 0.0076
Epoch 00061 | Loss 0.0000 | Test Acc 0.7140 | Time(s) 0.0076
