Epoch 00000 | Loss 2.7260 | Test Acc 0.3251 | Time(s) nan
Epoch 00001 | Loss 1.8900 | Test Acc 0.6321 | Time(s) nan
Epoch 00002 | Loss 1.3560 | Test Acc 0.6223 | Time(s) nan
Epoch 00003 | Loss 1.3077 | Test Acc 0.8045 | Time(s) 0.0189
Epoch 00004 | Loss 0.7946 | Test Acc 0.8020 | Time(s) 0.0187
Epoch 00005 | Loss 0.7625 | Test Acc 0.8437 | Time(s) 0.0185
Epoch 00006 | Loss 0.6216 | Test Acc 0.8585 | Time(s) 0.0184
Epoch 00007 | Loss 0.5234 | Test Acc 0.8797 | Time(s) 0.0184
Epoch 00008 | Loss 0.4787 | Test Acc 0.8931 | Time(s) 0.0183
Epoch 00009 | Loss 0.4383 | Test Acc 0.8915 | Time(s) 0.0183
Epoch 00010 | Loss 0.4169 | Test Acc 0.8939 | Time(s) 0.0183
Epoch 00011 | Loss 0.4012 | Test Acc 0.9065 | Time(s) 0.0182
Epoch 00012 | Loss 0.3661 | Test Acc 0.9125 | Time(s) 0.0182
Epoch 00013 | Loss 0.3401 | Test Acc 0.9119 | Time(s) 0.0182
Epoch 00014 | Loss 0.3354 | Test Acc 0.9119 | Time(s) 0.0182
Epoch 00015 | Loss 0.3210 | Test Acc 0.9185 | Time(s) 0.0182
Epoch 00016 | Loss 0.2942 | Test Acc 0.9187 | Time(s) 0.0182
Epoch 00017 | Loss 0.2737 | Test Acc 0.9223 | Time(s) 0.0184
Epoch 00018 | Loss 0.2615 | Test Acc 0.9226 | Time(s) 0.0186
Epoch 00019 | Loss 0.2538 | Test Acc 0.9217 | Time(s) 0.0188
Epoch 00020 | Loss 0.2427 | Test Acc 0.9245 | Time(s) 0.0192
Epoch 00021 | Loss 0.2325 | Test Acc 0.9226 | Time(s) 0.0202
Epoch 00022 | Loss 0.2252 | Test Acc 0.9258 | Time(s) 0.0206
Epoch 00023 | Loss 0.2195 | Test Acc 0.9280 | Time(s) 0.0208
Epoch 00024 | Loss 0.2154 | Test Acc 0.9280 | Time(s) 0.0208
Epoch 00025 | Loss 0.2093 | Test Acc 0.9283 | Time(s) 0.0208
Epoch 00026 | Loss 0.2030 | Test Acc 0.9294 | Time(s) 0.0207
Epoch 00027 | Loss 0.1973 | Test Acc 0.9296 | Time(s) 0.0207
Epoch 00028 | Loss 0.1916 | Test Acc 0.9302 | Time(s) 0.0207
Epoch 00029 | Loss 0.1872 | Test Acc 0.9275 | Time(s) 0.0207
Epoch 00030 | Loss 0.1838 | Test Acc 0.9277 | Time(s) 0.0207
Epoch 00031 | Loss 0.1796 | Test Acc 0.9294 | Time(s) 0.0206
Epoch 00032 | Loss 0.1747 | Test Acc 0.9305 | Time(s) 0.0208
Epoch 00033 | Loss 0.1699 | Test Acc 0.9316 | Time(s) 0.0208
Epoch 00034 | Loss 0.1653 | Test Acc 0.9318 | Time(s) 0.0208
Epoch 00035 | Loss 0.1616 | Test Acc 0.9324 | Time(s) 0.0207
Epoch 00036 | Loss 0.1581 | Test Acc 0.9329 | Time(s) 0.0206
Epoch 00037 | Loss 0.1541 | Test Acc 0.9329 | Time(s) 0.0206
Epoch 00038 | Loss 0.1500 | Test Acc 0.9337 | Time(s) 0.0205
Epoch 00039 | Loss 0.1460 | Test Acc 0.9343 | Time(s) 0.0205
Epoch 00040 | Loss 0.1425 | Test Acc 0.9346 | Time(s) 0.0205
Epoch 00041 | Loss 0.1386 | Test Acc 0.9335 | Time(s) 0.0204
Epoch 00042 | Loss 0.1345 | Test Acc 0.9329 | Time(s) 0.0204
Epoch 00043 | Loss 0.1310 | Test Acc 0.9340 | Time(s) 0.0203
Epoch 00044 | Loss 0.1275 | Test Acc 0.9335 | Time(s) 0.0203
Epoch 00045 | Loss 0.1236 | Test Acc 0.9335 | Time(s) 0.0202
Epoch 00046 | Loss 0.1200 | Test Acc 0.9332 | Time(s) 0.0202
Epoch 00047 | Loss 0.1170 | Test Acc 0.9340 | Time(s) 0.0201
Epoch 00048 | Loss 0.1136 | Test Acc 0.9348 | Time(s) 0.0201
Epoch 00049 | Loss 0.1097 | Test Acc 0.9340 | Time(s) 0.0201
Epoch 00050 | Loss 0.1063 | Test Acc 0.9359 | Time(s) 0.0200
Epoch 00051 | Loss 0.1031 | Test Acc 0.9359 | Time(s) 0.0200
Epoch 00052 | Loss 0.0995 | Test Acc 0.9376 | Time(s) 0.0199
Epoch 00053 | Loss 0.0961 | Test Acc 0.9378 | Time(s) 0.0199
Epoch 00054 | Loss 0.0930 | Test Acc 0.9376 | Time(s) 0.0199
Epoch 00055 | Loss 0.0899 | Test Acc 0.9376 | Time(s) 0.0199
Epoch 00056 | Loss 0.0871 | Test Acc 0.9351 | Time(s) 0.0198
Epoch 00057 | Loss 0.0851 | Test Acc 0.9359 | Time(s) 0.0198
Epoch 00058 | Loss 0.0853 | Test Acc 0.9343 | Time(s) 0.0198
Epoch 00059 | Loss 0.0866 | Test Acc 0.9348 | Time(s) 0.0198
Epoch 00060 | Loss 0.0821 | Test Acc 0.9356 | Time(s) 0.0197
Epoch 00061 | Loss 0.0743 | Test Acc 0.9346 | Time(s) 0.0197
Epoch 00062 | Loss 0.0753 | Test Acc 0.9343 | Time(s) 0.0197
Epoch 00063 | Loss 0.0702 | Test Acc 0.9348 | Time(s) 0.0197
Epoch 00064 | Loss 0.0693 | Test Acc 0.9318 | Time(s) 0.0196
Epoch 00065 | Loss 0.0664 | Test Acc 0.9329 | Time(s) 0.0196
Epoch 00066 | Loss 0.0626 | Test Acc 0.9346 | Time(s) 0.0196
Epoch 00067 | Loss 0.0620 | Test Acc 0.9335 | Time(s) 0.0196
Epoch 00068 | Loss 0.0578 | Test Acc 0.9351 | Time(s) 0.0195
Epoch 00069 | Loss 0.0577 | Test Acc 0.9337 | Time(s) 0.0195
Epoch 00070 | Loss 0.0544 | Test Acc 0.9324 | Time(s) 0.0195
Epoch 00071 | Loss 0.0523 | Test Acc 0.9332 | Time(s) 0.0195
Epoch 00072 | Loss 0.0511 | Test Acc 0.9337 | Time(s) 0.0195
Epoch 00073 | Loss 0.0480 | Test Acc 0.9316 | Time(s) 0.0195
Epoch 00074 | Loss 0.0470 | Test Acc 0.9316 | Time(s) 0.0196
Epoch 00075 | Loss 0.0460 | Test Acc 0.9294 | Time(s) 0.0196
Epoch 00076 | Loss 0.0443 | Test Acc 0.9316 | Time(s) 0.0196
Epoch 00077 | Loss 0.0448 | Test Acc 0.9256 | Time(s) 0.0197
Epoch 00078 | Loss 0.0471 | Test Acc 0.9299 | Time(s) 0.0197
Epoch 00079 | Loss 0.0499 | Test Acc 0.9266 | Time(s) 0.0199
Epoch 00080 | Loss 0.0502 | Test Acc 0.9332 | Time(s) 0.0201
Epoch 00081 | Loss 0.0374 | Test Acc 0.9294 | Time(s) 0.0201
Epoch 00082 | Loss 0.0433 | Test Acc 0.9280 | Time(s) 0.0200
