Epoch 00000 | Loss 2.7165 | Test Acc 0.3641 | Time(s) nan
Epoch 00001 | Loss 1.9360 | Test Acc 0.4977 | Time(s) nan
Epoch 00002 | Loss 2.0776 | Test Acc 0.6673 | Time(s) nan
Epoch 00003 | Loss 1.2018 | Test Acc 0.7442 | Time(s) 0.0189
Epoch 00004 | Loss 1.0825 | Test Acc 0.7889 | Time(s) 0.0186
Epoch 00005 | Loss 0.8801 | Test Acc 0.8260 | Time(s) 0.0185
Epoch 00006 | Loss 0.7013 | Test Acc 0.8347 | Time(s) 0.0186
Epoch 00007 | Loss 0.6131 | Test Acc 0.8525 | Time(s) 0.0185
Epoch 00008 | Loss 0.5444 | Test Acc 0.8767 | Time(s) 0.0184
Epoch 00009 | Loss 0.4796 | Test Acc 0.8969 | Time(s) 0.0184
Epoch 00010 | Loss 0.4420 | Test Acc 0.9018 | Time(s) 0.0184
Epoch 00011 | Loss 0.4204 | Test Acc 0.9059 | Time(s) 0.0185
Epoch 00012 | Loss 0.3870 | Test Acc 0.9127 | Time(s) 0.0184
Epoch 00013 | Loss 0.3668 | Test Acc 0.9127 | Time(s) 0.0184
Epoch 00014 | Loss 0.3495 | Test Acc 0.9127 | Time(s) 0.0184
Epoch 00015 | Loss 0.3229 | Test Acc 0.9168 | Time(s) 0.0184
Epoch 00016 | Loss 0.2987 | Test Acc 0.9193 | Time(s) 0.0184
Epoch 00017 | Loss 0.2824 | Test Acc 0.9209 | Time(s) 0.0184
Epoch 00018 | Loss 0.2753 | Test Acc 0.9204 | Time(s) 0.0184
Epoch 00019 | Loss 0.2651 | Test Acc 0.9223 | Time(s) 0.0184
Epoch 00020 | Loss 0.2519 | Test Acc 0.9239 | Time(s) 0.0184
Epoch 00021 | Loss 0.2414 | Test Acc 0.9239 | Time(s) 0.0184
Epoch 00022 | Loss 0.2333 | Test Acc 0.9253 | Time(s) 0.0184
Epoch 00023 | Loss 0.2264 | Test Acc 0.9261 | Time(s) 0.0184
Epoch 00024 | Loss 0.2197 | Test Acc 0.9261 | Time(s) 0.0184
Epoch 00025 | Loss 0.2133 | Test Acc 0.9280 | Time(s) 0.0184
Epoch 00026 | Loss 0.2074 | Test Acc 0.9275 | Time(s) 0.0184
Epoch 00027 | Loss 0.2023 | Test Acc 0.9277 | Time(s) 0.0184
Epoch 00028 | Loss 0.1975 | Test Acc 0.9272 | Time(s) 0.0184
Epoch 00029 | Loss 0.1920 | Test Acc 0.9277 | Time(s) 0.0184
Epoch 00030 | Loss 0.1876 | Test Acc 0.9283 | Time(s) 0.0184
Epoch 00031 | Loss 0.1837 | Test Acc 0.9288 | Time(s) 0.0184
Epoch 00032 | Loss 0.1792 | Test Acc 0.9310 | Time(s) 0.0184
Epoch 00033 | Loss 0.1745 | Test Acc 0.9316 | Time(s) 0.0184
Epoch 00034 | Loss 0.1701 | Test Acc 0.9329 | Time(s) 0.0184
Epoch 00035 | Loss 0.1661 | Test Acc 0.9321 | Time(s) 0.0184
Epoch 00036 | Loss 0.1619 | Test Acc 0.9321 | Time(s) 0.0184
Epoch 00037 | Loss 0.1574 | Test Acc 0.9316 | Time(s) 0.0184
Epoch 00038 | Loss 0.1529 | Test Acc 0.9313 | Time(s) 0.0184
Epoch 00039 | Loss 0.1488 | Test Acc 0.9318 | Time(s) 0.0184
Epoch 00040 | Loss 0.1446 | Test Acc 0.9335 | Time(s) 0.0184
Epoch 00041 | Loss 0.1405 | Test Acc 0.9326 | Time(s) 0.0184
Epoch 00042 | Loss 0.1368 | Test Acc 0.9310 | Time(s) 0.0183
Epoch 00043 | Loss 0.1331 | Test Acc 0.9324 | Time(s) 0.0183
Epoch 00044 | Loss 0.1292 | Test Acc 0.9316 | Time(s) 0.0184
Epoch 00045 | Loss 0.1254 | Test Acc 0.9307 | Time(s) 0.0184
Epoch 00046 | Loss 0.1219 | Test Acc 0.9321 | Time(s) 0.0184
Epoch 00047 | Loss 0.1182 | Test Acc 0.9321 | Time(s) 0.0184
Epoch 00048 | Loss 0.1145 | Test Acc 0.9316 | Time(s) 0.0185
Epoch 00049 | Loss 0.1111 | Test Acc 0.9324 | Time(s) 0.0185
Epoch 00050 | Loss 0.1078 | Test Acc 0.9326 | Time(s) 0.0185
Epoch 00051 | Loss 0.1044 | Test Acc 0.9332 | Time(s) 0.0185
Epoch 00052 | Loss 0.1012 | Test Acc 0.9332 | Time(s) 0.0185
Epoch 00053 | Loss 0.0985 | Test Acc 0.9326 | Time(s) 0.0185
Epoch 00054 | Loss 0.0966 | Test Acc 0.9332 | Time(s) 0.0185
Epoch 00055 | Loss 0.0956 | Test Acc 0.9329 | Time(s) 0.0185
Epoch 00056 | Loss 0.0940 | Test Acc 0.9310 | Time(s) 0.0185
Epoch 00057 | Loss 0.0895 | Test Acc 0.9340 | Time(s) 0.0185
Epoch 00058 | Loss 0.0852 | Test Acc 0.9326 | Time(s) 0.0185
Epoch 00059 | Loss 0.0819 | Test Acc 0.9335 | Time(s) 0.0186
Epoch 00060 | Loss 0.0808 | Test Acc 0.9332 | Time(s) 0.0186
Epoch 00061 | Loss 0.0780 | Test Acc 0.9326 | Time(s) 0.0186
Epoch 00062 | Loss 0.0738 | Test Acc 0.9329 | Time(s) 0.0185
Epoch 00063 | Loss 0.0727 | Test Acc 0.9313 | Time(s) 0.0185
Epoch 00064 | Loss 0.0700 | Test Acc 0.9310 | Time(s) 0.0185
Epoch 00065 | Loss 0.0665 | Test Acc 0.9326 | Time(s) 0.0185
Epoch 00066 | Loss 0.0655 | Test Acc 0.9307 | Time(s) 0.0185
Epoch 00067 | Loss 0.0618 | Test Acc 0.9302 | Time(s) 0.0185
Epoch 00068 | Loss 0.0599 | Test Acc 0.9335 | Time(s) 0.0186
Epoch 00069 | Loss 0.0588 | Test Acc 0.9329 | Time(s) 0.0186
Epoch 00070 | Loss 0.0549 | Test Acc 0.9286 | Time(s) 0.0188
Epoch 00071 | Loss 0.0548 | Test Acc 0.9343 | Time(s) 0.0188
Epoch 00072 | Loss 0.0521 | Test Acc 0.9329 | Time(s) 0.0189
Epoch 00073 | Loss 0.0496 | Test Acc 0.9291 | Time(s) 0.0189
Epoch 00074 | Loss 0.0498 | Test Acc 0.9324 | Time(s) 0.0191
Epoch 00075 | Loss 0.0462 | Test Acc 0.9324 | Time(s) 0.0191
Epoch 00076 | Loss 0.0451 | Test Acc 0.9294 | Time(s) 0.0191
Epoch 00077 | Loss 0.0450 | Test Acc 0.9307 | Time(s) 0.0192
Epoch 00078 | Loss 0.0423 | Test Acc 0.9321 | Time(s) 0.0193
Epoch 00079 | Loss 0.0433 | Test Acc 0.9294 | Time(s) 0.0193
Epoch 00080 | Loss 0.0437 | Test Acc 0.9286 | Time(s) 0.0193
Epoch 00081 | Loss 0.0463 | Test Acc 0.9277 | Time(s) 0.0193
Epoch 00082 | Loss 0.0481 | Test Acc 0.9272 | Time(s) 0.0193
Epoch 00083 | Loss 0.0430 | Test Acc 0.9321 | Time(s) 0.0193
Epoch 00084 | Loss 0.0350 | Test Acc 0.9307 | Time(s) 0.0193
Epoch 00085 | Loss 0.0394 | Test Acc 0.9291 | Time(s) 0.0193
Epoch 00086 | Loss 0.0360 | Test Acc 0.9313 | Time(s) 0.0193
Epoch 00087 | Loss 0.0321 | Test Acc 0.9307 | Time(s) 0.0193
Epoch 00088 | Loss 0.0339 | Test Acc 0.9299 | Time(s) 0.0193
Epoch 00089 | Loss 0.0304 | Test Acc 0.9288 | Time(s) 0.0193
Epoch 00090 | Loss 0.0296 | Test Acc 0.9324 | Time(s) 0.0193
Epoch 00091 | Loss 0.0292 | Test Acc 0.9291 | Time(s) 0.0193
Epoch 00092 | Loss 0.0279 | Test Acc 0.9280 | Time(s) 0.0193
Epoch 00093 | Loss 0.0256 | Test Acc 0.9310 | Time(s) 0.0193
Epoch 00094 | Loss 0.0261 | Test Acc 0.9302 | Time(s) 0.0193
Epoch 00095 | Loss 0.0241 | Test Acc 0.9307 | Time(s) 0.0193
Epoch 00096 | Loss 0.0231 | Test Acc 0.9305 | Time(s) 0.0193
Epoch 00097 | Loss 0.0237 | Test Acc 0.9291 | Time(s) 0.0194
Epoch 00098 | Loss 0.0209 | Test Acc 0.9291 | Time(s) 0.0194
Epoch 00099 | Loss 0.0214 | Test Acc 0.9299 | Time(s) 0.0194
Best Test Acc 0.9343 at Epoch 00071
