Epoch 00000 | Loss 1.9472 | Test Acc 0.0640 | Time(s) nan
Epoch 00001 | Loss 1.9432 | Test Acc 0.3140 | Time(s) nan
Epoch 00002 | Loss 1.9309 | Test Acc 0.4480 | Time(s) nan
Epoch 00003 | Loss 1.9027 | Test Acc 0.4570 | Time(s) 0.0078
Epoch 00004 | Loss 1.8517 | Test Acc 0.5450 | Time(s) 0.0079
Epoch 00005 | Loss 1.7664 | Test Acc 0.6450 | Time(s) 0.0078
Epoch 00006 | Loss 1.6348 | Test Acc 0.6450 | Time(s) 0.0078
Epoch 00007 | Loss 1.4519 | Test Acc 0.6980 | Time(s) 0.0078
Epoch 00008 | Loss 1.2272 | Test Acc 0.7370 | Time(s) 0.0078
Epoch 00009 | Loss 0.9817 | Test Acc 0.7410 | Time(s) 0.0078
Epoch 00010 | Loss 0.7507 | Test Acc 0.7730 | Time(s) 0.0078
Epoch 00011 | Loss 0.5365 | Test Acc 0.7730 | Time(s) 0.0078
Epoch 00012 | Loss 0.3613 | Test Acc 0.7840 | Time(s) 0.0078
Epoch 00013 | Loss 0.2402 | Test Acc 0.7910 | Time(s) 0.0078
Epoch 00014 | Loss 0.1539 | Test Acc 0.7860 | Time(s) 0.0078
Epoch 00015 | Loss 0.0945 | Test Acc 0.7810 | Time(s) 0.0078
Epoch 00016 | Loss 0.0564 | Test Acc 0.7710 | Time(s) 0.0080
Epoch 00017 | Loss 0.0341 | Test Acc 0.7670 | Time(s) 0.0080
Epoch 00018 | Loss 0.0200 | Test Acc 0.7770 | Time(s) 0.0080
Epoch 00019 | Loss 0.0101 | Test Acc 0.7770 | Time(s) 0.0080
Epoch 00020 | Loss 0.0054 | Test Acc 0.7660 | Time(s) 0.0080
Epoch 00021 | Loss 0.0031 | Test Acc 0.7600 | Time(s) 0.0080
Epoch 00022 | Loss 0.0016 | Test Acc 0.7540 | Time(s) 0.0080
Epoch 00023 | Loss 0.0008 | Test Acc 0.7490 | Time(s) 0.0079
Epoch 00024 | Loss 0.0005 | Test Acc 0.7420 | Time(s) 0.0079
Epoch 00025 | Loss 0.0004 | Test Acc 0.7380 | Time(s) 0.0079
Epoch 00026 | Loss 0.0003 | Test Acc 0.7370 | Time(s) 0.0079
Epoch 00027 | Loss 0.0002 | Test Acc 0.7360 | Time(s) 0.0079
Epoch 00028 | Loss 0.0002 | Test Acc 0.7330 | Time(s) 0.0079
Epoch 00029 | Loss 0.0001 | Test Acc 0.7350 | Time(s) 0.0079
Epoch 00030 | Loss 0.0001 | Test Acc 0.7380 | Time(s) 0.0079
Epoch 00031 | Loss 0.0000 | Test Acc 0.7400 | Time(s) 0.0079
Epoch 00032 | Loss 0.0000 | Test Acc 0.7400 | Time(s) 0.0079
Epoch 00033 | Loss 0.0000 | Test Acc 0.7430 | Time(s) 0.0079
Epoch 00034 | Loss 0.0000 | Test Acc 0.7450 | Time(s) 0.0079
Epoch 00035 | Loss 0.0000 | Test Acc 0.7470 | Time(s) 0.0079
Epoch 00036 | Loss 0.0000 | Test Acc 0.7480 | Time(s) 0.0080
Epoch 00037 | Loss 0.0000 | Test Acc 0.7480 | Time(s) 0.0080
Epoch 00038 | Loss 0.0000 | Test Acc 0.7480 | Time(s) 0.0080
Epoch 00039 | Loss 0.0000 | Test Acc 0.7490 | Time(s) 0.0081
Epoch 00040 | Loss 0.0000 | Test Acc 0.7510 | Time(s) 0.0081
Epoch 00041 | Loss 0.0000 | Test Acc 0.7520 | Time(s) 0.0081
Epoch 00042 | Loss 0.0000 | Test Acc 0.7520 | Time(s) 0.0081
Epoch 00043 | Loss 0.0000 | Test Acc 0.7530 | Time(s) 0.0081
Epoch 00044 | Loss 0.0000 | Test Acc 0.7550 | Time(s) 0.0081
Epoch 00045 | Loss 0.0000 | Test Acc 0.7560 | Time(s) 0.0081
Epoch 00046 | Loss 0.0000 | Test Acc 0.7560 | Time(s) 0.0081
Epoch 00047 | Loss 0.0000 | Test Acc 0.7560 | Time(s) 0.0081
Epoch 00048 | Loss 0.0000 | Test Acc 0.7560 | Time(s) 0.0081
Epoch 00049 | Loss 0.0000 | Test Acc 0.7560 | Time(s) 0.0081
Epoch 00050 | Loss 0.0000 | Test Acc 0.7570 | Time(s) 0.0082
