Epoch 00000 | Loss 1.9470 | Test Acc 0.1160 | Time(s) nan
Epoch 00001 | Loss 1.9407 | Test Acc 0.4220 | Time(s) nan
Epoch 00002 | Loss 1.9201 | Test Acc 0.2960 | Time(s) nan
Epoch 00003 | Loss 1.8752 | Test Acc 0.5050 | Time(s) 0.0083
Epoch 00004 | Loss 1.7941 | Test Acc 0.4730 | Time(s) 0.0084
Epoch 00005 | Loss 1.6635 | Test Acc 0.5160 | Time(s) 0.0083
Epoch 00006 | Loss 1.4779 | Test Acc 0.5920 | Time(s) 0.0083
Epoch 00007 | Loss 1.2467 | Test Acc 0.6390 | Time(s) 0.0083
Epoch 00008 | Loss 0.9956 | Test Acc 0.7160 | Time(s) 0.0083
Epoch 00009 | Loss 0.7555 | Test Acc 0.6990 | Time(s) 0.0082
Epoch 00010 | Loss 0.5500 | Test Acc 0.6630 | Time(s) 0.0082
Epoch 00011 | Loss 0.4470 | Test Acc 0.6930 | Time(s) 0.0082
Epoch 00012 | Loss 0.3343 | Test Acc 0.7440 | Time(s) 0.0082
Epoch 00013 | Loss 0.2152 | Test Acc 0.7340 | Time(s) 0.0082
Epoch 00014 | Loss 0.1922 | Test Acc 0.7400 | Time(s) 0.0082
Epoch 00015 | Loss 0.1141 | Test Acc 0.7160 | Time(s) 0.0085
Epoch 00016 | Loss 0.1028 | Test Acc 0.7250 | Time(s) 0.0085
Epoch 00017 | Loss 0.0642 | Test Acc 0.7300 | Time(s) 0.0085
Epoch 00018 | Loss 0.0558 | Test Acc 0.7540 | Time(s) 0.0085
Epoch 00019 | Loss 0.0361 | Test Acc 0.7520 | Time(s) 0.0085
Epoch 00020 | Loss 0.0201 | Test Acc 0.7400 | Time(s) 0.0085
Epoch 00021 | Loss 0.0213 | Test Acc 0.7410 | Time(s) 0.0084
Epoch 00022 | Loss 0.0147 | Test Acc 0.7550 | Time(s) 0.0084
Epoch 00023 | Loss 0.0072 | Test Acc 0.7560 | Time(s) 0.0084
Epoch 00024 | Loss 0.0059 | Test Acc 0.7570 | Time(s) 0.0084
Epoch 00025 | Loss 0.0060 | Test Acc 0.7550 | Time(s) 0.0084
Epoch 00026 | Loss 0.0041 | Test Acc 0.7500 | Time(s) 0.0084
Epoch 00027 | Loss 0.0023 | Test Acc 0.7440 | Time(s) 0.0084
Epoch 00028 | Loss 0.0017 | Test Acc 0.7420 | Time(s) 0.0084
Epoch 00029 | Loss 0.0016 | Test Acc 0.7340 | Time(s) 0.0084
Epoch 00030 | Loss 0.0012 | Test Acc 0.7230 | Time(s) 0.0085
Epoch 00031 | Loss 0.0007 | Test Acc 0.7190 | Time(s) 0.0085
Epoch 00032 | Loss 0.0005 | Test Acc 0.7130 | Time(s) 0.0084
Epoch 00033 | Loss 0.0004 | Test Acc 0.7060 | Time(s) 0.0084
Epoch 00034 | Loss 0.0003 | Test Acc 0.7070 | Time(s) 0.0084
Epoch 00035 | Loss 0.0003 | Test Acc 0.7050 | Time(s) 0.0084
Epoch 00036 | Loss 0.0003 | Test Acc 0.7050 | Time(s) 0.0084
Epoch 00037 | Loss 0.0003 | Test Acc 0.7070 | Time(s) 0.0084
Epoch 00038 | Loss 0.0002 | Test Acc 0.7080 | Time(s) 0.0084
Epoch 00039 | Loss 0.0002 | Test Acc 0.7100 | Time(s) 0.0084
Epoch 00040 | Loss 0.0002 | Test Acc 0.7130 | Time(s) 0.0084
Epoch 00041 | Loss 0.0001 | Test Acc 0.7170 | Time(s) 0.0084
Epoch 00042 | Loss 0.0001 | Test Acc 0.7190 | Time(s) 0.0084
Epoch 00043 | Loss 0.0001 | Test Acc 0.7230 | Time(s) 0.0084
Epoch 00044 | Loss 0.0001 | Test Acc 0.7240 | Time(s) 0.0084
Epoch 00045 | Loss 0.0001 | Test Acc 0.7250 | Time(s) 0.0084
Epoch 00046 | Loss 0.0001 | Test Acc 0.7270 | Time(s) 0.0084
Epoch 00047 | Loss 0.0001 | Test Acc 0.7270 | Time(s) 0.0084
Epoch 00048 | Loss 0.0000 | Test Acc 0.7270 | Time(s) 0.0084
Epoch 00049 | Loss 0.0000 | Test Acc 0.7290 | Time(s) 0.0084
Epoch 00050 | Loss 0.0000 | Test Acc 0.7320 | Time(s) 0.0084
Epoch 00051 | Loss 0.0000 | Test Acc 0.7310 | Time(s) 0.0084
Epoch 00052 | Loss 0.0000 | Test Acc 0.7340 | Time(s) 0.0084
Epoch 00053 | Loss 0.0000 | Test Acc 0.7340 | Time(s) 0.0084
Epoch 00054 | Loss 0.0000 | Test Acc 0.7350 | Time(s) 0.0084
Epoch 00055 | Loss 0.0000 | Test Acc 0.7350 | Time(s) 0.0084
Epoch 00056 | Loss 0.0000 | Test Acc 0.7350 | Time(s) 0.0084
Epoch 00057 | Loss 0.0000 | Test Acc 0.7360 | Time(s) 0.0084
Epoch 00058 | Loss 0.0000 | Test Acc 0.7360 | Time(s) 0.0084
Epoch 00059 | Loss 0.0000 | Test Acc 0.7360 | Time(s) 0.0084
Epoch 00060 | Loss 0.0000 | Test Acc 0.7360 | Time(s) 0.0084
Epoch 00061 | Loss 0.0000 | Test Acc 0.7370 | Time(s) 0.0084
Epoch 00062 | Loss 0.0000 | Test Acc 0.7380 | Time(s) 0.0084
Epoch 00063 | Loss 0.0000 | Test Acc 0.7380 | Time(s) 0.0084
Epoch 00064 | Loss 0.0000 | Test Acc 0.7400 | Time(s) 0.0084
Epoch 00065 | Loss 0.0000 | Test Acc 0.7370 | Time(s) 0.0084
Epoch 00066 | Loss 0.0000 | Test Acc 0.7370 | Time(s) 0.0084
Epoch 00067 | Loss 0.0000 | Test Acc 0.7390 | Time(s) 0.0084
Epoch 00068 | Loss 0.0000 | Test Acc 0.7390 | Time(s) 0.0084
Epoch 00069 | Loss 0.0000 | Test Acc 0.7390 | Time(s) 0.0084
Epoch 00070 | Loss 0.0000 | Test Acc 0.7400 | Time(s) 0.0084
Epoch 00071 | Loss 0.0000 | Test Acc 0.7400 | Time(s) 0.0084
Epoch 00072 | Loss 0.0000 | Test Acc 0.7400 | Time(s) 0.0084
Epoch 00073 | Loss 0.0000 | Test Acc 0.7390 | Time(s) 0.0084
Epoch 00074 | Loss 0.0000 | Test Acc 0.7380 | Time(s) 0.0084
Epoch 00075 | Loss 0.0000 | Test Acc 0.7380 | Time(s) 0.0084
