Epoch 00000 | Loss 2.2756 | Test Acc 0.3642 | Time(s) nan
Epoch 00001 | Loss 13.8114 | Test Acc 0.1599 | Time(s) nan
Epoch 00002 | Loss 2.3845 | Test Acc 0.1563 | Time(s) nan
Epoch 00003 | Loss 2.1178 | Test Acc 0.3642 | Time(s) 0.0164
Epoch 00004 | Loss 2.0269 | Test Acc 0.3642 | Time(s) 0.0170
Epoch 00005 | Loss 2.0355 | Test Acc 0.1988 | Time(s) 0.0168
Epoch 00006 | Loss 2.0333 | Test Acc 0.3642 | Time(s) 0.0169
Epoch 00007 | Loss 1.9996 | Test Acc 0.3642 | Time(s) 0.0167
Epoch 00008 | Loss 1.9869 | Test Acc 0.3642 | Time(s) 0.0165
Epoch 00009 | Loss 1.9907 | Test Acc 0.3642 | Time(s) 0.0164
Epoch 00010 | Loss 1.9540 | Test Acc 0.3642 | Time(s) 0.0164
Epoch 00011 | Loss 1.9406 | Test Acc 0.3642 | Time(s) 0.0163
Epoch 00012 | Loss 1.9204 | Test Acc 0.3642 | Time(s) 0.0164
Epoch 00013 | Loss 1.8974 | Test Acc 0.3642 | Time(s) 0.0163
Epoch 00014 | Loss 1.8692 | Test Acc 0.3642 | Time(s) 0.0163
Epoch 00015 | Loss 1.7944 | Test Acc 0.3642 | Time(s) 0.0163
Epoch 00016 | Loss 1.7658 | Test Acc 0.3911 | Time(s) 0.0162
Epoch 00017 | Loss 1.6957 | Test Acc 0.5085 | Time(s) 0.0162
Epoch 00018 | Loss 1.5954 | Test Acc 0.3646 | Time(s) 0.0163
Epoch 00019 | Loss 1.6728 | Test Acc 0.5035 | Time(s) 0.0162
Epoch 00020 | Loss 1.5113 | Test Acc 0.4555 | Time(s) 0.0162
Epoch 00021 | Loss 1.5985 | Test Acc 0.4547 | Time(s) 0.0162
Epoch 00022 | Loss 1.5154 | Test Acc 0.3799 | Time(s) 0.0162
Epoch 00023 | Loss 1.5122 | Test Acc 0.3817 | Time(s) 0.0162
Epoch 00024 | Loss 1.5084 | Test Acc 0.4242 | Time(s) 0.0162
Epoch 00025 | Loss 1.3669 | Test Acc 0.4617 | Time(s) 0.0162
Epoch 00026 | Loss 1.4467 | Test Acc 0.6143 | Time(s) 0.0162
