Epoch 00000 | Loss 2.2998 | Test Acc 0.3642 | Time(s) nan
Epoch 00001 | Loss 12.7634 | Test Acc 0.1567 | Time(s) nan
Epoch 00002 | Loss 2.1463 | Test Acc 0.3395 | Time(s) nan
Epoch 00003 | Loss 2.0462 | Test Acc 0.3646 | Time(s) 0.0164
Epoch 00004 | Loss 2.0285 | Test Acc 0.3653 | Time(s) 0.0175
Epoch 00005 | Loss 2.0092 | Test Acc 0.3650 | Time(s) 0.0169
Epoch 00006 | Loss 2.0015 | Test Acc 0.3642 | Time(s) 0.0169
Epoch 00007 | Loss 1.9825 | Test Acc 0.3642 | Time(s) 0.0167
Epoch 00008 | Loss 1.9666 | Test Acc 0.3642 | Time(s) 0.0166
Epoch 00009 | Loss 1.9538 | Test Acc 0.3642 | Time(s) 0.0165
Epoch 00010 | Loss 1.9260 | Test Acc 0.3639 | Time(s) 0.0164
Epoch 00011 | Loss 1.9072 | Test Acc 0.3642 | Time(s) 0.0164
Epoch 00012 | Loss 1.8772 | Test Acc 0.4558 | Time(s) 0.0165
Epoch 00013 | Loss 1.8142 | Test Acc 0.4162 | Time(s) 0.0164
Epoch 00014 | Loss 1.7805 | Test Acc 0.3988 | Time(s) 0.0164
Epoch 00015 | Loss 1.6881 | Test Acc 0.5627 | Time(s) 0.0163
Epoch 00016 | Loss 1.7021 | Test Acc 0.4289 | Time(s) 0.0163
Epoch 00017 | Loss 1.5477 | Test Acc 0.5391 | Time(s) 0.0162
Epoch 00018 | Loss 1.4777 | Test Acc 0.5645 | Time(s) 0.0163
Epoch 00019 | Loss 1.3872 | Test Acc 0.5067 | Time(s) 0.0162
Epoch 00020 | Loss 1.3671 | Test Acc 0.5896 | Time(s) 0.0162
Epoch 00021 | Loss 1.2788 | Test Acc 0.5743 | Time(s) 0.0162
Epoch 00022 | Loss 1.2381 | Test Acc 0.5998 | Time(s) 0.0162
Epoch 00023 | Loss 1.1878 | Test Acc 0.6020 | Time(s) 0.0161
Epoch 00024 | Loss 1.1821 | Test Acc 0.6161 | Time(s) 0.0162
Epoch 00025 | Loss 1.0810 | Test Acc 0.5780 | Time(s) 0.0162
Epoch 00026 | Loss 1.1296 | Test Acc 0.6579 | Time(s) 0.0161
Epoch 00027 | Loss 1.0451 | Test Acc 0.6405 | Time(s) 0.0161
Epoch 00028 | Loss 1.0353 | Test Acc 0.6678 | Time(s) 0.0161
Epoch 00029 | Loss 0.9402 | Test Acc 0.6459 | Time(s) 0.0161
Epoch 00030 | Loss 1.0003 | Test Acc 0.6888 | Time(s) 0.0161
Epoch 00031 | Loss 0.9103 | Test Acc 0.6848 | Time(s) 0.0161
Epoch 00032 | Loss 0.9302 | Test Acc 0.6936 | Time(s) 0.0161
Epoch 00033 | Loss 0.8541 | Test Acc 0.6827 | Time(s) 0.0161
Epoch 00034 | Loss 0.8743 | Test Acc 0.7252 | Time(s) 0.0161
Epoch 00035 | Loss 0.8105 | Test Acc 0.7306 | Time(s) 0.0161
Epoch 00036 | Loss 0.8159 | Test Acc 0.7226 | Time(s) 0.0161
Epoch 00037 | Loss 0.7809 | Test Acc 0.7350 | Time(s) 0.0161
Epoch 00038 | Loss 0.7789 | Test Acc 0.7586 | Time(s) 0.0161
Epoch 00039 | Loss 0.7286 | Test Acc 0.7139 | Time(s) 0.0161
Epoch 00040 | Loss 0.7688 | Test Acc 0.7630 | Time(s) 0.0160
Epoch 00041 | Loss 0.7179 | Test Acc 0.7601 | Time(s) 0.0160
Epoch 00042 | Loss 0.7078 | Test Acc 0.7615 | Time(s) 0.0161
Epoch 00043 | Loss 0.6958 | Test Acc 0.7641 | Time(s) 0.0161
Epoch 00044 | Loss 0.7011 | Test Acc 0.7895 | Time(s) 0.0161
