Epoch 00000 | Loss 2.7080 | Test Acc 0.2288 | Time(s) nan
Epoch 00001 | Loss 2.0453 | Test Acc 0.4960 | Time(s) nan
Epoch 00002 | Loss 1.5423 | Test Acc 0.7453 | Time(s) nan
Epoch 00003 | Loss 1.0846 | Test Acc 0.8432 | Time(s) 0.0198
Epoch 00004 | Loss 0.8281 | Test Acc 0.8566 | Time(s) 0.0200
Epoch 00005 | Loss 0.6571 | Test Acc 0.8721 | Time(s) 0.0224
Epoch 00006 | Loss 0.5285 | Test Acc 0.8879 | Time(s) 0.0221
Epoch 00007 | Loss 0.4608 | Test Acc 0.8975 | Time(s) 0.0214
Epoch 00008 | Loss 0.4236 | Test Acc 0.9067 | Time(s) 0.0210
Epoch 00009 | Loss 0.4057 | Test Acc 0.9119 | Time(s) 0.0207
Epoch 00010 | Loss 0.3849 | Test Acc 0.9136 | Time(s) 0.0205
Epoch 00011 | Loss 0.3636 | Test Acc 0.9166 | Time(s) 0.0203
Epoch 00012 | Loss 0.3532 | Test Acc 0.9196 | Time(s) 0.0202
Epoch 00013 | Loss 0.3331 | Test Acc 0.9215 | Time(s) 0.0200
Epoch 00014 | Loss 0.3098 | Test Acc 0.9220 | Time(s) 0.0199
Epoch 00015 | Loss 0.2884 | Test Acc 0.9209 | Time(s) 0.0198
Epoch 00016 | Loss 0.2708 | Test Acc 0.9206 | Time(s) 0.0197
Epoch 00017 | Loss 0.2578 | Test Acc 0.9228 | Time(s) 0.0197
Epoch 00018 | Loss 0.2382 | Test Acc 0.9261 | Time(s) 0.0196
Epoch 00019 | Loss 0.2348 | Test Acc 0.9269 | Time(s) 0.0196
Epoch 00020 | Loss 0.2310 | Test Acc 0.9239 | Time(s) 0.0195
Epoch 00021 | Loss 0.2228 | Test Acc 0.9264 | Time(s) 0.0195
Epoch 00022 | Loss 0.2100 | Test Acc 0.9258 | Time(s) 0.0195
Epoch 00023 | Loss 0.2033 | Test Acc 0.9291 | Time(s) 0.0195
Epoch 00024 | Loss 0.1980 | Test Acc 0.9294 | Time(s) 0.0194
Epoch 00025 | Loss 0.1931 | Test Acc 0.9324 | Time(s) 0.0194
Epoch 00026 | Loss 0.1875 | Test Acc 0.9305 | Time(s) 0.0193
Epoch 00027 | Loss 0.1818 | Test Acc 0.9288 | Time(s) 0.0194
Epoch 00028 | Loss 0.1767 | Test Acc 0.9294 | Time(s) 0.0194
Epoch 00029 | Loss 0.1711 | Test Acc 0.9326 | Time(s) 0.0194
Epoch 00030 | Loss 0.1665 | Test Acc 0.9329 | Time(s) 0.0193
Epoch 00031 | Loss 0.1620 | Test Acc 0.9299 | Time(s) 0.0193
Epoch 00032 | Loss 0.1571 | Test Acc 0.9305 | Time(s) 0.0193
Epoch 00033 | Loss 0.1523 | Test Acc 0.9335 | Time(s) 0.0193
Epoch 00034 | Loss 0.1474 | Test Acc 0.9348 | Time(s) 0.0193
Epoch 00035 | Loss 0.1434 | Test Acc 0.9340 | Time(s) 0.0192
Epoch 00036 | Loss 0.1385 | Test Acc 0.9348 | Time(s) 0.0192
Epoch 00037 | Loss 0.1344 | Test Acc 0.9356 | Time(s) 0.0192
Epoch 00038 | Loss 0.1301 | Test Acc 0.9362 | Time(s) 0.0192
Epoch 00039 | Loss 0.1263 | Test Acc 0.9351 | Time(s) 0.0192
Epoch 00040 | Loss 0.1221 | Test Acc 0.9346 | Time(s) 0.0192
Epoch 00041 | Loss 0.1179 | Test Acc 0.9351 | Time(s) 0.0192
Epoch 00042 | Loss 0.1143 | Test Acc 0.9346 | Time(s) 0.0192
Epoch 00043 | Loss 0.1109 | Test Acc 0.9337 | Time(s) 0.0192
Epoch 00044 | Loss 0.1073 | Test Acc 0.9348 | Time(s) 0.0192
Epoch 00045 | Loss 0.1030 | Test Acc 0.9343 | Time(s) 0.0192
Epoch 00046 | Loss 0.0993 | Test Acc 0.9346 | Time(s) 0.0192
Epoch 00047 | Loss 0.0962 | Test Acc 0.9348 | Time(s) 0.0192
Epoch 00048 | Loss 0.0929 | Test Acc 0.9362 | Time(s) 0.0191
