Epoch 00000 | Loss 1.7928 | Test Acc 0.2310 | Time(s) nan
Epoch 00001 | Loss 1.7860 | Test Acc 0.1690 | Time(s) nan
Epoch 00002 | Loss 1.7641 | Test Acc 0.1730 | Time(s) nan
Epoch 00003 | Loss 1.7177 | Test Acc 0.3500 | Time(s) 0.0086
Epoch 00004 | Loss 1.6345 | Test Acc 0.3970 | Time(s) 0.0086
Epoch 00005 | Loss 1.5025 | Test Acc 0.4580 | Time(s) 0.0085
Epoch 00006 | Loss 1.3143 | Test Acc 0.5600 | Time(s) 0.0085
Epoch 00007 | Loss 1.0709 | Test Acc 0.6100 | Time(s) 0.0085
Epoch 00008 | Loss 0.7963 | Test Acc 0.6410 | Time(s) 0.0084
Epoch 00009 | Loss 0.5353 | Test Acc 0.6540 | Time(s) 0.0084
Epoch 00010 | Loss 0.3353 | Test Acc 0.6310 | Time(s) 0.0084
Epoch 00011 | Loss 0.2150 | Test Acc 0.6410 | Time(s) 0.0084
Epoch 00012 | Loss 0.1414 | Test Acc 0.6380 | Time(s) 0.0084
Epoch 00013 | Loss 0.1005 | Test Acc 0.6050 | Time(s) 0.0084
Epoch 00014 | Loss 0.0720 | Test Acc 0.6040 | Time(s) 0.0084
Epoch 00015 | Loss 0.0484 | Test Acc 0.5860 | Time(s) 0.0084
Epoch 00016 | Loss 0.0370 | Test Acc 0.6210 | Time(s) 0.0084
Epoch 00017 | Loss 0.0336 | Test Acc 0.5780 | Time(s) 0.0084
Epoch 00018 | Loss 0.0214 | Test Acc 0.5830 | Time(s) 0.0084
Epoch 00019 | Loss 0.0149 | Test Acc 0.6030 | Time(s) 0.0084
Epoch 00020 | Loss 0.0113 | Test Acc 0.5990 | Time(s) 0.0084
Epoch 00021 | Loss 0.0077 | Test Acc 0.5920 | Time(s) 0.0084
Epoch 00022 | Loss 0.0057 | Test Acc 0.6020 | Time(s) 0.0084
Epoch 00023 | Loss 0.0042 | Test Acc 0.6100 | Time(s) 0.0084
Epoch 00024 | Loss 0.0023 | Test Acc 0.6080 | Time(s) 0.0084
Epoch 00025 | Loss 0.0018 | Test Acc 0.6090 | Time(s) 0.0084
Epoch 00026 | Loss 0.0016 | Test Acc 0.6060 | Time(s) 0.0084
Epoch 00027 | Loss 0.0008 | Test Acc 0.6040 | Time(s) 0.0084
Epoch 00028 | Loss 0.0005 | Test Acc 0.5990 | Time(s) 0.0084
Epoch 00029 | Loss 0.0004 | Test Acc 0.5960 | Time(s) 0.0084
Epoch 00030 | Loss 0.0004 | Test Acc 0.5940 | Time(s) 0.0084
Epoch 00031 | Loss 0.0004 | Test Acc 0.5960 | Time(s) 0.0084
Epoch 00032 | Loss 0.0003 | Test Acc 0.5970 | Time(s) 0.0084
Epoch 00033 | Loss 0.0002 | Test Acc 0.5970 | Time(s) 0.0084
Epoch 00034 | Loss 0.0001 | Test Acc 0.5980 | Time(s) 0.0084
Epoch 00035 | Loss 0.0001 | Test Acc 0.6040 | Time(s) 0.0084
Epoch 00036 | Loss 0.0001 | Test Acc 0.6050 | Time(s) 0.0084
Epoch 00037 | Loss 0.0000 | Test Acc 0.6040 | Time(s) 0.0084
Epoch 00038 | Loss 0.0000 | Test Acc 0.6050 | Time(s) 0.0084
Epoch 00039 | Loss 0.0000 | Test Acc 0.6050 | Time(s) 0.0084
Epoch 00040 | Loss 0.0000 | Test Acc 0.6040 | Time(s) 0.0084
Epoch 00041 | Loss 0.0000 | Test Acc 0.6030 | Time(s) 0.0084
Epoch 00042 | Loss 0.0000 | Test Acc 0.6030 | Time(s) 0.0084
Epoch 00043 | Loss 0.0000 | Test Acc 0.6030 | Time(s) 0.0084
Epoch 00044 | Loss 0.0000 | Test Acc 0.6030 | Time(s) 0.0084
Epoch 00045 | Loss 0.0000 | Test Acc 0.6020 | Time(s) 0.0084
Epoch 00046 | Loss 0.0000 | Test Acc 0.6010 | Time(s) 0.0084
Epoch 00047 | Loss 0.0000 | Test Acc 0.6010 | Time(s) 0.0084
Epoch 00048 | Loss 0.0000 | Test Acc 0.6000 | Time(s) 0.0084
Epoch 00049 | Loss 0.0000 | Test Acc 0.6000 | Time(s) 0.0084
Epoch 00050 | Loss 0.0000 | Test Acc 0.5990 | Time(s) 0.0084
Epoch 00051 | Loss 0.0000 | Test Acc 0.5980 | Time(s) 0.0084
Epoch 00052 | Loss 0.0000 | Test Acc 0.5980 | Time(s) 0.0084
Epoch 00053 | Loss 0.0000 | Test Acc 0.5990 | Time(s) 0.0084
Epoch 00054 | Loss 0.0000 | Test Acc 0.5980 | Time(s) 0.0084
Epoch 00055 | Loss 0.0000 | Test Acc 0.5980 | Time(s) 0.0084
Epoch 00056 | Loss 0.0000 | Test Acc 0.5980 | Time(s) 0.0084
Epoch 00057 | Loss 0.0000 | Test Acc 0.5960 | Time(s) 0.0084
Epoch 00058 | Loss 0.0000 | Test Acc 0.5930 | Time(s) 0.0084
Epoch 00059 | Loss 0.0000 | Test Acc 0.5930 | Time(s) 0.0084
Epoch 00060 | Loss 0.0000 | Test Acc 0.5910 | Time(s) 0.0084
Epoch 00061 | Loss 0.0000 | Test Acc 0.5910 | Time(s) 0.0084
Epoch 00062 | Loss 0.0000 | Test Acc 0.5900 | Time(s) 0.0084
Epoch 00063 | Loss 0.0000 | Test Acc 0.5910 | Time(s) 0.0084
Epoch 00064 | Loss 0.0000 | Test Acc 0.5920 | Time(s) 0.0084
Epoch 00065 | Loss 0.0000 | Test Acc 0.5920 | Time(s) 0.0084
Epoch 00066 | Loss 0.0000 | Test Acc 0.5920 | Time(s) 0.0084
Epoch 00067 | Loss 0.0000 | Test Acc 0.5930 | Time(s) 0.0084
Epoch 00068 | Loss 0.0000 | Test Acc 0.5940 | Time(s) 0.0084
Epoch 00069 | Loss 0.0000 | Test Acc 0.5930 | Time(s) 0.0084
Epoch 00070 | Loss 0.0000 | Test Acc 0.5940 | Time(s) 0.0084
Epoch 00071 | Loss 0.0000 | Test Acc 0.5950 | Time(s) 0.0084
Epoch 00072 | Loss 0.0000 | Test Acc 0.5960 | Time(s) 0.0084
Epoch 00073 | Loss 0.0000 | Test Acc 0.5950 | Time(s) 0.0084
Epoch 00074 | Loss 0.0000 | Test Acc 0.5950 | Time(s) 0.0085
Epoch 00075 | Loss 0.0000 | Test Acc 0.5960 | Time(s) 0.0085
Epoch 00076 | Loss 0.0000 | Test Acc 0.5960 | Time(s) 0.0085
Epoch 00077 | Loss 0.0000 | Test Acc 0.5960 | Time(s) 0.0085
Epoch 00078 | Loss 0.0000 | Test Acc 0.5960 | Time(s) 0.0085
Epoch 00079 | Loss 0.0000 | Test Acc 0.5960 | Time(s) 0.0085
Epoch 00080 | Loss 0.0000 | Test Acc 0.5960 | Time(s) 0.0084
Epoch 00081 | Loss 0.0000 | Test Acc 0.5960 | Time(s) 0.0084
Epoch 00082 | Loss 0.0000 | Test Acc 0.5960 | Time(s) 0.0084
Epoch 00083 | Loss 0.0000 | Test Acc 0.5960 | Time(s) 0.0084
Epoch 00084 | Loss 0.0000 | Test Acc 0.5970 | Time(s) 0.0084
