Epoch 00000 | Loss 1.7926 | Test Acc 0.2340 | Time(s) nan
Epoch 00001 | Loss 1.7855 | Test Acc 0.0960 | Time(s) nan
Epoch 00002 | Loss 1.7636 | Test Acc 0.2080 | Time(s) nan
Epoch 00003 | Loss 1.7177 | Test Acc 0.2860 | Time(s) 0.0089
Epoch 00004 | Loss 1.6342 | Test Acc 0.4300 | Time(s) 0.0090
Epoch 00005 | Loss 1.5035 | Test Acc 0.3950 | Time(s) 0.0089
Epoch 00006 | Loss 1.3255 | Test Acc 0.4830 | Time(s) 0.0089
Epoch 00007 | Loss 1.1086 | Test Acc 0.4930 | Time(s) 0.0088
Epoch 00008 | Loss 0.8750 | Test Acc 0.5150 | Time(s) 0.0090
Epoch 00009 | Loss 0.6569 | Test Acc 0.5730 | Time(s) 0.0090
Epoch 00010 | Loss 0.4761 | Test Acc 0.6020 | Time(s) 0.0090
Epoch 00011 | Loss 0.3274 | Test Acc 0.5630 | Time(s) 0.0089
Epoch 00012 | Loss 0.2121 | Test Acc 0.5360 | Time(s) 0.0089
Epoch 00013 | Loss 0.1513 | Test Acc 0.5420 | Time(s) 0.0089
Epoch 00014 | Loss 0.0973 | Test Acc 0.5390 | Time(s) 0.0091
Epoch 00015 | Loss 0.0736 | Test Acc 0.5510 | Time(s) 0.0091
Epoch 00016 | Loss 0.0546 | Test Acc 0.5580 | Time(s) 0.0091
Epoch 00017 | Loss 0.0477 | Test Acc 0.5000 | Time(s) 0.0090
Epoch 00018 | Loss 0.0482 | Test Acc 0.5250 | Time(s) 0.0090
Epoch 00019 | Loss 0.0259 | Test Acc 0.5700 | Time(s) 0.0090
Epoch 00020 | Loss 0.0217 | Test Acc 0.5690 | Time(s) 0.0090
Epoch 00021 | Loss 0.0181 | Test Acc 0.5420 | Time(s) 0.0090
Epoch 00022 | Loss 0.0087 | Test Acc 0.5200 | Time(s) 0.0090
Epoch 00023 | Loss 0.0128 | Test Acc 0.5500 | Time(s) 0.0090
Epoch 00024 | Loss 0.0053 | Test Acc 0.5650 | Time(s) 0.0090
Epoch 00025 | Loss 0.0045 | Test Acc 0.5830 | Time(s) 0.0090
Epoch 00026 | Loss 0.0048 | Test Acc 0.5870 | Time(s) 0.0090
Epoch 00027 | Loss 0.0032 | Test Acc 0.5830 | Time(s) 0.0090
Epoch 00028 | Loss 0.0020 | Test Acc 0.5770 | Time(s) 0.0090
Epoch 00029 | Loss 0.0009 | Test Acc 0.5700 | Time(s) 0.0090
Epoch 00030 | Loss 0.0006 | Test Acc 0.5610 | Time(s) 0.0090
Epoch 00031 | Loss 0.0006 | Test Acc 0.5550 | Time(s) 0.0090
Epoch 00032 | Loss 0.0006 | Test Acc 0.5540 | Time(s) 0.0090
Epoch 00033 | Loss 0.0009 | Test Acc 0.5540 | Time(s) 0.0090
Epoch 00034 | Loss 0.0006 | Test Acc 0.5530 | Time(s) 0.0090
Epoch 00035 | Loss 0.0003 | Test Acc 0.5590 | Time(s) 0.0089
Epoch 00036 | Loss 0.0001 | Test Acc 0.5660 | Time(s) 0.0089
Epoch 00037 | Loss 0.0001 | Test Acc 0.5690 | Time(s) 0.0089
Epoch 00038 | Loss 0.0001 | Test Acc 0.5690 | Time(s) 0.0089
Epoch 00039 | Loss 0.0001 | Test Acc 0.5720 | Time(s) 0.0089
Epoch 00040 | Loss 0.0001 | Test Acc 0.5760 | Time(s) 0.0089
Epoch 00041 | Loss 0.0001 | Test Acc 0.5800 | Time(s) 0.0089
Epoch 00042 | Loss 0.0001 | Test Acc 0.5810 | Time(s) 0.0089
Epoch 00043 | Loss 0.0001 | Test Acc 0.5800 | Time(s) 0.0089
Epoch 00044 | Loss 0.0001 | Test Acc 0.5790 | Time(s) 0.0089
Epoch 00045 | Loss 0.0001 | Test Acc 0.5800 | Time(s) 0.0089
Epoch 00046 | Loss 0.0001 | Test Acc 0.5800 | Time(s) 0.0089
Epoch 00047 | Loss 0.0001 | Test Acc 0.5850 | Time(s) 0.0089
Epoch 00048 | Loss 0.0001 | Test Acc 0.5820 | Time(s) 0.0089
Epoch 00049 | Loss 0.0000 | Test Acc 0.5850 | Time(s) 0.0089
Epoch 00050 | Loss 0.0000 | Test Acc 0.5830 | Time(s) 0.0089
Epoch 00051 | Loss 0.0000 | Test Acc 0.5810 | Time(s) 0.0089
Epoch 00052 | Loss 0.0000 | Test Acc 0.5790 | Time(s) 0.0089
Epoch 00053 | Loss 0.0000 | Test Acc 0.5760 | Time(s) 0.0089
Epoch 00054 | Loss 0.0000 | Test Acc 0.5760 | Time(s) 0.0089
Epoch 00055 | Loss 0.0000 | Test Acc 0.5780 | Time(s) 0.0089
Epoch 00056 | Loss 0.0000 | Test Acc 0.5780 | Time(s) 0.0090
Epoch 00057 | Loss 0.0000 | Test Acc 0.5780 | Time(s) 0.0090
Epoch 00058 | Loss 0.0000 | Test Acc 0.5790 | Time(s) 0.0090
Epoch 00059 | Loss 0.0000 | Test Acc 0.5750 | Time(s) 0.0090
Epoch 00060 | Loss 0.0000 | Test Acc 0.5740 | Time(s) 0.0090
Epoch 00061 | Loss 0.0000 | Test Acc 0.5750 | Time(s) 0.0090
Epoch 00062 | Loss 0.0000 | Test Acc 0.5750 | Time(s) 0.0090
Epoch 00063 | Loss 0.0000 | Test Acc 0.5750 | Time(s) 0.0090
Epoch 00064 | Loss 0.0000 | Test Acc 0.5740 | Time(s) 0.0089
Epoch 00065 | Loss 0.0000 | Test Acc 0.5730 | Time(s) 0.0089
Epoch 00066 | Loss 0.0000 | Test Acc 0.5740 | Time(s) 0.0089
Epoch 00067 | Loss 0.0000 | Test Acc 0.5750 | Time(s) 0.0089
Epoch 00068 | Loss 0.0000 | Test Acc 0.5750 | Time(s) 0.0089
Epoch 00069 | Loss 0.0000 | Test Acc 0.5750 | Time(s) 0.0089
Epoch 00070 | Loss 0.0000 | Test Acc 0.5740 | Time(s) 0.0089
Epoch 00071 | Loss 0.0000 | Test Acc 0.5750 | Time(s) 0.0089
Epoch 00072 | Loss 0.0000 | Test Acc 0.5750 | Time(s) 0.0089
Epoch 00073 | Loss 0.0000 | Test Acc 0.5750 | Time(s) 0.0089
Epoch 00074 | Loss 0.0000 | Test Acc 0.5750 | Time(s) 0.0089
Epoch 00075 | Loss 0.0000 | Test Acc 0.5750 | Time(s) 0.0089
Epoch 00076 | Loss 0.0000 | Test Acc 0.5750 | Time(s) 0.0089
