Epoch 00000 | Loss 1.7923 | Test Acc 0.1770 | Time(s) nan
Epoch 00001 | Loss 1.7860 | Test Acc 0.2130 | Time(s) nan
Epoch 00002 | Loss 1.7639 | Test Acc 0.1630 | Time(s) nan
Epoch 00003 | Loss 1.7150 | Test Acc 0.2580 | Time(s) 0.0087
Epoch 00004 | Loss 1.6294 | Test Acc 0.3630 | Time(s) 0.0087
Epoch 00005 | Loss 1.4973 | Test Acc 0.5530 | Time(s) 0.0087
Epoch 00006 | Loss 1.3158 | Test Acc 0.4830 | Time(s) 0.0086
Epoch 00007 | Loss 1.0948 | Test Acc 0.5760 | Time(s) 0.0086
Epoch 00008 | Loss 0.8553 | Test Acc 0.6120 | Time(s) 0.0086
Epoch 00009 | Loss 0.6185 | Test Acc 0.6190 | Time(s) 0.0085
Epoch 00010 | Loss 0.4201 | Test Acc 0.6050 | Time(s) 0.0085
Epoch 00011 | Loss 0.2731 | Test Acc 0.5840 | Time(s) 0.0085
Epoch 00012 | Loss 0.1760 | Test Acc 0.5940 | Time(s) 0.0085
Epoch 00013 | Loss 0.1168 | Test Acc 0.5480 | Time(s) 0.0084
Epoch 00014 | Loss 0.0832 | Test Acc 0.5890 | Time(s) 0.0084
Epoch 00015 | Loss 0.0614 | Test Acc 0.5630 | Time(s) 0.0084
Epoch 00016 | Loss 0.0451 | Test Acc 0.5750 | Time(s) 0.0084
Epoch 00017 | Loss 0.0305 | Test Acc 0.5790 | Time(s) 0.0084
Epoch 00018 | Loss 0.0249 | Test Acc 0.5570 | Time(s) 0.0084
Epoch 00019 | Loss 0.0170 | Test Acc 0.5580 | Time(s) 0.0084
Epoch 00020 | Loss 0.0116 | Test Acc 0.5790 | Time(s) 0.0084
Epoch 00021 | Loss 0.0074 | Test Acc 0.5810 | Time(s) 0.0084
Epoch 00022 | Loss 0.0060 | Test Acc 0.5750 | Time(s) 0.0084
Epoch 00023 | Loss 0.0035 | Test Acc 0.5650 | Time(s) 0.0084
Epoch 00024 | Loss 0.0025 | Test Acc 0.5680 | Time(s) 0.0084
Epoch 00025 | Loss 0.0017 | Test Acc 0.5630 | Time(s) 0.0084
Epoch 00026 | Loss 0.0013 | Test Acc 0.5630 | Time(s) 0.0084
Epoch 00027 | Loss 0.0008 | Test Acc 0.5570 | Time(s) 0.0084
Epoch 00028 | Loss 0.0004 | Test Acc 0.5550 | Time(s) 0.0084
Epoch 00029 | Loss 0.0003 | Test Acc 0.5560 | Time(s) 0.0085
Epoch 00030 | Loss 0.0003 | Test Acc 0.5600 | Time(s) 0.0085
Epoch 00031 | Loss 0.0002 | Test Acc 0.5620 | Time(s) 0.0085
Epoch 00032 | Loss 0.0002 | Test Acc 0.5640 | Time(s) 0.0085
Epoch 00033 | Loss 0.0001 | Test Acc 0.5650 | Time(s) 0.0085
Epoch 00034 | Loss 0.0001 | Test Acc 0.5680 | Time(s) 0.0085
Epoch 00035 | Loss 0.0001 | Test Acc 0.5710 | Time(s) 0.0085
Epoch 00036 | Loss 0.0001 | Test Acc 0.5720 | Time(s) 0.0085
Epoch 00037 | Loss 0.0000 | Test Acc 0.5710 | Time(s) 0.0085
Epoch 00038 | Loss 0.0000 | Test Acc 0.5700 | Time(s) 0.0085
Epoch 00039 | Loss 0.0000 | Test Acc 0.5700 | Time(s) 0.0085
Epoch 00040 | Loss 0.0000 | Test Acc 0.5680 | Time(s) 0.0085
Epoch 00041 | Loss 0.0000 | Test Acc 0.5670 | Time(s) 0.0085
Epoch 00042 | Loss 0.0000 | Test Acc 0.5660 | Time(s) 0.0084
Epoch 00043 | Loss 0.0000 | Test Acc 0.5650 | Time(s) 0.0084
Epoch 00044 | Loss 0.0000 | Test Acc 0.5650 | Time(s) 0.0085
Epoch 00045 | Loss 0.0000 | Test Acc 0.5630 | Time(s) 0.0085
Epoch 00046 | Loss 0.0000 | Test Acc 0.5630 | Time(s) 0.0085
Epoch 00047 | Loss 0.0000 | Test Acc 0.5630 | Time(s) 0.0085
Epoch 00048 | Loss 0.0000 | Test Acc 0.5640 | Time(s) 0.0085
Epoch 00049 | Loss 0.0000 | Test Acc 0.5630 | Time(s) 0.0085
Epoch 00050 | Loss 0.0000 | Test Acc 0.5630 | Time(s) 0.0085
Epoch 00051 | Loss 0.0000 | Test Acc 0.5630 | Time(s) 0.0085
Epoch 00052 | Loss 0.0000 | Test Acc 0.5630 | Time(s) 0.0085
Epoch 00053 | Loss 0.0000 | Test Acc 0.5630 | Time(s) 0.0085
Epoch 00054 | Loss 0.0000 | Test Acc 0.5630 | Time(s) 0.0085
Epoch 00055 | Loss 0.0000 | Test Acc 0.5630 | Time(s) 0.0085
Epoch 00056 | Loss 0.0000 | Test Acc 0.5630 | Time(s) 0.0085
Epoch 00057 | Loss 0.0000 | Test Acc 0.5640 | Time(s) 0.0085
Epoch 00058 | Loss 0.0000 | Test Acc 0.5640 | Time(s) 0.0085
Epoch 00059 | Loss 0.0000 | Test Acc 0.5640 | Time(s) 0.0085
