Epoch 00000 | Loss 1.9477 | Test Acc 0.1490 | Time(s) nan
Epoch 00001 | Loss 1.9411 | Test Acc 0.3560 | Time(s) nan
Epoch 00002 | Loss 1.9201 | Test Acc 0.4140 | Time(s) nan
Epoch 00003 | Loss 1.8758 | Test Acc 0.5410 | Time(s) 0.0093
Epoch 00004 | Loss 1.7977 | Test Acc 0.7440 | Time(s) 0.0094
Epoch 00005 | Loss 1.6713 | Test Acc 0.7790 | Time(s) 0.0094
Epoch 00006 | Loss 1.4843 | Test Acc 0.7640 | Time(s) 0.0094
Epoch 00007 | Loss 1.2399 | Test Acc 0.7610 | Time(s) 0.0094
Epoch 00008 | Loss 0.9642 | Test Acc 0.7880 | Time(s) 0.0094
Epoch 00009 | Loss 0.6979 | Test Acc 0.7640 | Time(s) 0.0094
Epoch 00010 | Loss 0.4780 | Test Acc 0.7580 | Time(s) 0.0094
Epoch 00011 | Loss 0.3302 | Test Acc 0.7490 | Time(s) 0.0093
Epoch 00012 | Loss 0.2561 | Test Acc 0.7500 | Time(s) 0.0093
Epoch 00013 | Loss 0.1616 | Test Acc 0.7480 | Time(s) 0.0097
Epoch 00014 | Loss 0.1241 | Test Acc 0.7770 | Time(s) 0.0096
Epoch 00015 | Loss 0.0789 | Test Acc 0.7680 | Time(s) 0.0096
Epoch 00016 | Loss 0.0630 | Test Acc 0.7650 | Time(s) 0.0096
Epoch 00017 | Loss 0.0331 | Test Acc 0.7490 | Time(s) 0.0096
Epoch 00018 | Loss 0.0361 | Test Acc 0.7590 | Time(s) 0.0095
Epoch 00019 | Loss 0.0202 | Test Acc 0.7770 | Time(s) 0.0095
Epoch 00020 | Loss 0.0087 | Test Acc 0.7680 | Time(s) 0.0095
Epoch 00021 | Loss 0.0096 | Test Acc 0.7660 | Time(s) 0.0099
Epoch 00022 | Loss 0.0104 | Test Acc 0.7570 | Time(s) 0.0101
Epoch 00023 | Loss 0.0039 | Test Acc 0.7520 | Time(s) 0.0103
Epoch 00024 | Loss 0.0014 | Test Acc 0.7390 | Time(s) 0.0104
Epoch 00025 | Loss 0.0010 | Test Acc 0.7330 | Time(s) 0.0106
Epoch 00026 | Loss 0.0012 | Test Acc 0.7250 | Time(s) 0.0107
Epoch 00027 | Loss 0.0017 | Test Acc 0.7210 | Time(s) 0.0108
Epoch 00028 | Loss 0.0018 | Test Acc 0.7190 | Time(s) 0.0109
Epoch 00029 | Loss 0.0014 | Test Acc 0.7220 | Time(s) 0.0110
Epoch 00030 | Loss 0.0008 | Test Acc 0.7260 | Time(s) 0.0111
Epoch 00031 | Loss 0.0005 | Test Acc 0.7270 | Time(s) 0.0113
Epoch 00032 | Loss 0.0003 | Test Acc 0.7280 | Time(s) 0.0114
Epoch 00033 | Loss 0.0002 | Test Acc 0.7310 | Time(s) 0.0115
Epoch 00034 | Loss 0.0002 | Test Acc 0.7280 | Time(s) 0.0116
Epoch 00035 | Loss 0.0003 | Test Acc 0.7290 | Time(s) 0.0116
Epoch 00036 | Loss 0.0003 | Test Acc 0.7280 | Time(s) 0.0117
Epoch 00037 | Loss 0.0002 | Test Acc 0.7270 | Time(s) 0.0117
Epoch 00038 | Loss 0.0001 | Test Acc 0.7270 | Time(s) 0.0118
Epoch 00039 | Loss 0.0000 | Test Acc 0.7280 | Time(s) 0.0118
Epoch 00040 | Loss 0.0000 | Test Acc 0.7290 | Time(s) 0.0118
Epoch 00041 | Loss 0.0000 | Test Acc 0.7320 | Time(s) 0.0119
Epoch 00042 | Loss 0.0000 | Test Acc 0.7330 | Time(s) 0.0119
Epoch 00043 | Loss 0.0000 | Test Acc 0.7340 | Time(s) 0.0119
Epoch 00044 | Loss 0.0000 | Test Acc 0.7350 | Time(s) 0.0120
Epoch 00045 | Loss 0.0000 | Test Acc 0.7340 | Time(s) 0.0121
Epoch 00046 | Loss 0.0000 | Test Acc 0.7340 | Time(s) 0.0120
Epoch 00047 | Loss 0.0000 | Test Acc 0.7330 | Time(s) 0.0120
Epoch 00048 | Loss 0.0000 | Test Acc 0.7330 | Time(s) 0.0119
Epoch 00049 | Loss 0.0000 | Test Acc 0.7330 | Time(s) 0.0119
Epoch 00050 | Loss 0.0000 | Test Acc 0.7330 | Time(s) 0.0118
Epoch 00051 | Loss 0.0000 | Test Acc 0.7320 | Time(s) 0.0118
Epoch 00052 | Loss 0.0000 | Test Acc 0.7300 | Time(s) 0.0119
Epoch 00053 | Loss 0.0000 | Test Acc 0.7290 | Time(s) 0.0118
Epoch 00054 | Loss 0.0000 | Test Acc 0.7290 | Time(s) 0.0118
Epoch 00055 | Loss 0.0000 | Test Acc 0.7300 | Time(s) 0.0117
Epoch 00056 | Loss 0.0000 | Test Acc 0.7300 | Time(s) 0.0117
Epoch 00057 | Loss 0.0000 | Test Acc 0.7300 | Time(s) 0.0116
Epoch 00058 | Loss 0.0000 | Test Acc 0.7310 | Time(s) 0.0116
Epoch 00059 | Loss 0.0000 | Test Acc 0.7310 | Time(s) 0.0116
Epoch 00060 | Loss 0.0000 | Test Acc 0.7310 | Time(s) 0.0115
Epoch 00061 | Loss 0.0000 | Test Acc 0.7300 | Time(s) 0.0115
Epoch 00062 | Loss 0.0000 | Test Acc 0.7300 | Time(s) 0.0115
Epoch 00063 | Loss 0.0000 | Test Acc 0.7300 | Time(s) 0.0114
Epoch 00064 | Loss 0.0000 | Test Acc 0.7300 | Time(s) 0.0114
Epoch 00065 | Loss 0.0000 | Test Acc 0.7300 | Time(s) 0.0114
Epoch 00066 | Loss 0.0000 | Test Acc 0.7300 | Time(s) 0.0113
Epoch 00067 | Loss 0.0000 | Test Acc 0.7310 | Time(s) 0.0113
Epoch 00068 | Loss 0.0000 | Test Acc 0.7310 | Time(s) 0.0113
Epoch 00069 | Loss 0.0000 | Test Acc 0.7300 | Time(s) 0.0113
Epoch 00070 | Loss 0.0000 | Test Acc 0.7300 | Time(s) 0.0113
Epoch 00071 | Loss 0.0000 | Test Acc 0.7280 | Time(s) 0.0112
Epoch 00072 | Loss 0.0000 | Test Acc 0.7280 | Time(s) 0.0112
Epoch 00073 | Loss 0.0000 | Test Acc 0.7280 | Time(s) 0.0112
Epoch 00074 | Loss 0.0000 | Test Acc 0.7280 | Time(s) 0.0112
Epoch 00075 | Loss 0.0000 | Test Acc 0.7280 | Time(s) 0.0111
Epoch 00076 | Loss 0.0000 | Test Acc 0.7280 | Time(s) 0.0111
