Epoch 00000 | Loss 1.9477 | Test Acc 0.0660 | Time(s) nan
Epoch 00001 | Loss 1.9417 | Test Acc 0.3350 | Time(s) nan
Epoch 00002 | Loss 1.9243 | Test Acc 0.3920 | Time(s) nan
Epoch 00003 | Loss 1.8857 | Test Acc 0.5060 | Time(s) 0.0098
Epoch 00004 | Loss 1.8179 | Test Acc 0.6960 | Time(s) 0.0099
Epoch 00005 | Loss 1.7080 | Test Acc 0.7830 | Time(s) 0.0101
Epoch 00006 | Loss 1.5438 | Test Acc 0.7600 | Time(s) 0.0100
Epoch 00007 | Loss 1.3251 | Test Acc 0.7960 | Time(s) 0.0099
Epoch 00008 | Loss 1.0627 | Test Acc 0.8000 | Time(s) 0.0098
Epoch 00009 | Loss 0.7851 | Test Acc 0.7800 | Time(s) 0.0098
Epoch 00010 | Loss 0.5397 | Test Acc 0.7760 | Time(s) 0.0098
Epoch 00011 | Loss 0.3652 | Test Acc 0.7300 | Time(s) 0.0098
Epoch 00012 | Loss 0.2553 | Test Acc 0.7760 | Time(s) 0.0098
Epoch 00013 | Loss 0.1698 | Test Acc 0.7810 | Time(s) 0.0099
Epoch 00014 | Loss 0.1163 | Test Acc 0.7800 | Time(s) 0.0099
Epoch 00015 | Loss 0.0745 | Test Acc 0.7720 | Time(s) 0.0099
Epoch 00016 | Loss 0.0478 | Test Acc 0.7870 | Time(s) 0.0099
Epoch 00017 | Loss 0.0321 | Test Acc 0.7930 | Time(s) 0.0099
Epoch 00018 | Loss 0.0195 | Test Acc 0.7800 | Time(s) 0.0099
Epoch 00019 | Loss 0.0101 | Test Acc 0.7620 | Time(s) 0.0099
Epoch 00020 | Loss 0.0096 | Test Acc 0.7640 | Time(s) 0.0099
Epoch 00021 | Loss 0.0053 | Test Acc 0.7860 | Time(s) 0.0099
Epoch 00022 | Loss 0.0020 | Test Acc 0.7900 | Time(s) 0.0100
Epoch 00023 | Loss 0.0059 | Test Acc 0.7550 | Time(s) 0.0100
Epoch 00024 | Loss 0.0078 | Test Acc 0.7640 | Time(s) 0.0100
Epoch 00025 | Loss 0.0054 | Test Acc 0.7720 | Time(s) 0.0100
Epoch 00026 | Loss 0.0007 | Test Acc 0.7800 | Time(s) 0.0100
Epoch 00027 | Loss 0.0016 | Test Acc 0.7840 | Time(s) 0.0100
Epoch 00028 | Loss 0.0038 | Test Acc 0.7890 | Time(s) 0.0100
Epoch 00029 | Loss 0.0026 | Test Acc 0.7960 | Time(s) 0.0099
Epoch 00030 | Loss 0.0010 | Test Acc 0.7870 | Time(s) 0.0099
Epoch 00031 | Loss 0.0003 | Test Acc 0.7770 | Time(s) 0.0099
Epoch 00032 | Loss 0.0001 | Test Acc 0.7660 | Time(s) 0.0099
Epoch 00033 | Loss 0.0002 | Test Acc 0.7530 | Time(s) 0.0099
