Epoch 00000 | Loss 4.2495 | Test Acc 0.0091 | Time(s) nan
Epoch 00001 | Loss 4.1405 | Test Acc 0.0091 | Time(s) nan
Epoch 00002 | Loss 4.1165 | Test Acc 0.0399 | Time(s) nan
Epoch 00003 | Loss 3.9429 | Test Acc 0.0399 | Time(s) 0.0268
Epoch 00004 | Loss 3.9494 | Test Acc 0.0755 | Time(s) 0.0263
Epoch 00005 | Loss 3.8448 | Test Acc 0.0841 | Time(s) 0.0260
Epoch 00006 | Loss 3.6829 | Test Acc 0.1288 | Time(s) 0.0260
Epoch 00007 | Loss 3.5264 | Test Acc 0.1230 | Time(s) 0.0259
Epoch 00008 | Loss 3.3309 | Test Acc 0.2261 | Time(s) 0.0259
Epoch 00009 | Loss 3.1450 | Test Acc 0.2518 | Time(s) 0.0258
Epoch 00010 | Loss 2.9612 | Test Acc 0.2854 | Time(s) 0.0258
Epoch 00011 | Loss 2.7557 | Test Acc 0.3233 | Time(s) 0.0258
Epoch 00012 | Loss 2.5333 | Test Acc 0.3496 | Time(s) 0.0258
Epoch 00013 | Loss 2.3388 | Test Acc 0.4105 | Time(s) 0.0258
Epoch 00014 | Loss 2.1426 | Test Acc 0.4140 | Time(s) 0.0257
Epoch 00015 | Loss 1.9961 | Test Acc 0.4830 | Time(s) 0.0258
Epoch 00016 | Loss 1.8474 | Test Acc 0.4976 | Time(s) 0.0258
Epoch 00017 | Loss 1.7282 | Test Acc 0.5057 | Time(s) 0.0258
Epoch 00018 | Loss 1.6740 | Test Acc 0.4973 | Time(s) 0.0258
Epoch 00019 | Loss 1.6449 | Test Acc 0.5239 | Time(s) 0.0259
Epoch 00020 | Loss 1.5246 | Test Acc 0.5511 | Time(s) 0.0259
Epoch 00021 | Loss 1.4151 | Test Acc 0.5610 | Time(s) 0.0259
Epoch 00022 | Loss 1.3718 | Test Acc 0.5782 | Time(s) 0.0258
Epoch 00023 | Loss 1.2686 | Test Acc 0.5789 | Time(s) 0.0258
Epoch 00024 | Loss 1.2461 | Test Acc 0.6009 | Time(s) 0.0260
Epoch 00025 | Loss 1.1612 | Test Acc 0.5991 | Time(s) 0.0260
Epoch 00026 | Loss 1.1276 | Test Acc 0.6060 | Time(s) 0.0260
Epoch 00027 | Loss 1.0697 | Test Acc 0.6100 | Time(s) 0.0260
Epoch 00028 | Loss 1.0310 | Test Acc 0.6087 | Time(s) 0.0260
Epoch 00029 | Loss 0.9844 | Test Acc 0.6077 | Time(s) 0.0260
Epoch 00030 | Loss 0.9484 | Test Acc 0.6204 | Time(s) 0.0269
Epoch 00031 | Loss 0.9103 | Test Acc 0.6292 | Time(s) 0.0269
Epoch 00032 | Loss 0.8714 | Test Acc 0.6297 | Time(s) 0.0273
Epoch 00033 | Loss 0.8405 | Test Acc 0.6284 | Time(s) 0.0273
Epoch 00034 | Loss 0.8107 | Test Acc 0.6335 | Time(s) 0.0274
Epoch 00035 | Loss 0.7838 | Test Acc 0.6322 | Time(s) 0.0274
Epoch 00036 | Loss 0.7622 | Test Acc 0.6383 | Time(s) 0.0275
Epoch 00037 | Loss 0.7340 | Test Acc 0.6380 | Time(s) 0.0275
Epoch 00038 | Loss 0.7125 | Test Acc 0.6363 | Time(s) 0.0275
Epoch 00039 | Loss 0.6993 | Test Acc 0.6373 | Time(s) 0.0276
Epoch 00040 | Loss 0.6866 | Test Acc 0.6345 | Time(s) 0.0276
Epoch 00041 | Loss 0.6831 | Test Acc 0.6416 | Time(s) 0.0275
Epoch 00042 | Loss 0.6593 | Test Acc 0.6522 | Time(s) 0.0275
Epoch 00043 | Loss 0.6162 | Test Acc 0.6441 | Time(s) 0.0275
Epoch 00044 | Loss 0.6041 | Test Acc 0.6416 | Time(s) 0.0274
Epoch 00045 | Loss 0.5996 | Test Acc 0.6426 | Time(s) 0.0274
Epoch 00046 | Loss 0.5703 | Test Acc 0.6497 | Time(s) 0.0274
Epoch 00047 | Loss 0.5515 | Test Acc 0.6481 | Time(s) 0.0273
Epoch 00048 | Loss 0.5440 | Test Acc 0.6484 | Time(s) 0.0273
Epoch 00049 | Loss 0.5265 | Test Acc 0.6479 | Time(s) 0.0273
Epoch 00050 | Loss 0.5122 | Test Acc 0.6449 | Time(s) 0.0272
Epoch 00051 | Loss 0.5005 | Test Acc 0.6423 | Time(s) 0.0272
Epoch 00052 | Loss 0.4842 | Test Acc 0.6459 | Time(s) 0.0271
Epoch 00053 | Loss 0.4758 | Test Acc 0.6416 | Time(s) 0.0271
Epoch 00054 | Loss 0.4640 | Test Acc 0.6436 | Time(s) 0.0271
Epoch 00055 | Loss 0.4478 | Test Acc 0.6385 | Time(s) 0.0271
Epoch 00056 | Loss 0.4365 | Test Acc 0.6355 | Time(s) 0.0270
Epoch 00057 | Loss 0.4289 | Test Acc 0.6330 | Time(s) 0.0270
Epoch 00058 | Loss 0.4241 | Test Acc 0.6375 | Time(s) 0.0270
Epoch 00059 | Loss 0.4224 | Test Acc 0.6262 | Time(s) 0.0270
Epoch 00060 | Loss 0.4349 | Test Acc 0.6181 | Time(s) 0.0270
Epoch 00061 | Loss 0.4712 | Test Acc 0.6085 | Time(s) 0.0269
Epoch 00062 | Loss 0.5163 | Test Acc 0.6216 | Time(s) 0.0269
Epoch 00063 | Loss 0.4257 | Test Acc 0.6252 | Time(s) 0.0269
Epoch 00064 | Loss 0.4375 | Test Acc 0.6252 | Time(s) 0.0269
Epoch 00065 | Loss 0.4146 | Test Acc 0.6226 | Time(s) 0.0269
Epoch 00066 | Loss 0.3923 | Test Acc 0.6287 | Time(s) 0.0269
Epoch 00067 | Loss 0.4004 | Test Acc 0.6259 | Time(s) 0.0269
Epoch 00068 | Loss 0.3631 | Test Acc 0.6254 | Time(s) 0.0269
Epoch 00069 | Loss 0.3741 | Test Acc 0.6292 | Time(s) 0.0268
Epoch 00070 | Loss 0.3566 | Test Acc 0.6282 | Time(s) 0.0268
Epoch 00071 | Loss 0.3448 | Test Acc 0.6236 | Time(s) 0.0268
Epoch 00072 | Loss 0.3464 | Test Acc 0.6234 | Time(s) 0.0269
Epoch 00073 | Loss 0.3248 | Test Acc 0.6244 | Time(s) 0.0269
Epoch 00074 | Loss 0.3321 | Test Acc 0.6274 | Time(s) 0.0268
Epoch 00075 | Loss 0.3105 | Test Acc 0.6221 | Time(s) 0.0268
Epoch 00076 | Loss 0.3152 | Test Acc 0.6188 | Time(s) 0.0268
Epoch 00077 | Loss 0.2985 | Test Acc 0.6193 | Time(s) 0.0268
Epoch 00078 | Loss 0.3023 | Test Acc 0.6204 | Time(s) 0.0268
Epoch 00079 | Loss 0.2894 | Test Acc 0.6178 | Time(s) 0.0268
Epoch 00080 | Loss 0.2935 | Test Acc 0.6216 | Time(s) 0.0267
Epoch 00081 | Loss 0.3006 | Test Acc 0.6047 | Time(s) 0.0267
Epoch 00082 | Loss 0.3415 | Test Acc 0.6067 | Time(s) 0.0269
Epoch 00083 | Loss 0.3860 | Test Acc 0.5961 | Time(s) 0.0268
Epoch 00084 | Loss 0.3578 | Test Acc 0.6115 | Time(s) 0.0268
Epoch 00085 | Loss 0.2677 | Test Acc 0.6156 | Time(s) 0.0268
Epoch 00086 | Loss 0.3226 | Test Acc 0.6135 | Time(s) 0.0268
Epoch 00087 | Loss 0.2909 | Test Acc 0.6166 | Time(s) 0.0268
Epoch 00088 | Loss 0.2717 | Test Acc 0.6166 | Time(s) 0.0268
Epoch 00089 | Loss 0.2858 | Test Acc 0.6108 | Time(s) 0.0268
Epoch 00090 | Loss 0.2532 | Test Acc 0.6070 | Time(s) 0.0268
Epoch 00091 | Loss 0.2719 | Test Acc 0.6123 | Time(s) 0.0268
Epoch 00092 | Loss 0.2420 | Test Acc 0.6191 | Time(s) 0.0268
Epoch 00093 | Loss 0.2577 | Test Acc 0.6138 | Time(s) 0.0267
Epoch 00094 | Loss 0.2317 | Test Acc 0.6027 | Time(s) 0.0267
