Epoch 00000 | Loss 4.2462 | Test Acc 0.0447 | Time(s) nan
Epoch 00001 | Loss 4.1208 | Test Acc 0.0447 | Time(s) nan
Epoch 00002 | Loss 4.2009 | Test Acc 0.1187 | Time(s) nan
Epoch 00003 | Loss 3.9575 | Test Acc 0.1066 | Time(s) 0.0305
Epoch 00004 | Loss 4.0115 | Test Acc 0.0629 | Time(s) 0.0314
Epoch 00005 | Loss 3.9880 | Test Acc 0.0465 | Time(s) 0.0301
Epoch 00006 | Loss 3.8972 | Test Acc 0.0445 | Time(s) 0.0293
Epoch 00007 | Loss 3.7825 | Test Acc 0.1101 | Time(s) 0.0288
Epoch 00008 | Loss 3.6222 | Test Acc 0.1723 | Time(s) 0.0286
Epoch 00009 | Loss 3.4258 | Test Acc 0.2046 | Time(s) 0.0284
Epoch 00010 | Loss 3.2378 | Test Acc 0.2799 | Time(s) 0.0282
Epoch 00011 | Loss 3.0159 | Test Acc 0.2705 | Time(s) 0.0281
Epoch 00012 | Loss 2.7986 | Test Acc 0.2844 | Time(s) 0.0280
Epoch 00013 | Loss 2.6015 | Test Acc 0.3609 | Time(s) 0.0282
Epoch 00014 | Loss 2.3803 | Test Acc 0.4249 | Time(s) 0.0282
Epoch 00015 | Loss 2.1972 | Test Acc 0.4418 | Time(s) 0.0283
Epoch 00016 | Loss 2.0260 | Test Acc 0.4612 | Time(s) 0.0282
Epoch 00017 | Loss 1.8724 | Test Acc 0.4888 | Time(s) 0.0282
Epoch 00018 | Loss 1.7516 | Test Acc 0.5049 | Time(s) 0.0281
Epoch 00019 | Loss 1.6841 | Test Acc 0.5037 | Time(s) 0.0280
Epoch 00020 | Loss 1.6071 | Test Acc 0.5160 | Time(s) 0.0280
Epoch 00021 | Loss 1.4981 | Test Acc 0.5418 | Time(s) 0.0279
Epoch 00022 | Loss 1.4517 | Test Acc 0.5522 | Time(s) 0.0279
Epoch 00023 | Loss 1.3664 | Test Acc 0.5686 | Time(s) 0.0278
Epoch 00024 | Loss 1.2954 | Test Acc 0.5764 | Time(s) 0.0278
Epoch 00025 | Loss 1.2501 | Test Acc 0.5933 | Time(s) 0.0278
Epoch 00026 | Loss 1.1567 | Test Acc 0.5964 | Time(s) 0.0277
Epoch 00027 | Loss 1.1226 | Test Acc 0.6034 | Time(s) 0.0277
Epoch 00028 | Loss 1.0707 | Test Acc 0.6130 | Time(s) 0.0277
Epoch 00029 | Loss 1.0216 | Test Acc 0.6229 | Time(s) 0.0277
Epoch 00030 | Loss 0.9735 | Test Acc 0.6216 | Time(s) 0.0277
Epoch 00031 | Loss 0.9417 | Test Acc 0.6249 | Time(s) 0.0277
Epoch 00032 | Loss 0.9018 | Test Acc 0.6199 | Time(s) 0.0277
Epoch 00033 | Loss 0.8677 | Test Acc 0.6282 | Time(s) 0.0276
Epoch 00034 | Loss 0.8317 | Test Acc 0.6287 | Time(s) 0.0276
Epoch 00035 | Loss 0.8039 | Test Acc 0.6345 | Time(s) 0.0276
Epoch 00036 | Loss 0.7737 | Test Acc 0.6365 | Time(s) 0.0276
Epoch 00037 | Loss 0.7542 | Test Acc 0.6418 | Time(s) 0.0276
Epoch 00038 | Loss 0.7193 | Test Acc 0.6396 | Time(s) 0.0276
Epoch 00039 | Loss 0.6996 | Test Acc 0.6471 | Time(s) 0.0275
Epoch 00040 | Loss 0.6783 | Test Acc 0.6474 | Time(s) 0.0275
Epoch 00041 | Loss 0.6540 | Test Acc 0.6416 | Time(s) 0.0275
Epoch 00042 | Loss 0.6345 | Test Acc 0.6444 | Time(s) 0.0275
Epoch 00043 | Loss 0.6148 | Test Acc 0.6466 | Time(s) 0.0275
Epoch 00044 | Loss 0.6093 | Test Acc 0.6368 | Time(s) 0.0275
Epoch 00045 | Loss 0.6219 | Test Acc 0.6335 | Time(s) 0.0275
Epoch 00046 | Loss 0.6445 | Test Acc 0.6353 | Time(s) 0.0275
Epoch 00047 | Loss 0.5927 | Test Acc 0.6284 | Time(s) 0.0275
Epoch 00048 | Loss 0.5533 | Test Acc 0.6383 | Time(s) 0.0275
Epoch 00049 | Loss 0.5724 | Test Acc 0.6461 | Time(s) 0.0275
Epoch 00050 | Loss 0.5129 | Test Acc 0.6393 | Time(s) 0.0275
Epoch 00051 | Loss 0.5285 | Test Acc 0.6441 | Time(s) 0.0275
Epoch 00052 | Loss 0.4949 | Test Acc 0.6416 | Time(s) 0.0274
Epoch 00053 | Loss 0.4882 | Test Acc 0.6403 | Time(s) 0.0274
Epoch 00054 | Loss 0.4743 | Test Acc 0.6388 | Time(s) 0.0274
Epoch 00055 | Loss 0.4598 | Test Acc 0.6406 | Time(s) 0.0274
Epoch 00056 | Loss 0.4484 | Test Acc 0.6423 | Time(s) 0.0274
Epoch 00057 | Loss 0.4361 | Test Acc 0.6398 | Time(s) 0.0274
Epoch 00058 | Loss 0.4277 | Test Acc 0.6423 | Time(s) 0.0274
Epoch 00059 | Loss 0.4128 | Test Acc 0.6408 | Time(s) 0.0274
Epoch 00060 | Loss 0.4040 | Test Acc 0.6418 | Time(s) 0.0274
Epoch 00061 | Loss 0.3918 | Test Acc 0.6421 | Time(s) 0.0274
Epoch 00062 | Loss 0.3873 | Test Acc 0.6401 | Time(s) 0.0274
Epoch 00063 | Loss 0.3725 | Test Acc 0.6380 | Time(s) 0.0274
Epoch 00064 | Loss 0.3794 | Test Acc 0.6252 | Time(s) 0.0274
Epoch 00065 | Loss 0.4086 | Test Acc 0.6115 | Time(s) 0.0274
Epoch 00066 | Loss 0.5137 | Test Acc 0.6143 | Time(s) 0.0274
Epoch 00067 | Loss 0.4752 | Test Acc 0.6330 | Time(s) 0.0274
Epoch 00068 | Loss 0.3576 | Test Acc 0.6193 | Time(s) 0.0274
Epoch 00069 | Loss 0.4376 | Test Acc 0.6327 | Time(s) 0.0274
Epoch 00070 | Loss 0.3431 | Test Acc 0.6252 | Time(s) 0.0274
Epoch 00071 | Loss 0.3980 | Test Acc 0.6388 | Time(s) 0.0274
Epoch 00072 | Loss 0.3321 | Test Acc 0.6282 | Time(s) 0.0274
Epoch 00073 | Loss 0.3595 | Test Acc 0.6315 | Time(s) 0.0274
Epoch 00074 | Loss 0.3366 | Test Acc 0.6320 | Time(s) 0.0275
Epoch 00075 | Loss 0.3240 | Test Acc 0.6370 | Time(s) 0.0275
Epoch 00076 | Loss 0.3344 | Test Acc 0.6353 | Time(s) 0.0275
Epoch 00077 | Loss 0.3017 | Test Acc 0.6317 | Time(s) 0.0276
Epoch 00078 | Loss 0.3148 | Test Acc 0.6305 | Time(s) 0.0276
Epoch 00079 | Loss 0.2988 | Test Acc 0.6353 | Time(s) 0.0277
Epoch 00080 | Loss 0.2873 | Test Acc 0.6292 | Time(s) 0.0279
Epoch 00081 | Loss 0.2903 | Test Acc 0.6289 | Time(s) 0.0279
Epoch 00082 | Loss 0.2746 | Test Acc 0.6292 | Time(s) 0.0280
Epoch 00083 | Loss 0.2719 | Test Acc 0.6337 | Time(s) 0.0281
Epoch 00084 | Loss 0.2683 | Test Acc 0.6302 | Time(s) 0.0281
Epoch 00085 | Loss 0.2531 | Test Acc 0.6269 | Time(s) 0.0282
