Epoch 00000 | Loss 2.1514 | Test Acc 0.2203 | Time(s) nan
Epoch 00001 | Loss 13.0204 | Test Acc 0.2536 | Time(s) nan
Epoch 00002 | Loss 6.1633 | Test Acc 0.0922 | Time(s) nan
Epoch 00003 | Loss 2.5767 | Test Acc 0.1294 | Time(s) 0.0135
Epoch 00004 | Loss 2.2921 | Test Acc 0.1294 | Time(s) 0.0133
Epoch 00005 | Loss 2.0930 | Test Acc 0.2516 | Time(s) 0.0133
Epoch 00006 | Loss 1.9421 | Test Acc 0.2458 | Time(s) 0.0136
Epoch 00007 | Loss 1.9066 | Test Acc 0.2477 | Time(s) 0.0135
Epoch 00008 | Loss 1.9033 | Test Acc 0.3784 | Time(s) 0.0137
Epoch 00009 | Loss 1.8776 | Test Acc 0.4601 | Time(s) 0.0135
Epoch 00010 | Loss 1.8212 | Test Acc 0.4281 | Time(s) 0.0135
Epoch 00011 | Loss 1.7717 | Test Acc 0.4614 | Time(s) 0.0134
Epoch 00012 | Loss 1.7042 | Test Acc 0.4752 | Time(s) 0.0134
Epoch 00013 | Loss 1.6249 | Test Acc 0.5399 | Time(s) 0.0133
Epoch 00014 | Loss 1.5421 | Test Acc 0.5431 | Time(s) 0.0133
Epoch 00015 | Loss 1.4294 | Test Acc 0.5660 | Time(s) 0.0132
Epoch 00016 | Loss 1.3459 | Test Acc 0.5915 | Time(s) 0.0131
Epoch 00017 | Loss 1.2341 | Test Acc 0.6327 | Time(s) 0.0130
Epoch 00018 | Loss 1.1559 | Test Acc 0.6935 | Time(s) 0.0129
Epoch 00019 | Loss 1.0044 | Test Acc 0.6399 | Time(s) 0.0129
Epoch 00020 | Loss 1.0179 | Test Acc 0.5758 | Time(s) 0.0128
Epoch 00021 | Loss 1.0993 | Test Acc 0.7608 | Time(s) 0.0127
Epoch 00022 | Loss 0.8594 | Test Acc 0.6948 | Time(s) 0.0127
Epoch 00023 | Loss 0.9446 | Test Acc 0.8007 | Time(s) 0.0126
Epoch 00024 | Loss 0.7508 | Test Acc 0.7235 | Time(s) 0.0125
Epoch 00025 | Loss 0.8717 | Test Acc 0.8098 | Time(s) 0.0125
Epoch 00026 | Loss 0.6549 | Test Acc 0.7359 | Time(s) 0.0125
Epoch 00027 | Loss 0.7840 | Test Acc 0.8039 | Time(s) 0.0124
Epoch 00028 | Loss 0.6411 | Test Acc 0.8660 | Time(s) 0.0124
Epoch 00029 | Loss 0.6191 | Test Acc 0.7987 | Time(s) 0.0123
Epoch 00030 | Loss 0.6274 | Test Acc 0.7928 | Time(s) 0.0123
Epoch 00031 | Loss 0.6390 | Test Acc 0.7235 | Time(s) 0.0123
Epoch 00032 | Loss 0.8150 | Test Acc 0.8150 | Time(s) 0.0123
Epoch 00033 | Loss 0.6743 | Test Acc 0.8837 | Time(s) 0.0122
Epoch 00034 | Loss 0.4823 | Test Acc 0.8000 | Time(s) 0.0122
Epoch 00035 | Loss 0.5978 | Test Acc 0.8817 | Time(s) 0.0122
Epoch 00036 | Loss 0.4909 | Test Acc 0.8595 | Time(s) 0.0122
Epoch 00037 | Loss 0.5085 | Test Acc 0.8706 | Time(s) 0.0122
Epoch 00038 | Loss 0.4813 | Test Acc 0.8804 | Time(s) 0.0122
Epoch 00039 | Loss 0.4794 | Test Acc 0.8725 | Time(s) 0.0122
Epoch 00040 | Loss 0.4718 | Test Acc 0.8817 | Time(s) 0.0121
Epoch 00041 | Loss 0.4625 | Test Acc 0.8882 | Time(s) 0.0121
Epoch 00042 | Loss 0.4369 | Test Acc 0.8824 | Time(s) 0.0121
Epoch 00043 | Loss 0.4253 | Test Acc 0.8928 | Time(s) 0.0121
Epoch 00044 | Loss 0.4186 | Test Acc 0.9059 | Time(s) 0.0121
Epoch 00045 | Loss 0.4026 | Test Acc 0.9046 | Time(s) 0.0121
Epoch 00046 | Loss 0.3966 | Test Acc 0.9098 | Time(s) 0.0121
Epoch 00047 | Loss 0.3827 | Test Acc 0.9013 | Time(s) 0.0121
Epoch 00048 | Loss 0.3824 | Test Acc 0.9078 | Time(s) 0.0122
Epoch 00049 | Loss 0.3759 | Test Acc 0.9059 | Time(s) 0.0122
Epoch 00050 | Loss 0.3705 | Test Acc 0.9085 | Time(s) 0.0122
Epoch 00051 | Loss 0.3648 | Test Acc 0.9105 | Time(s) 0.0121
Epoch 00052 | Loss 0.3581 | Test Acc 0.9105 | Time(s) 0.0121
Epoch 00053 | Loss 0.3548 | Test Acc 0.9039 | Time(s) 0.0121
Epoch 00054 | Loss 0.3507 | Test Acc 0.9111 | Time(s) 0.0121
Epoch 00055 | Loss 0.3454 | Test Acc 0.9124 | Time(s) 0.0121
Epoch 00056 | Loss 0.3373 | Test Acc 0.9111 | Time(s) 0.0121
Epoch 00057 | Loss 0.3351 | Test Acc 0.9163 | Time(s) 0.0121
Epoch 00058 | Loss 0.3324 | Test Acc 0.9137 | Time(s) 0.0121
Epoch 00059 | Loss 0.3249 | Test Acc 0.9131 | Time(s) 0.0121
Epoch 00060 | Loss 0.3225 | Test Acc 0.9170 | Time(s) 0.0121
Epoch 00061 | Loss 0.3181 | Test Acc 0.9131 | Time(s) 0.0121
Epoch 00062 | Loss 0.3171 | Test Acc 0.9209 | Time(s) 0.0121
Epoch 00063 | Loss 0.3134 | Test Acc 0.9176 | Time(s) 0.0121
Epoch 00064 | Loss 0.3085 | Test Acc 0.9196 | Time(s) 0.0121
Epoch 00065 | Loss 0.3026 | Test Acc 0.9190 | Time(s) 0.0121
Epoch 00066 | Loss 0.2977 | Test Acc 0.9183 | Time(s) 0.0121
Epoch 00067 | Loss 0.2968 | Test Acc 0.9229 | Time(s) 0.0121
Epoch 00068 | Loss 0.2958 | Test Acc 0.9150 | Time(s) 0.0120
Epoch 00069 | Loss 0.3040 | Test Acc 0.9026 | Time(s) 0.0120
Epoch 00070 | Loss 0.3640 | Test Acc 0.8810 | Time(s) 0.0120
Epoch 00071 | Loss 0.3530 | Test Acc 0.8974 | Time(s) 0.0120
Epoch 00072 | Loss 0.3654 | Test Acc 0.9157 | Time(s) 0.0120
Epoch 00073 | Loss 0.3049 | Test Acc 0.8778 | Time(s) 0.0120
Epoch 00074 | Loss 0.3646 | Test Acc 0.9039 | Time(s) 0.0120
Epoch 00075 | Loss 0.3489 | Test Acc 0.9033 | Time(s) 0.0120
Epoch 00076 | Loss 0.3177 | Test Acc 0.9007 | Time(s) 0.0120
Epoch 00077 | Loss 0.3228 | Test Acc 0.9111 | Time(s) 0.0120
Epoch 00078 | Loss 0.3162 | Test Acc 0.9046 | Time(s) 0.0120
Epoch 00079 | Loss 0.3281 | Test Acc 0.9222 | Time(s) 0.0120
Epoch 00080 | Loss 0.2870 | Test Acc 0.9124 | Time(s) 0.0119
Epoch 00081 | Loss 0.3210 | Test Acc 0.9222 | Time(s) 0.0119
Epoch 00082 | Loss 0.2897 | Test Acc 0.9190 | Time(s) 0.0119
Epoch 00083 | Loss 0.3026 | Test Acc 0.9203 | Time(s) 0.0119
Epoch 00084 | Loss 0.2836 | Test Acc 0.9183 | Time(s) 0.0119
Epoch 00085 | Loss 0.3027 | Test Acc 0.9229 | Time(s) 0.0119
Epoch 00086 | Loss 0.2706 | Test Acc 0.9183 | Time(s) 0.0119
Epoch 00087 | Loss 0.2841 | Test Acc 0.9242 | Time(s) 0.0119
Epoch 00088 | Loss 0.2763 | Test Acc 0.9216 | Time(s) 0.0119
Epoch 00089 | Loss 0.2686 | Test Acc 0.9229 | Time(s) 0.0119
Epoch 00090 | Loss 0.2725 | Test Acc 0.9229 | Time(s) 0.0119
Epoch 00091 | Loss 0.2664 | Test Acc 0.9261 | Time(s) 0.0119
Epoch 00092 | Loss 0.2619 | Test Acc 0.9196 | Time(s) 0.0119
Epoch 00093 | Loss 0.2636 | Test Acc 0.9229 | Time(s) 0.0119
Epoch 00094 | Loss 0.2577 | Test Acc 0.9255 | Time(s) 0.0119
Epoch 00095 | Loss 0.2532 | Test Acc 0.9275 | Time(s) 0.0119
Epoch 00096 | Loss 0.2551 | Test Acc 0.9288 | Time(s) 0.0119
Epoch 00097 | Loss 0.2503 | Test Acc 0.9261 | Time(s) 0.0119
Epoch 00098 | Loss 0.2478 | Test Acc 0.9255 | Time(s) 0.0119
Epoch 00099 | Loss 0.2484 | Test Acc 0.9301 | Time(s) 0.0119
Epoch 00100 | Loss 0.2432 | Test Acc 0.9288 | Time(s) 0.0118
Epoch 00101 | Loss 0.2428 | Test Acc 0.9333 | Time(s) 0.0118
Epoch 00102 | Loss 0.2442 | Test Acc 0.9288 | Time(s) 0.0118
Epoch 00103 | Loss 0.2396 | Test Acc 0.9301 | Time(s) 0.0118
Epoch 00104 | Loss 0.2393 | Test Acc 0.9294 | Time(s) 0.0118
Epoch 00105 | Loss 0.2363 | Test Acc 0.9346 | Time(s) 0.0118
Epoch 00106 | Loss 0.2327 | Test Acc 0.9320 | Time(s) 0.0118
Epoch 00107 | Loss 0.2349 | Test Acc 0.9314 | Time(s) 0.0118
Epoch 00108 | Loss 0.2293 | Test Acc 0.9301 | Time(s) 0.0118
Epoch 00109 | Loss 0.2294 | Test Acc 0.9301 | Time(s) 0.0118
Epoch 00110 | Loss 0.2285 | Test Acc 0.9333 | Time(s) 0.0118
Epoch 00111 | Loss 0.2260 | Test Acc 0.9327 | Time(s) 0.0118
Epoch 00112 | Loss 0.2244 | Test Acc 0.9320 | Time(s) 0.0118
Epoch 00113 | Loss 0.2221 | Test Acc 0.9301 | Time(s) 0.0118
Epoch 00114 | Loss 0.2221 | Test Acc 0.9340 | Time(s) 0.0118
Epoch 00115 | Loss 0.2208 | Test Acc 0.9333 | Time(s) 0.0118
Epoch 00116 | Loss 0.2194 | Test Acc 0.9327 | Time(s) 0.0119
Epoch 00117 | Loss 0.2180 | Test Acc 0.9294 | Time(s) 0.0119
Epoch 00118 | Loss 0.2170 | Test Acc 0.9294 | Time(s) 0.0119
Epoch 00119 | Loss 0.2154 | Test Acc 0.9320 | Time(s) 0.0119
Epoch 00120 | Loss 0.2143 | Test Acc 0.9320 | Time(s) 0.0119
Epoch 00121 | Loss 0.2135 | Test Acc 0.9307 | Time(s) 0.0119
Epoch 00122 | Loss 0.2123 | Test Acc 0.9314 | Time(s) 0.0119
Epoch 00123 | Loss 0.2120 | Test Acc 0.9333 | Time(s) 0.0119
Epoch 00124 | Loss 0.2137 | Test Acc 0.9294 | Time(s) 0.0119
Epoch 00125 | Loss 0.2216 | Test Acc 0.9222 | Time(s) 0.0119
Epoch 00126 | Loss 0.2743 | Test Acc 0.9209 | Time(s) 0.0119
Epoch 00127 | Loss 0.2366 | Test Acc 0.9281 | Time(s) 0.0119
Epoch 00128 | Loss 0.2259 | Test Acc 0.9340 | Time(s) 0.0119
Epoch 00129 | Loss 0.2209 | Test Acc 0.9255 | Time(s) 0.0119
Epoch 00130 | Loss 0.2242 | Test Acc 0.9209 | Time(s) 0.0119
Epoch 00131 | Loss 0.2586 | Test Acc 0.9248 | Time(s) 0.0119
Epoch 00132 | Loss 0.2211 | Test Acc 0.9190 | Time(s) 0.0119
Epoch 00133 | Loss 0.2406 | Test Acc 0.9046 | Time(s) 0.0119
Epoch 00134 | Loss 0.3724 | Test Acc 0.9294 | Time(s) 0.0119
Epoch 00135 | Loss 0.2317 | Test Acc 0.8739 | Time(s) 0.0119
