Epoch 00000 | Loss 2.1842 | Test Acc 0.2536 | Time(s) nan
Epoch 00001 | Loss 10.7336 | Test Acc 0.2203 | Time(s) nan
Epoch 00002 | Loss 5.5130 | Test Acc 0.2203 | Time(s) nan
Epoch 00003 | Loss 2.0921 | Test Acc 0.1837 | Time(s) 0.0114
Epoch 00004 | Loss 2.0349 | Test Acc 0.2105 | Time(s) 0.0114
Epoch 00005 | Loss 2.0103 | Test Acc 0.2261 | Time(s) 0.0114
Epoch 00006 | Loss 1.9575 | Test Acc 0.2458 | Time(s) 0.0114
Epoch 00007 | Loss 1.8862 | Test Acc 0.4451 | Time(s) 0.0114
Epoch 00008 | Loss 1.9046 | Test Acc 0.4294 | Time(s) 0.0114
Epoch 00009 | Loss 1.8359 | Test Acc 0.4359 | Time(s) 0.0117
Epoch 00010 | Loss 1.7783 | Test Acc 0.4889 | Time(s) 0.0116
Epoch 00011 | Loss 1.7450 | Test Acc 0.4353 | Time(s) 0.0116
Epoch 00012 | Loss 1.6968 | Test Acc 0.4601 | Time(s) 0.0115
Epoch 00013 | Loss 1.6071 | Test Acc 0.4405 | Time(s) 0.0115
Epoch 00014 | Loss 1.5099 | Test Acc 0.4791 | Time(s) 0.0114
Epoch 00015 | Loss 1.4253 | Test Acc 0.5261 | Time(s) 0.0114
Epoch 00016 | Loss 1.4554 | Test Acc 0.4765 | Time(s) 0.0114
Epoch 00017 | Loss 1.3631 | Test Acc 0.6026 | Time(s) 0.0114
Epoch 00018 | Loss 1.2111 | Test Acc 0.6627 | Time(s) 0.0113
Epoch 00019 | Loss 1.1166 | Test Acc 0.6588 | Time(s) 0.0113
Epoch 00020 | Loss 1.0610 | Test Acc 0.6281 | Time(s) 0.0113
Epoch 00021 | Loss 1.1010 | Test Acc 0.6595 | Time(s) 0.0113
Epoch 00022 | Loss 1.0910 | Test Acc 0.7556 | Time(s) 0.0113
Epoch 00023 | Loss 0.8249 | Test Acc 0.6536 | Time(s) 0.0113
Epoch 00024 | Loss 1.0046 | Test Acc 0.7216 | Time(s) 0.0113
Epoch 00025 | Loss 0.8369 | Test Acc 0.5889 | Time(s) 0.0113
Epoch 00026 | Loss 1.1043 | Test Acc 0.5503 | Time(s) 0.0113
Epoch 00027 | Loss 1.3467 | Test Acc 0.7523 | Time(s) 0.0113
Epoch 00028 | Loss 0.7153 | Test Acc 0.6712 | Time(s) 0.0115
Epoch 00029 | Loss 0.9384 | Test Acc 0.7752 | Time(s) 0.0116
Epoch 00030 | Loss 0.7276 | Test Acc 0.7059 | Time(s) 0.0117
Epoch 00031 | Loss 0.8313 | Test Acc 0.7843 | Time(s) 0.0120
Epoch 00032 | Loss 0.6553 | Test Acc 0.7111 | Time(s) 0.0121
Epoch 00033 | Loss 0.7602 | Test Acc 0.8026 | Time(s) 0.0126
Epoch 00034 | Loss 0.6501 | Test Acc 0.7902 | Time(s) 0.0128
Epoch 00035 | Loss 0.7111 | Test Acc 0.8092 | Time(s) 0.0129
Epoch 00036 | Loss 0.6629 | Test Acc 0.8131 | Time(s) 0.0130
Epoch 00037 | Loss 0.6253 | Test Acc 0.7804 | Time(s) 0.0131
Epoch 00038 | Loss 0.6597 | Test Acc 0.7954 | Time(s) 0.0131
Epoch 00039 | Loss 0.6346 | Test Acc 0.8340 | Time(s) 0.0132
Epoch 00040 | Loss 0.5776 | Test Acc 0.8314 | Time(s) 0.0132
Epoch 00041 | Loss 0.6065 | Test Acc 0.8477 | Time(s) 0.0132
Epoch 00042 | Loss 0.5693 | Test Acc 0.8451 | Time(s) 0.0132
Epoch 00043 | Loss 0.5495 | Test Acc 0.8314 | Time(s) 0.0133
Epoch 00044 | Loss 0.5603 | Test Acc 0.8856 | Time(s) 0.0133
Epoch 00045 | Loss 0.5110 | Test Acc 0.8817 | Time(s) 0.0133
Epoch 00046 | Loss 0.5179 | Test Acc 0.8882 | Time(s) 0.0133
Epoch 00047 | Loss 0.5127 | Test Acc 0.8961 | Time(s) 0.0133
Epoch 00048 | Loss 0.4777 | Test Acc 0.8830 | Time(s) 0.0133
Epoch 00049 | Loss 0.4801 | Test Acc 0.8908 | Time(s) 0.0133
Epoch 00050 | Loss 0.4537 | Test Acc 0.8850 | Time(s) 0.0133
Epoch 00051 | Loss 0.4554 | Test Acc 0.9007 | Time(s) 0.0133
Epoch 00052 | Loss 0.4369 | Test Acc 0.9039 | Time(s) 0.0132
Epoch 00053 | Loss 0.4221 | Test Acc 0.9033 | Time(s) 0.0132
Epoch 00054 | Loss 0.4172 | Test Acc 0.9092 | Time(s) 0.0131
Epoch 00055 | Loss 0.4075 | Test Acc 0.9078 | Time(s) 0.0131
Epoch 00056 | Loss 0.3973 | Test Acc 0.9013 | Time(s) 0.0131
Epoch 00057 | Loss 0.3859 | Test Acc 0.9020 | Time(s) 0.0130
Epoch 00058 | Loss 0.3787 | Test Acc 0.9078 | Time(s) 0.0130
Epoch 00059 | Loss 0.3747 | Test Acc 0.9085 | Time(s) 0.0130
Epoch 00060 | Loss 0.3667 | Test Acc 0.9059 | Time(s) 0.0129
Epoch 00061 | Loss 0.3609 | Test Acc 0.9098 | Time(s) 0.0129
Epoch 00062 | Loss 0.3518 | Test Acc 0.9111 | Time(s) 0.0129
Epoch 00063 | Loss 0.3480 | Test Acc 0.9105 | Time(s) 0.0129
Epoch 00064 | Loss 0.3420 | Test Acc 0.9124 | Time(s) 0.0129
Epoch 00065 | Loss 0.3383 | Test Acc 0.9170 | Time(s) 0.0128
Epoch 00066 | Loss 0.3334 | Test Acc 0.9163 | Time(s) 0.0128
Epoch 00067 | Loss 0.3315 | Test Acc 0.9144 | Time(s) 0.0128
Epoch 00068 | Loss 0.3255 | Test Acc 0.9137 | Time(s) 0.0129
Epoch 00069 | Loss 0.3218 | Test Acc 0.9124 | Time(s) 0.0129
Epoch 00070 | Loss 0.3187 | Test Acc 0.9170 | Time(s) 0.0129
Epoch 00071 | Loss 0.3126 | Test Acc 0.9190 | Time(s) 0.0128
Epoch 00072 | Loss 0.3110 | Test Acc 0.9163 | Time(s) 0.0128
Epoch 00073 | Loss 0.3075 | Test Acc 0.9176 | Time(s) 0.0128
Epoch 00074 | Loss 0.3023 | Test Acc 0.9183 | Time(s) 0.0128
Epoch 00075 | Loss 0.3003 | Test Acc 0.9190 | Time(s) 0.0128
Epoch 00076 | Loss 0.2970 | Test Acc 0.9170 | Time(s) 0.0128
Epoch 00077 | Loss 0.3009 | Test Acc 0.9170 | Time(s) 0.0127
Epoch 00078 | Loss 0.3023 | Test Acc 0.9105 | Time(s) 0.0127
Epoch 00079 | Loss 0.3004 | Test Acc 0.9183 | Time(s) 0.0127
Epoch 00080 | Loss 0.2866 | Test Acc 0.9170 | Time(s) 0.0127
Epoch 00081 | Loss 0.2901 | Test Acc 0.9190 | Time(s) 0.0127
Epoch 00082 | Loss 0.2804 | Test Acc 0.9229 | Time(s) 0.0127
Epoch 00083 | Loss 0.2827 | Test Acc 0.9222 | Time(s) 0.0127
Epoch 00084 | Loss 0.2764 | Test Acc 0.9203 | Time(s) 0.0126
Epoch 00085 | Loss 0.2747 | Test Acc 0.9190 | Time(s) 0.0126
Epoch 00086 | Loss 0.2742 | Test Acc 0.9203 | Time(s) 0.0126
Epoch 00087 | Loss 0.2719 | Test Acc 0.9248 | Time(s) 0.0126
Epoch 00088 | Loss 0.2761 | Test Acc 0.9261 | Time(s) 0.0126
Epoch 00089 | Loss 0.2718 | Test Acc 0.9196 | Time(s) 0.0125
Epoch 00090 | Loss 0.2772 | Test Acc 0.9131 | Time(s) 0.0125
Epoch 00091 | Loss 0.2720 | Test Acc 0.9275 | Time(s) 0.0125
Epoch 00092 | Loss 0.2608 | Test Acc 0.9255 | Time(s) 0.0125
Epoch 00093 | Loss 0.2590 | Test Acc 0.9242 | Time(s) 0.0125
Epoch 00094 | Loss 0.2632 | Test Acc 0.9203 | Time(s) 0.0125
Epoch 00095 | Loss 0.2709 | Test Acc 0.9183 | Time(s) 0.0124
Epoch 00096 | Loss 0.2610 | Test Acc 0.9268 | Time(s) 0.0124
Epoch 00097 | Loss 0.2501 | Test Acc 0.9209 | Time(s) 0.0124
Epoch 00098 | Loss 0.2553 | Test Acc 0.9255 | Time(s) 0.0124
Epoch 00099 | Loss 0.2562 | Test Acc 0.9229 | Time(s) 0.0124
Epoch 00100 | Loss 0.2628 | Test Acc 0.9196 | Time(s) 0.0124
Epoch 00101 | Loss 0.2529 | Test Acc 0.9275 | Time(s) 0.0124
Epoch 00102 | Loss 0.2415 | Test Acc 0.9216 | Time(s) 0.0124
Epoch 00103 | Loss 0.2552 | Test Acc 0.9255 | Time(s) 0.0124
Epoch 00104 | Loss 0.2512 | Test Acc 0.9222 | Time(s) 0.0124
Epoch 00105 | Loss 0.2677 | Test Acc 0.9209 | Time(s) 0.0124
Epoch 00106 | Loss 0.2538 | Test Acc 0.9150 | Time(s) 0.0124
Epoch 00107 | Loss 0.2480 | Test Acc 0.9170 | Time(s) 0.0124
Epoch 00108 | Loss 0.2795 | Test Acc 0.9229 | Time(s) 0.0123
Epoch 00109 | Loss 0.2430 | Test Acc 0.9307 | Time(s) 0.0123
Epoch 00110 | Loss 0.2377 | Test Acc 0.9255 | Time(s) 0.0123
Epoch 00111 | Loss 0.2458 | Test Acc 0.9275 | Time(s) 0.0123
Epoch 00112 | Loss 0.2298 | Test Acc 0.9275 | Time(s) 0.0123
Epoch 00113 | Loss 0.2430 | Test Acc 0.9157 | Time(s) 0.0123
Epoch 00114 | Loss 0.2765 | Test Acc 0.9203 | Time(s) 0.0123
