
 0.9523,00209
 0.9647,00347
 0.9595,00487
 0.9569,00269
 0.9588,00494
 0.9542,00244
 0.9641,00347
 0.9549,00237
 0.9575,00487
 0.9562,00336
 0.9562,00261
 0.9510,00466
 0.9569,00398
