Epoch 00000 | Loss 2.0879 | Test Acc 0.2536 | Time(s) nan
Epoch 00001 | Loss 10.9664 | Test Acc 0.2203 | Time(s) nan
Epoch 00002 | Loss 6.8985 | Test Acc 0.2183 | Time(s) nan
Epoch 00003 | Loss 2.3969 | Test Acc 0.0922 | Time(s) 0.0130
Epoch 00004 | Loss 2.1318 | Test Acc 0.1294 | Time(s) 0.0132
Epoch 00005 | Loss 2.0362 | Test Acc 0.2536 | Time(s) 0.0133
Epoch 00006 | Loss 1.9659 | Test Acc 0.2542 | Time(s) 0.0133
Epoch 00007 | Loss 1.8822 | Test Acc 0.4340 | Time(s) 0.0134
Epoch 00008 | Loss 1.8143 | Test Acc 0.4340 | Time(s) 0.0143
Epoch 00009 | Loss 1.7387 | Test Acc 0.5346 | Time(s) 0.0142
Epoch 00010 | Loss 1.6803 | Test Acc 0.3797 | Time(s) 0.0140
Epoch 00011 | Loss 1.7738 | Test Acc 0.6013 | Time(s) 0.0138
Epoch 00012 | Loss 1.6172 | Test Acc 0.4908 | Time(s) 0.0138
Epoch 00013 | Loss 1.5564 | Test Acc 0.6072 | Time(s) 0.0137
Epoch 00014 | Loss 1.3273 | Test Acc 0.5359 | Time(s) 0.0137
Epoch 00015 | Loss 1.3261 | Test Acc 0.6948 | Time(s) 0.0137
Epoch 00016 | Loss 1.1770 | Test Acc 0.7549 | Time(s) 0.0136
Epoch 00017 | Loss 1.0430 | Test Acc 0.6686 | Time(s) 0.0137
Epoch 00018 | Loss 1.0007 | Test Acc 0.8190 | Time(s) 0.0136
Epoch 00019 | Loss 0.8394 | Test Acc 0.7935 | Time(s) 0.0136
Epoch 00020 | Loss 0.7731 | Test Acc 0.7954 | Time(s) 0.0136
Epoch 00021 | Loss 0.7186 | Test Acc 0.7791 | Time(s) 0.0135
Epoch 00022 | Loss 0.7226 | Test Acc 0.7190 | Time(s) 0.0135
Epoch 00023 | Loss 0.8591 | Test Acc 0.8712 | Time(s) 0.0135
Epoch 00024 | Loss 0.5253 | Test Acc 0.7908 | Time(s) 0.0135
Epoch 00025 | Loss 0.7002 | Test Acc 0.8235 | Time(s) 0.0135
Epoch 00026 | Loss 0.5557 | Test Acc 0.8359 | Time(s) 0.0134
Epoch 00027 | Loss 0.5500 | Test Acc 0.8301 | Time(s) 0.0134
Epoch 00028 | Loss 0.5372 | Test Acc 0.8503 | Time(s) 0.0134
Epoch 00029 | Loss 0.4916 | Test Acc 0.8471 | Time(s) 0.0134
Epoch 00030 | Loss 0.4868 | Test Acc 0.8464 | Time(s) 0.0135
Epoch 00031 | Loss 0.4956 | Test Acc 0.8980 | Time(s) 0.0135
Epoch 00032 | Loss 0.4318 | Test Acc 0.8778 | Time(s) 0.0135
Epoch 00033 | Loss 0.4714 | Test Acc 0.9059 | Time(s) 0.0135
Epoch 00034 | Loss 0.4218 | Test Acc 0.9033 | Time(s) 0.0134
Epoch 00035 | Loss 0.4091 | Test Acc 0.9046 | Time(s) 0.0134
Epoch 00036 | Loss 0.3997 | Test Acc 0.8778 | Time(s) 0.0134
Epoch 00037 | Loss 0.5011 | Test Acc 0.9118 | Time(s) 0.0134
Epoch 00038 | Loss 0.3828 | Test Acc 0.8137 | Time(s) 0.0134
Epoch 00039 | Loss 0.5428 | Test Acc 0.9026 | Time(s) 0.0133
Epoch 00040 | Loss 0.4084 | Test Acc 0.8634 | Time(s) 0.0133
Epoch 00041 | Loss 0.5090 | Test Acc 0.8948 | Time(s) 0.0134
Epoch 00042 | Loss 0.3997 | Test Acc 0.8961 | Time(s) 0.0135
Epoch 00043 | Loss 0.3791 | Test Acc 0.8719 | Time(s) 0.0135
Epoch 00044 | Loss 0.4348 | Test Acc 0.9144 | Time(s) 0.0136
