Epoch 00000 | Loss 4.2492 | Test Acc 0.0288 | Time(s) nan
Epoch 00001 | Loss 4.1510 | Test Acc 0.0424 | Time(s) nan
Epoch 00002 | Loss 4.1036 | Test Acc 0.0399 | Time(s) nan
Epoch 00003 | Loss 3.9834 | Test Acc 0.0399 | Time(s) 0.0263
Epoch 00004 | Loss 3.9874 | Test Acc 0.0417 | Time(s) 0.0262
Epoch 00005 | Loss 3.9099 | Test Acc 0.0505 | Time(s) 0.0263
Epoch 00006 | Loss 3.8356 | Test Acc 0.1190 | Time(s) 0.0262
Epoch 00007 | Loss 3.6934 | Test Acc 0.0871 | Time(s) 0.0262
Epoch 00008 | Loss 3.5744 | Test Acc 0.1210 | Time(s) 0.0262
Epoch 00009 | Loss 3.4266 | Test Acc 0.2425 | Time(s) 0.0262
Epoch 00010 | Loss 3.2477 | Test Acc 0.2112 | Time(s) 0.0262
Epoch 00011 | Loss 3.0650 | Test Acc 0.2205 | Time(s) 0.0261
Epoch 00012 | Loss 2.8847 | Test Acc 0.2725 | Time(s) 0.0261
Epoch 00013 | Loss 2.7059 | Test Acc 0.3296 | Time(s) 0.0266
Epoch 00014 | Loss 2.5403 | Test Acc 0.3529 | Time(s) 0.0266
Epoch 00015 | Loss 2.4453 | Test Acc 0.3647 | Time(s) 0.0265
Epoch 00016 | Loss 2.3176 | Test Acc 0.4041 | Time(s) 0.0265
Epoch 00017 | Loss 2.1908 | Test Acc 0.3956 | Time(s) 0.0265
Epoch 00018 | Loss 2.0919 | Test Acc 0.4322 | Time(s) 0.0266
Epoch 00019 | Loss 1.9912 | Test Acc 0.4514 | Time(s) 0.0268
Epoch 00020 | Loss 1.8414 | Test Acc 0.4789 | Time(s) 0.0275
Epoch 00021 | Loss 1.7613 | Test Acc 0.5011 | Time(s) 0.0274
Epoch 00022 | Loss 1.6812 | Test Acc 0.4958 | Time(s) 0.0273
Epoch 00023 | Loss 1.6116 | Test Acc 0.5287 | Time(s) 0.0273
Epoch 00024 | Loss 1.5054 | Test Acc 0.5428 | Time(s) 0.0272
Epoch 00025 | Loss 1.4429 | Test Acc 0.5433 | Time(s) 0.0272
Epoch 00026 | Loss 1.3884 | Test Acc 0.5587 | Time(s) 0.0271
