Epoch 00000 | Loss 4.2472 | Test Acc 0.0551 | Time(s) nan
Epoch 00001 | Loss 4.1667 | Test Acc 0.0447 | Time(s) nan
Epoch 00002 | Loss 4.0525 | Test Acc 0.0187 | Time(s) nan
Epoch 00003 | Loss 3.9703 | Test Acc 0.0899 | Time(s) 0.0264
Epoch 00004 | Loss 3.9467 | Test Acc 0.0816 | Time(s) 0.0264
Epoch 00005 | Loss 3.8818 | Test Acc 0.0793 | Time(s) 0.0264
Epoch 00006 | Loss 3.7806 | Test Acc 0.0917 | Time(s) 0.0264
Epoch 00007 | Loss 3.6533 | Test Acc 0.0662 | Time(s) 0.0264
Epoch 00008 | Loss 3.5272 | Test Acc 0.1397 | Time(s) 0.0265
Epoch 00009 | Loss 3.3699 | Test Acc 0.1758 | Time(s) 0.0265
Epoch 00010 | Loss 3.2113 | Test Acc 0.2326 | Time(s) 0.0265
Epoch 00011 | Loss 3.0223 | Test Acc 0.3029 | Time(s) 0.0265
Epoch 00012 | Loss 2.8000 | Test Acc 0.3521 | Time(s) 0.0266
Epoch 00013 | Loss 2.6049 | Test Acc 0.3903 | Time(s) 0.0267
Epoch 00014 | Loss 2.3831 | Test Acc 0.3978 | Time(s) 0.0266
Epoch 00015 | Loss 2.2699 | Test Acc 0.4044 | Time(s) 0.0266
Epoch 00016 | Loss 2.1029 | Test Acc 0.4489 | Time(s) 0.0266
Epoch 00017 | Loss 2.0114 | Test Acc 0.4756 | Time(s) 0.0265
Epoch 00018 | Loss 1.8829 | Test Acc 0.4807 | Time(s) 0.0265
Epoch 00019 | Loss 1.8010 | Test Acc 0.5100 | Time(s) 0.0265
Epoch 00020 | Loss 1.6931 | Test Acc 0.5014 | Time(s) 0.0265
Epoch 00021 | Loss 1.6058 | Test Acc 0.5320 | Time(s) 0.0265
Epoch 00022 | Loss 1.5176 | Test Acc 0.5352 | Time(s) 0.0265
Epoch 00023 | Loss 1.4782 | Test Acc 0.5461 | Time(s) 0.0265
Epoch 00024 | Loss 1.4145 | Test Acc 0.5539 | Time(s) 0.0265
Epoch 00025 | Loss 1.3556 | Test Acc 0.5567 | Time(s) 0.0265
Epoch 00026 | Loss 1.2866 | Test Acc 0.5698 | Time(s) 0.0265
Epoch 00027 | Loss 1.2403 | Test Acc 0.5754 | Time(s) 0.0265
Epoch 00028 | Loss 1.2109 | Test Acc 0.5890 | Time(s) 0.0266
Epoch 00029 | Loss 1.1493 | Test Acc 0.5938 | Time(s) 0.0266
Epoch 00030 | Loss 1.0990 | Test Acc 0.5969 | Time(s) 0.0266
Epoch 00031 | Loss 1.0745 | Test Acc 0.6087 | Time(s) 0.0266
Epoch 00032 | Loss 1.0488 | Test Acc 0.5868 | Time(s) 0.0267
Epoch 00033 | Loss 1.0687 | Test Acc 0.5923 | Time(s) 0.0266
Epoch 00034 | Loss 1.0548 | Test Acc 0.6090 | Time(s) 0.0266
Epoch 00035 | Loss 0.9472 | Test Acc 0.6019 | Time(s) 0.0266
Epoch 00036 | Loss 0.9445 | Test Acc 0.6138 | Time(s) 0.0266
Epoch 00037 | Loss 0.9148 | Test Acc 0.6193 | Time(s) 0.0266
Epoch 00038 | Loss 0.8817 | Test Acc 0.6145 | Time(s) 0.0266
Epoch 00039 | Loss 0.8721 | Test Acc 0.6219 | Time(s) 0.0266
Epoch 00040 | Loss 0.8344 | Test Acc 0.6183 | Time(s) 0.0266
Epoch 00041 | Loss 0.8231 | Test Acc 0.6267 | Time(s) 0.0266
Epoch 00042 | Loss 0.7964 | Test Acc 0.6206 | Time(s) 0.0266
Epoch 00043 | Loss 0.7854 | Test Acc 0.6234 | Time(s) 0.0266
Epoch 00044 | Loss 0.7582 | Test Acc 0.6247 | Time(s) 0.0266
Epoch 00045 | Loss 0.7475 | Test Acc 0.6257 | Time(s) 0.0266
Epoch 00046 | Loss 0.7231 | Test Acc 0.6262 | Time(s) 0.0266
Epoch 00047 | Loss 0.7114 | Test Acc 0.6320 | Time(s) 0.0267
Epoch 00048 | Loss 0.6946 | Test Acc 0.6252 | Time(s) 0.0267
Epoch 00049 | Loss 0.6773 | Test Acc 0.6221 | Time(s) 0.0267
Epoch 00050 | Loss 0.6635 | Test Acc 0.6252 | Time(s) 0.0267
Epoch 00051 | Loss 0.6436 | Test Acc 0.6300 | Time(s) 0.0267
Epoch 00052 | Loss 0.6337 | Test Acc 0.6300 | Time(s) 0.0267
Epoch 00053 | Loss 0.6182 | Test Acc 0.6262 | Time(s) 0.0268
Epoch 00054 | Loss 0.6100 | Test Acc 0.6191 | Time(s) 0.0268
Epoch 00055 | Loss 0.6251 | Test Acc 0.5933 | Time(s) 0.0268
Epoch 00056 | Loss 0.7160 | Test Acc 0.5645 | Time(s) 0.0268
Epoch 00057 | Loss 0.8876 | Test Acc 0.5903 | Time(s) 0.0268
Epoch 00058 | Loss 0.6940 | Test Acc 0.5926 | Time(s) 0.0268
Epoch 00059 | Loss 0.7332 | Test Acc 0.6082 | Time(s) 0.0268
Epoch 00060 | Loss 0.6274 | Test Acc 0.5911 | Time(s) 0.0268
Epoch 00061 | Loss 0.7058 | Test Acc 0.6312 | Time(s) 0.0268
Epoch 00062 | Loss 0.5672 | Test Acc 0.6178 | Time(s) 0.0268
Epoch 00063 | Loss 0.6513 | Test Acc 0.6163 | Time(s) 0.0268
Epoch 00064 | Loss 0.6060 | Test Acc 0.6254 | Time(s) 0.0269
Epoch 00065 | Loss 0.5543 | Test Acc 0.6130 | Time(s) 0.0269
Epoch 00066 | Loss 0.6026 | Test Acc 0.6186 | Time(s) 0.0269
Epoch 00067 | Loss 0.5698 | Test Acc 0.6302 | Time(s) 0.0269
Epoch 00068 | Loss 0.5266 | Test Acc 0.6183 | Time(s) 0.0269
Epoch 00069 | Loss 0.5516 | Test Acc 0.6224 | Time(s) 0.0269
Epoch 00070 | Loss 0.5408 | Test Acc 0.6310 | Time(s) 0.0269
Epoch 00071 | Loss 0.4960 | Test Acc 0.6224 | Time(s) 0.0269
Epoch 00072 | Loss 0.5102 | Test Acc 0.6171 | Time(s) 0.0269
Epoch 00073 | Loss 0.5056 | Test Acc 0.6216 | Time(s) 0.0269
Epoch 00074 | Loss 0.4718 | Test Acc 0.6239 | Time(s) 0.0269
Epoch 00075 | Loss 0.4736 | Test Acc 0.6241 | Time(s) 0.0269
Epoch 00076 | Loss 0.4732 | Test Acc 0.6204 | Time(s) 0.0269
Epoch 00077 | Loss 0.4454 | Test Acc 0.6231 | Time(s) 0.0269
Epoch 00078 | Loss 0.4481 | Test Acc 0.6193 | Time(s) 0.0269
Epoch 00079 | Loss 0.4402 | Test Acc 0.6204 | Time(s) 0.0270
Epoch 00080 | Loss 0.4207 | Test Acc 0.6153 | Time(s) 0.0270
Epoch 00081 | Loss 0.4245 | Test Acc 0.6181 | Time(s) 0.0271
Epoch 00082 | Loss 0.4119 | Test Acc 0.6108 | Time(s) 0.0272
Epoch 00083 | Loss 0.4026 | Test Acc 0.6113 | Time(s) 0.0272
Epoch 00084 | Loss 0.4164 | Test Acc 0.5895 | Time(s) 0.0272
Epoch 00085 | Loss 0.4628 | Test Acc 0.5873 | Time(s) 0.0272
Epoch 00086 | Loss 0.6727 | Test Acc 0.5479 | Time(s) 0.0273
Epoch 00087 | Loss 0.7111 | Test Acc 0.6034 | Time(s) 0.0273
Epoch 00088 | Loss 0.4409 | Test Acc 0.5951 | Time(s) 0.0273
Epoch 00089 | Loss 0.6129 | Test Acc 0.6151 | Time(s) 0.0273
Epoch 00090 | Loss 0.4041 | Test Acc 0.5794 | Time(s) 0.0274
Epoch 00091 | Loss 0.5189 | Test Acc 0.6022 | Time(s) 0.0274
Epoch 00092 | Loss 0.4269 | Test Acc 0.6211 | Time(s) 0.0274
Epoch 00093 | Loss 0.4320 | Test Acc 0.6171 | Time(s) 0.0274
Epoch 00094 | Loss 0.4567 | Test Acc 0.6168 | Time(s) 0.0275
Epoch 00095 | Loss 0.3955 | Test Acc 0.6050 | Time(s) 0.0275
Epoch 00096 | Loss 0.4165 | Test Acc 0.6055 | Time(s) 0.0275
Epoch 00097 | Loss 0.4235 | Test Acc 0.6181 | Time(s) 0.0275
Epoch 00098 | Loss 0.3789 | Test Acc 0.6173 | Time(s) 0.0275
Epoch 00099 | Loss 0.3850 | Test Acc 0.6191 | Time(s) 0.0275
Best Test Acc 0.6320 at Epoch 00047
