Epoch 00000 | Loss 1.7922 | Test Acc 0.0770 | Time(s) nan
Epoch 00001 | Loss 1.7801 | Test Acc 0.0810 | Time(s) nan
Epoch 00002 | Loss 1.7320 | Test Acc 0.2770 | Time(s) nan
Epoch 00003 | Loss 1.6263 | Test Acc 0.5130 | Time(s) 0.0091
Epoch 00004 | Loss 1.4490 | Test Acc 0.5920 | Time(s) 0.0090
Epoch 00005 | Loss 1.1916 | Test Acc 0.6150 | Time(s) 0.0089
Epoch 00006 | Loss 0.8774 | Test Acc 0.6470 | Time(s) 0.0089
Epoch 00007 | Loss 0.5666 | Test Acc 0.6610 | Time(s) 0.0089
Epoch 00008 | Loss 0.3266 | Test Acc 0.6480 | Time(s) 0.0089
Epoch 00009 | Loss 0.1803 | Test Acc 0.6370 | Time(s) 0.0088
Epoch 00010 | Loss 0.1011 | Test Acc 0.6350 | Time(s) 0.0088
Epoch 00011 | Loss 0.0566 | Test Acc 0.6140 | Time(s) 0.0088
Epoch 00012 | Loss 0.0314 | Test Acc 0.6150 | Time(s) 0.0088
Epoch 00013 | Loss 0.0181 | Test Acc 0.6170 | Time(s) 0.0092
Epoch 00014 | Loss 0.0104 | Test Acc 0.6230 | Time(s) 0.0091
Epoch 00015 | Loss 0.0057 | Test Acc 0.6300 | Time(s) 0.0092
Epoch 00016 | Loss 0.0028 | Test Acc 0.6360 | Time(s) 0.0091
Epoch 00017 | Loss 0.0014 | Test Acc 0.6400 | Time(s) 0.0091
Epoch 00018 | Loss 0.0007 | Test Acc 0.6420 | Time(s) 0.0091
Epoch 00019 | Loss 0.0003 | Test Acc 0.6360 | Time(s) 0.0091
Epoch 00020 | Loss 0.0002 | Test Acc 0.6360 | Time(s) 0.0090
Epoch 00021 | Loss 0.0001 | Test Acc 0.6380 | Time(s) 0.0090
Epoch 00022 | Loss 0.0001 | Test Acc 0.6380 | Time(s) 0.0090
Epoch 00023 | Loss 0.0000 | Test Acc 0.6370 | Time(s) 0.0090
Epoch 00024 | Loss 0.0000 | Test Acc 0.6390 | Time(s) 0.0090
Epoch 00025 | Loss 0.0000 | Test Acc 0.6400 | Time(s) 0.0090
Epoch 00026 | Loss 0.0000 | Test Acc 0.6400 | Time(s) 0.0091
Epoch 00027 | Loss 0.0000 | Test Acc 0.6400 | Time(s) 0.0091
Epoch 00028 | Loss 0.0000 | Test Acc 0.6410 | Time(s) 0.0091
Epoch 00029 | Loss 0.0000 | Test Acc 0.6410 | Time(s) 0.0090
Epoch 00030 | Loss 0.0000 | Test Acc 0.6410 | Time(s) 0.0090
Epoch 00031 | Loss 0.0000 | Test Acc 0.6400 | Time(s) 0.0090
Epoch 00032 | Loss 0.0000 | Test Acc 0.6400 | Time(s) 0.0090
Epoch 00033 | Loss 0.0000 | Test Acc 0.6410 | Time(s) 0.0090
Epoch 00034 | Loss 0.0000 | Test Acc 0.6410 | Time(s) 0.0090
Epoch 00035 | Loss 0.0000 | Test Acc 0.6410 | Time(s) 0.0090
Epoch 00036 | Loss 0.0000 | Test Acc 0.6410 | Time(s) 0.0090
Epoch 00037 | Loss 0.0000 | Test Acc 0.6430 | Time(s) 0.0090
Epoch 00038 | Loss 0.0000 | Test Acc 0.6430 | Time(s) 0.0090
Epoch 00039 | Loss 0.0000 | Test Acc 0.6440 | Time(s) 0.0090
Epoch 00040 | Loss 0.0000 | Test Acc 0.6440 | Time(s) 0.0090
Epoch 00041 | Loss 0.0000 | Test Acc 0.6440 | Time(s) 0.0090
Epoch 00042 | Loss 0.0000 | Test Acc 0.6440 | Time(s) 0.0090
Epoch 00043 | Loss 0.0000 | Test Acc 0.6440 | Time(s) 0.0090
Epoch 00044 | Loss 0.0000 | Test Acc 0.6440 | Time(s) 0.0090
Epoch 00045 | Loss 0.0000 | Test Acc 0.6440 | Time(s) 0.0090
Epoch 00046 | Loss 0.0000 | Test Acc 0.6440 | Time(s) 0.0090
Epoch 00047 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0090
Epoch 00048 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0090
Epoch 00049 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0090
Epoch 00050 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0090
Epoch 00051 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0090
Epoch 00052 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0090
Epoch 00053 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0090
Epoch 00054 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0090
Epoch 00055 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0090
Epoch 00056 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0090
Epoch 00057 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0090
Epoch 00058 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0090
Epoch 00059 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0090
Epoch 00060 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0089
Epoch 00061 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0089
Epoch 00062 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0089
Epoch 00063 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0089
Epoch 00064 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0089
Epoch 00065 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0089
Epoch 00066 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0089
Epoch 00067 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0089
Epoch 00068 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0089
Epoch 00069 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0089
Epoch 00070 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0089
Epoch 00071 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0089
Epoch 00072 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0089
Epoch 00073 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0089
Epoch 00074 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0089
Epoch 00075 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0089
Epoch 00076 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0089
Epoch 00077 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0089
Epoch 00078 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0089
Epoch 00079 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0089
Epoch 00080 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0089
Epoch 00081 | Loss 0.0000 | Test Acc 0.6450 | Time(s) 0.0089
