Epoch 00000 | Loss 2.6982 | Test Acc 0.3526 | Time(s) nan
Epoch 00001 | Loss 2.0858 | Test Acc 0.4238 | Time(s) nan
Epoch 00002 | Loss 1.8118 | Test Acc 0.3226 | Time(s) nan
Epoch 00003 | Loss 1.8327 | Test Acc 0.7049 | Time(s) 0.0198
Epoch 00004 | Loss 1.3197 | Test Acc 0.7213 | Time(s) 0.0194
Epoch 00005 | Loss 1.2208 | Test Acc 0.7584 | Time(s) 0.0192
Epoch 00006 | Loss 1.0400 | Test Acc 0.8058 | Time(s) 0.0192
Epoch 00007 | Loss 0.8047 | Test Acc 0.8121 | Time(s) 0.0191
Epoch 00008 | Loss 0.6672 | Test Acc 0.8383 | Time(s) 0.0191
Epoch 00009 | Loss 0.5919 | Test Acc 0.8560 | Time(s) 0.0191
Epoch 00010 | Loss 0.5537 | Test Acc 0.8636 | Time(s) 0.0192
Epoch 00011 | Loss 0.5241 | Test Acc 0.8833 | Time(s) 0.0192
Epoch 00012 | Loss 0.4829 | Test Acc 0.8860 | Time(s) 0.0192
Epoch 00013 | Loss 0.4822 | Test Acc 0.8926 | Time(s) 0.0193
Epoch 00014 | Loss 0.4509 | Test Acc 0.8947 | Time(s) 0.0192
Epoch 00015 | Loss 0.4271 | Test Acc 0.8999 | Time(s) 0.0192
Epoch 00016 | Loss 0.4094 | Test Acc 0.9043 | Time(s) 0.0192
Epoch 00017 | Loss 0.3896 | Test Acc 0.9059 | Time(s) 0.0192
Epoch 00018 | Loss 0.3724 | Test Acc 0.9070 | Time(s) 0.0192
Epoch 00019 | Loss 0.3501 | Test Acc 0.9048 | Time(s) 0.0192
Epoch 00020 | Loss 0.3339 | Test Acc 0.9100 | Time(s) 0.0192
Epoch 00021 | Loss 0.3174 | Test Acc 0.9130 | Time(s) 0.0192
Epoch 00022 | Loss 0.3122 | Test Acc 0.9111 | Time(s) 0.0192
Epoch 00023 | Loss 0.3069 | Test Acc 0.9144 | Time(s) 0.0192
Epoch 00024 | Loss 0.2935 | Test Acc 0.9146 | Time(s) 0.0192
Epoch 00025 | Loss 0.2861 | Test Acc 0.9130 | Time(s) 0.0192
