Epoch 00000 | Loss 2.7270 | Test Acc 0.2438 | Time(s) nan
Epoch 00001 | Loss 2.0427 | Test Acc 0.5151 | Time(s) nan
Epoch 00002 | Loss 1.6854 | Test Acc 0.5037 | Time(s) nan
Epoch 00003 | Loss 1.5170 | Test Acc 0.6771 | Time(s) 0.0191
Epoch 00004 | Loss 1.2505 | Test Acc 0.7908 | Time(s) 0.0189
Epoch 00005 | Loss 0.9777 | Test Acc 0.7944 | Time(s) 0.0189
Epoch 00006 | Loss 0.8255 | Test Acc 0.8206 | Time(s) 0.0189
Epoch 00007 | Loss 0.6508 | Test Acc 0.8481 | Time(s) 0.0191
Epoch 00008 | Loss 0.5627 | Test Acc 0.8683 | Time(s) 0.0191
Epoch 00009 | Loss 0.5294 | Test Acc 0.8841 | Time(s) 0.0190
Epoch 00010 | Loss 0.4904 | Test Acc 0.8934 | Time(s) 0.0189
Epoch 00011 | Loss 0.4615 | Test Acc 0.8920 | Time(s) 0.0188
Epoch 00012 | Loss 0.4474 | Test Acc 0.9005 | Time(s) 0.0192
Epoch 00013 | Loss 0.4166 | Test Acc 0.9002 | Time(s) 0.0199
Epoch 00014 | Loss 0.3968 | Test Acc 0.8999 | Time(s) 0.0200
Epoch 00015 | Loss 0.3771 | Test Acc 0.9056 | Time(s) 0.0202
Epoch 00016 | Loss 0.3477 | Test Acc 0.9073 | Time(s) 0.0203
Epoch 00017 | Loss 0.3351 | Test Acc 0.9103 | Time(s) 0.0203
Epoch 00018 | Loss 0.3254 | Test Acc 0.9146 | Time(s) 0.0204
Epoch 00019 | Loss 0.3117 | Test Acc 0.9166 | Time(s) 0.0203
Epoch 00020 | Loss 0.2983 | Test Acc 0.9144 | Time(s) 0.0203
Epoch 00021 | Loss 0.2894 | Test Acc 0.9144 | Time(s) 0.0204
Epoch 00022 | Loss 0.2813 | Test Acc 0.9152 | Time(s) 0.0204
Epoch 00023 | Loss 0.2702 | Test Acc 0.9155 | Time(s) 0.0204
Epoch 00024 | Loss 0.2618 | Test Acc 0.9149 | Time(s) 0.0204
Epoch 00025 | Loss 0.2563 | Test Acc 0.9171 | Time(s) 0.0204
Epoch 00026 | Loss 0.2508 | Test Acc 0.9185 | Time(s) 0.0203
Epoch 00027 | Loss 0.2448 | Test Acc 0.9190 | Time(s) 0.0202
Epoch 00028 | Loss 0.2390 | Test Acc 0.9204 | Time(s) 0.0202
Epoch 00029 | Loss 0.2329 | Test Acc 0.9196 | Time(s) 0.0201
Epoch 00030 | Loss 0.2289 | Test Acc 0.9190 | Time(s) 0.0200
Epoch 00031 | Loss 0.2250 | Test Acc 0.9198 | Time(s) 0.0200
Epoch 00032 | Loss 0.2203 | Test Acc 0.9209 | Time(s) 0.0199
Epoch 00033 | Loss 0.2155 | Test Acc 0.9215 | Time(s) 0.0199
Epoch 00034 | Loss 0.2114 | Test Acc 0.9215 | Time(s) 0.0199
Epoch 00035 | Loss 0.2080 | Test Acc 0.9215 | Time(s) 0.0198
Epoch 00036 | Loss 0.2042 | Test Acc 0.9217 | Time(s) 0.0198
Epoch 00037 | Loss 0.1997 | Test Acc 0.9228 | Time(s) 0.0198
Epoch 00038 | Loss 0.1957 | Test Acc 0.9217 | Time(s) 0.0197
Epoch 00039 | Loss 0.1925 | Test Acc 0.9220 | Time(s) 0.0197
Epoch 00040 | Loss 0.1888 | Test Acc 0.9217 | Time(s) 0.0196
Epoch 00041 | Loss 0.1849 | Test Acc 0.9217 | Time(s) 0.0196
Epoch 00042 | Loss 0.1814 | Test Acc 0.9231 | Time(s) 0.0196
Epoch 00043 | Loss 0.1780 | Test Acc 0.9228 | Time(s) 0.0196
Epoch 00044 | Loss 0.1745 | Test Acc 0.9239 | Time(s) 0.0196
Epoch 00045 | Loss 0.1709 | Test Acc 0.9239 | Time(s) 0.0196
Epoch 00046 | Loss 0.1684 | Test Acc 0.9196 | Time(s) 0.0196
Epoch 00047 | Loss 0.1712 | Test Acc 0.9196 | Time(s) 0.0195
Epoch 00048 | Loss 0.1901 | Test Acc 0.9086 | Time(s) 0.0195
Epoch 00049 | Loss 0.1974 | Test Acc 0.9226 | Time(s) 0.0195
Epoch 00050 | Loss 0.1679 | Test Acc 0.9226 | Time(s) 0.0195
Epoch 00051 | Loss 0.1741 | Test Acc 0.9256 | Time(s) 0.0194
Epoch 00052 | Loss 0.1587 | Test Acc 0.9236 | Time(s) 0.0194
Epoch 00053 | Loss 0.1671 | Test Acc 0.9253 | Time(s) 0.0194
Epoch 00054 | Loss 0.1508 | Test Acc 0.9226 | Time(s) 0.0194
Epoch 00055 | Loss 0.1597 | Test Acc 0.9256 | Time(s) 0.0194
Epoch 00056 | Loss 0.1453 | Test Acc 0.9226 | Time(s) 0.0194
Epoch 00057 | Loss 0.1503 | Test Acc 0.9217 | Time(s) 0.0194
Epoch 00058 | Loss 0.1419 | Test Acc 0.9209 | Time(s) 0.0194
Epoch 00059 | Loss 0.1416 | Test Acc 0.9245 | Time(s) 0.0194
Epoch 00060 | Loss 0.1367 | Test Acc 0.9215 | Time(s) 0.0194
Epoch 00061 | Loss 0.1364 | Test Acc 0.9242 | Time(s) 0.0194
Epoch 00062 | Loss 0.1316 | Test Acc 0.9256 | Time(s) 0.0194
Epoch 00063 | Loss 0.1284 | Test Acc 0.9231 | Time(s) 0.0194
Epoch 00064 | Loss 0.1272 | Test Acc 0.9250 | Time(s) 0.0194
Epoch 00065 | Loss 0.1233 | Test Acc 0.9212 | Time(s) 0.0194
Epoch 00066 | Loss 0.1249 | Test Acc 0.9250 | Time(s) 0.0194
Epoch 00067 | Loss 0.1199 | Test Acc 0.9234 | Time(s) 0.0194
Epoch 00068 | Loss 0.1197 | Test Acc 0.9239 | Time(s) 0.0195
Epoch 00069 | Loss 0.1107 | Test Acc 0.9258 | Time(s) 0.0195
Epoch 00070 | Loss 0.1124 | Test Acc 0.9226 | Time(s) 0.0195
Epoch 00071 | Loss 0.1091 | Test Acc 0.9256 | Time(s) 0.0195
Epoch 00072 | Loss 0.1064 | Test Acc 0.9256 | Time(s) 0.0196
Epoch 00073 | Loss 0.1029 | Test Acc 0.9220 | Time(s) 0.0196
Epoch 00074 | Loss 0.1032 | Test Acc 0.9264 | Time(s) 0.0196
Epoch 00075 | Loss 0.1000 | Test Acc 0.9239 | Time(s) 0.0196
Epoch 00076 | Loss 0.0980 | Test Acc 0.9236 | Time(s) 0.0196
Epoch 00077 | Loss 0.0964 | Test Acc 0.9209 | Time(s) 0.0196
Epoch 00078 | Loss 0.1011 | Test Acc 0.9130 | Time(s) 0.0196
Epoch 00079 | Loss 0.1266 | Test Acc 0.9122 | Time(s) 0.0195
Epoch 00080 | Loss 0.1404 | Test Acc 0.9209 | Time(s) 0.0195
Epoch 00081 | Loss 0.1146 | Test Acc 0.9226 | Time(s) 0.0195
Epoch 00082 | Loss 0.1042 | Test Acc 0.9242 | Time(s) 0.0195
Epoch 00083 | Loss 0.1043 | Test Acc 0.9245 | Time(s) 0.0195
Epoch 00084 | Loss 0.1023 | Test Acc 0.9223 | Time(s) 0.0195
Epoch 00085 | Loss 0.0986 | Test Acc 0.9209 | Time(s) 0.0195
Epoch 00086 | Loss 0.0919 | Test Acc 0.9226 | Time(s) 0.0194
Epoch 00087 | Loss 0.0963 | Test Acc 0.9247 | Time(s) 0.0194
Epoch 00088 | Loss 0.0839 | Test Acc 0.9217 | Time(s) 0.0194
Epoch 00089 | Loss 0.0906 | Test Acc 0.9234 | Time(s) 0.0194
Epoch 00090 | Loss 0.0828 | Test Acc 0.9217 | Time(s) 0.0194
Epoch 00091 | Loss 0.0827 | Test Acc 0.9231 | Time(s) 0.0194
Epoch 00092 | Loss 0.0801 | Test Acc 0.9239 | Time(s) 0.0194
Epoch 00093 | Loss 0.0769 | Test Acc 0.9231 | Time(s) 0.0194
Epoch 00094 | Loss 0.0764 | Test Acc 0.9247 | Time(s) 0.0194
Epoch 00095 | Loss 0.0733 | Test Acc 0.9217 | Time(s) 0.0193
Epoch 00096 | Loss 0.0721 | Test Acc 0.9253 | Time(s) 0.0193
Epoch 00097 | Loss 0.0695 | Test Acc 0.9239 | Time(s) 0.0193
Epoch 00098 | Loss 0.0680 | Test Acc 0.9234 | Time(s) 0.0193
Epoch 00099 | Loss 0.0653 | Test Acc 0.9231 | Time(s) 0.0193
Best Test Acc 0.9264 at Epoch 00074
