Epoch 00000 | Loss 1.9475 | Test Acc 0.0680 | Time(s) nan
Epoch 00001 | Loss 1.9389 | Test Acc 0.1830 | Time(s) nan
Epoch 00002 | Loss 1.9162 | Test Acc 0.4690 | Time(s) nan
Epoch 00003 | Loss 1.8677 | Test Acc 0.6430 | Time(s) 0.0099
Epoch 00004 | Loss 1.7827 | Test Acc 0.7290 | Time(s) 0.0100
Epoch 00005 | Loss 1.6495 | Test Acc 0.7810 | Time(s) 0.0100
Epoch 00006 | Loss 1.4576 | Test Acc 0.7980 | Time(s) 0.0100
Epoch 00007 | Loss 1.2090 | Test Acc 0.8100 | Time(s) 0.0099
Epoch 00008 | Loss 0.9237 | Test Acc 0.8140 | Time(s) 0.0099
Epoch 00009 | Loss 0.6440 | Test Acc 0.7900 | Time(s) 0.0099
Epoch 00010 | Loss 0.4164 | Test Acc 0.7570 | Time(s) 0.0099
Epoch 00011 | Loss 0.2726 | Test Acc 0.7980 | Time(s) 0.0099
Epoch 00012 | Loss 0.1795 | Test Acc 0.7750 | Time(s) 0.0102
Epoch 00013 | Loss 0.1143 | Test Acc 0.7950 | Time(s) 0.0102
Epoch 00014 | Loss 0.0724 | Test Acc 0.7920 | Time(s) 0.0102
Epoch 00015 | Loss 0.0454 | Test Acc 0.7770 | Time(s) 0.0102
Epoch 00016 | Loss 0.0241 | Test Acc 0.7690 | Time(s) 0.0101
Epoch 00017 | Loss 0.0169 | Test Acc 0.7730 | Time(s) 0.0101
Epoch 00018 | Loss 0.0081 | Test Acc 0.7860 | Time(s) 0.0102
Epoch 00019 | Loss 0.0037 | Test Acc 0.7910 | Time(s) 0.0103
Epoch 00020 | Loss 0.0033 | Test Acc 0.7890 | Time(s) 0.0104
Epoch 00021 | Loss 0.0028 | Test Acc 0.7840 | Time(s) 0.0104
Epoch 00022 | Loss 0.0013 | Test Acc 0.7770 | Time(s) 0.0104
Epoch 00023 | Loss 0.0008 | Test Acc 0.7650 | Time(s) 0.0104
Epoch 00024 | Loss 0.0005 | Test Acc 0.7560 | Time(s) 0.0105
Epoch 00025 | Loss 0.0006 | Test Acc 0.7530 | Time(s) 0.0105
Epoch 00026 | Loss 0.0008 | Test Acc 0.7550 | Time(s) 0.0105
Epoch 00027 | Loss 0.0004 | Test Acc 0.7520 | Time(s) 0.0105
Epoch 00028 | Loss 0.0001 | Test Acc 0.7460 | Time(s) 0.0105
Epoch 00029 | Loss 0.0001 | Test Acc 0.7430 | Time(s) 0.0104
Epoch 00030 | Loss 0.0001 | Test Acc 0.7420 | Time(s) 0.0104
Epoch 00031 | Loss 0.0001 | Test Acc 0.7410 | Time(s) 0.0104
Epoch 00032 | Loss 0.0001 | Test Acc 0.7390 | Time(s) 0.0104
Epoch 00033 | Loss 0.0001 | Test Acc 0.7410 | Time(s) 0.0104
Epoch 00034 | Loss 0.0001 | Test Acc 0.7340 | Time(s) 0.0103
Epoch 00035 | Loss 0.0001 | Test Acc 0.7310 | Time(s) 0.0103
Epoch 00036 | Loss 0.0001 | Test Acc 0.7290 | Time(s) 0.0103
Epoch 00037 | Loss 0.0001 | Test Acc 0.7290 | Time(s) 0.0103
